posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.53250,1.07857,-0.25706,0.02295,-0.00220,0.05312,-0.33670,-0.05331,-0.18157,0.44723,0.85819,-1.23515,0.25332,0.72857,0.15068,0.61831,-20.29251,3.25481,-6.81868
0.53304,1.07917,-0.25689,0.02726,0.00772,0.04285,-0.43807,-0.01216,-0.18329,0.43538,0.70421,-0.92572,0.25109,0.72956,0.14571,0.61924,-12.61188,3.07935,-1.43921
0.53365,1.07991,-0.25675,0.03215,0.01724,0.03397,-0.33957,0.08419,-0.11186,0.40505,0.43702,-0.72206,0.25075,0.73149,0.14530,0.61720,2.89043,5.36417,3.66702
0.53433,1.08071,-0.25671,0.03705,0.02653,0.02553,-0.05797,0.25024,0.04402,0.14043,0.60255,-0.46677,0.25234,0.73480,0.15023,0.61141,16.25692,9.49606,8.49516
0.53482,1.08150,-0.25661,0.03715,0.03343,0.02027,0.04755,0.32196,0.14924,-0.15172,0.61254,-0.10373,0.25213,0.73752,0.15317,0.60748,13.90517,8.29262,9.18809
0.53528,1.08239,-0.25648,0.03663,0.04020,0.01715,0.02896,0.31232,0.20009,-0.07545,0.60529,-0.00524,0.25049,0.73937,0.15410,0.60567,2.37969,1.47614,5.75381
0.53580,1.08345,-0.25633,0.03730,0.04842,0.01510,-0.00251,0.28948,0.26216,0.15299,0.37976,-0.24594,0.24791,0.74117,0.15511,0.60428,-3.13609,-2.77067,3.80138
0.53642,1.08442,-0.25614,0.04025,0.05280,0.01420,0.01861,0.30282,0.29886,0.22354,0.21892,-0.00330,0.24648,0.74323,0.15669,0.60192,1.35548,0.99709,3.24714
0.53709,1.08529,-0.25588,0.04295,0.05463,0.01484,0.02289,0.29973,0.30176,0.28196,0.14739,0.16433,0.24534,0.74494,0.15770,0.60000,1.49041,0.78751,1.59016
0.53801,1.08615,-0.25542,0.04959,0.05557,0.01859,0.00604,0.26776,0.28296,0.37662,-0.08451,0.28194,0.24412,0.74608,0.15814,0.59897,-1.25189,-1.79486,-0.31268
0.53905,1.08693,-0.25485,0.05681,0.05508,0.02365,0.03343,0.24536,0.24852,0.69691,0.00748,0.25673,0.24405,0.74693,0.15901,0.59770,0.57790,-2.11646,-2.78972
0.54023,1.08778,-0.25431,0.06408,0.05605,0.02696,0.08943,0.25830,0.24345,0.88479,0.15642,0.23490,0.24432,0.74826,0.16084,0.59544,4.03993,-0.45914,-1.77745
0.54205,1.08899,-0.25355,0.08062,0.06302,0.03296,0.19626,0.30878,0.23167,0.96013,0.69507,0.41418,0.24613,0.74993,0.16369,0.59180,7.09613,3.07463,-0.80262
0.54393,1.09063,-0.25278,0.09483,0.07606,0.03792,0.15973,0.31183,0.20801,1.07955,1.26758,0.59357,0.24604,0.75143,0.16401,0.58985,0.35448,1.00196,-1.45887
0.54575,1.09236,-0.25201,0.10359,0.08694,0.04157,0.10192,0.28698,0.20099,1.15186,1.52889,0.54840,0.24497,0.75267,0.16394,0.58872,-5.43910,-1.21642,-1.58893
0.54847,1.09589,-0.25077,0.12560,0.12578,0.05241,0.04720,0.24312,0.26826,1.26437,2.46595,0.32307,0.24197,0.75401,0.16492,0.58798,-3.55083,-3.13903,2.56557
0.55117,1.10001,-0.24970,0.14305,0.16717,0.05825,0.12807,0.28026,0.41465,1.59014,3.59130,0.22424,0.23944,0.75661,0.16975,0.58429,4.59834,1.34600,8.81218
0.55414,1.10515,-0.24876,0.16054,0.21561,0.06041,0.21160,0.32997,0.61155,1.53927,4.57141,0.12110,0.23548,0.76005,0.17648,0.57942,8.14426,5.00957,14.18025
0.55769,1.11221,-0.24795,0.18304,0.28432,0.05956,0.26706,0.38619,0.87092,1.78173,5.30042,-0.08290,0.22893,0.76451,0.18485,0.57354,4.79193,3.01814,18.27558
0.56203,1.12135,-0.24693,0.21428,0.37343,0.06292,0.36073,0.45508,1.15187,2.14835,5.96666,0.47237,0.22152,0.76952,0.19541,0.56620,4.89910,4.66087,17.18045
0.56664,1.13160,-0.24545,0.24298,0.46189,0.07331,0.50234,0.49401,1.40206,1.93439,6.88046,0.90504,0.21441,0.77393,0.20808,0.55836,9.99448,3.40684,17.47255
0.57126,1.14388,-0.24370,0.26573,0.56366,0.08598,0.54114,0.48087,1.66948,1.40892,7.82068,1.18349,0.20423,0.77825,0.22084,0.55122,7.48324,1.22739,19.01748
