posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.32789,1.20419,-0.37464,-0.16261,0.29193,-0.01057,0.71661,0.22313,0.75158,-0.19501,0.33788,-0.73474,-0.29816,-0.92389,-0.11482,-0.21060,-3.96401,-4.18751,8.37787
-0.33036,1.20843,-0.37557,-0.16578,0.29514,-0.02189,0.69976,0.24286,0.85034,-0.32825,0.10787,-1.02597,-0.29132,-0.92636,-0.12004,-0.20634,-2.74370,-1.06241,8.53015
-0.33284,1.21249,-0.37660,-0.16840,0.29583,-0.03244,0.74068,0.29468,0.88987,-0.23509,0.02283,-0.94995,-0.28624,-0.92841,-0.12627,-0.20044,1.47946,3.33143,4.33305
-0.33523,1.21645,-0.37794,-0.16900,0.29498,-0.04527,0.80815,0.35387,0.91789,0.16367,-0.18214,-0.71190,-0.28154,-0.93031,-0.13343,-0.19353,4.55930,4.53941,2.36274
-0.33719,1.22034,-0.37929,-0.16314,0.29244,-0.05582,0.83883,0.38164,0.87925,0.51478,-0.21509,-0.75996,-0.27850,-0.93150,-0.13963,-0.18773,2.25621,2.32180,-1.32543
-0.33892,1.22433,-0.38075,-0.15533,0.29183,-0.06566,0.87566,0.41742,0.80724,0.64512,0.12896,-0.93724,-0.27695,-0.93225,-0.14578,-0.18155,2.31714,2.31306,-4.84968
-0.34039,1.22870,-0.38272,-0.14567,0.29718,-0.08102,0.88903,0.46400,0.74710,0.58223,0.50691,-0.86997,-0.27551,-0.93307,-0.15123,-0.17493,1.39018,4.13654,-4.47769
-0.34206,1.23326,-0.38461,-0.14061,0.30365,-0.09188,0.84545,0.45045,0.74432,0.44749,0.64421,-0.80396,-0.27198,-0.93422,-0.15577,-0.17029,-2.27784,0.35153,-1.39368
-0.34364,1.23812,-0.38670,-0.13529,0.31355,-0.10363,0.77343,0.41614,0.76843,0.44506,0.76901,-0.81710,-0.26723,-0.93562,-0.15944,-0.16670,-4.92340,-2.84130,1.29280
-0.34507,1.24317,-0.38891,-0.12891,0.32372,-0.11449,0.70765,0.38249,0.78377,0.46099,0.73540,-0.80610,-0.26247,-0.93696,-0.16288,-0.16339,-5.05132,-3.10336,1.68211
-0.34630,1.24828,-0.39129,-0.12082,0.33295,-0.12583,0.67651,0.36514,0.79883,0.55201,0.38814,-0.71455,-0.25781,-0.93820,-0.16693,-0.15952,-1.79452,-1.14603,0.69236
-0.34742,1.25318,-0.39375,-0.11304,0.33772,-0.13602,0.69040,0.38984,0.78737,0.42321,0.46086,-0.93742,-0.25433,-0.93919,-0.17167,-0.15419,-0.74528,0.20848,-0.52513
-0.34874,1.25820,-0.39633,-0.10976,0.34281,-0.14565,0.74452,0.46501,0.80022,0.16017,0.35993,-0.79801,-0.25068,-0.94034,-0.17744,-0.14644,3.57760,5.55944,-0.16800
-0.35016,1.26305,-0.39920,-0.10835,0.34456,-0.15762,0.77597,0.52969,0.84329,0.16141,-0.09453,-0.66173,-0.24589,-0.94175,-0.18299,-0.13842,2.15430,4.62337,2.88914
-0.35138,1.26753,-0.40207,-0.10430,0.34097,-0.16726,0.78056,0.56715,0.85351,0.39961,-0.44676,-0.64858,-0.24165,-0.94292,-0.18783,-0.13124,0.08297,2.30223,1.63472
-0.35240,1.27183,-0.40483,-0.09835,0.33534,-0.17309,0.77717,0.59203,0.82533,0.72042,-0.74168,-0.46276,-0.23855,-0.94373,-0.19229,-0.12444,0.51295,3.26697,-1.19002
-0.35264,1.27543,-0.40778,-0.08254,0.32114,-0.18053,0.70093,0.53914,0.76262,1.26548,-1.02358,-0.28483,-0.23600,-0.94432,-0.19477,-0.12097,-3.78880,-2.29001,-3.59259
-0.35254,1.27905,-0.41074,-0.06504,0.30985,-0.18662,0.60744,0.45555,0.67547,1.13205,-0.58813,-0.51893,-0.23427,-0.94462,-0.19634,-0.11945,-7.05722,-6.65996,-6.44208
