posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.33489,1.33237,-0.38610,-0.03603,0.06134,0.12038,0.52847,0.35707,0.00908,1.11761,-0.40718,-0.00031,-0.21247,-0.93121,-0.29370,-0.03791,4.98822,4.04095,-2.19108
-0.33419,1.33293,-0.38467,-0.01840,0.05733,0.11652,0.47282,0.26567,-0.02002,1.26197,-0.20585,-0.24024,-0.21329,-0.93044,-0.29551,-0.03833,-1.91965,-4.43661,-2.37493
-0.33345,1.33363,-0.38340,-0.00409,0.05595,0.11140,0.37941,0.13886,-0.05369,1.11387,-0.07112,-0.47134,-0.21379,-0.93003,-0.29608,-0.04100,-7.12016,-9.69282,-1.82313
-0.33249,1.33459,-0.38231,0.01042,0.05881,0.10483,0.33115,0.09037,-0.10893,0.51565,0.50595,-0.53416,-0.21570,-0.92925,-0.29697,-0.04224,-5.24529,-5.73140,-3.82417
-0.33196,1.33591,-0.38105,0.01596,0.06629,0.10173,0.37558,0.15219,-0.13293,0.23535,0.70691,-0.15969,-0.21814,-0.92788,-0.29984,-0.03938,2.49597,3.80855,-2.56037
-0.33169,1.33740,-0.37972,0.01660,0.07446,0.10029,0.40814,0.15974,-0.10318,0.04883,0.73240,-0.02413,-0.21861,-0.92682,-0.30303,-0.03730,4.00681,3.14329,0.77967
-0.33162,1.33932,-0.37846,0.01439,0.08718,0.09787,0.41615,0.13171,-0.02330,-0.15883,0.82302,-0.20414,-0.21694,-0.92629,-0.30599,-0.03588,1.03716,-1.43986,4.29009
-0.33160,1.34120,-0.37730,0.01184,0.09679,0.09467,0.40295,0.10345,0.04483,-0.28512,0.83889,-0.34981,-0.21500,-0.92601,-0.30834,-0.03477,-1.26372,-2.99938,5.42136
-0.33189,1.34355,-0.37632,0.00569,0.11092,0.08908,0.39926,0.10835,0.14031,-0.48514,0.88596,-0.42234,-0.21203,-0.92597,-0.31076,-0.03233,-0.29442,-0.23554,5.82182
-0.33235,1.34607,-0.37543,-0.00189,0.12493,0.08329,0.41217,0.13437,0.21947,-0.69674,1.21363,-0.50419,-0.20923,-0.92579,-0.31351,-0.02906,0.47180,0.80497,5.72123
-0.33315,1.34890,-0.37467,-0.01321,0.14088,0.07726,0.42510,0.16468,0.32423,-0.87465,1.07236,-0.33682,-0.20522,-0.92585,-0.31632,-0.02495,1.43382,2.89514,7.24525
-0.33423,1.35193,-0.37392,-0.02623,0.15634,0.07215,0.42262,0.15881,0.44126,-0.89299,1.15941,-0.38747,-0.19980,-0.92621,-0.31897,-0.02156,-0.21562,-0.97802,7.85376
-0.33532,1.35510,-0.37326,-0.03664,0.17073,0.06672,0.42081,0.16651,0.54107,-0.59726,0.81584,-0.41495,-0.19428,-0.92659,-0.32152,-0.01768,-0.03234,0.43559,7.72735
