posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.18305,1.05803,-0.30978,0.03101,0.09786,0.01862,-0.06770,-0.03359,0.13716,0.29543,0.84577,0.07093,0.42650,0.81593,0.26421,0.28732,-3.34052,-1.02790,2.54193
-0.18196,1.06151,-0.30925,0.03437,0.10859,0.01908,-0.10139,-0.04886,0.17102,0.34726,0.99603,-0.03088,0.42312,0.81750,0.26380,0.28823,-3.41862,-1.65350,2.37546
-0.18102,1.06404,-0.30898,0.04114,0.12305,0.01920,-0.11043,-0.05996,0.21629,0.66923,1.14488,-0.03476,0.42035,0.81873,0.26408,0.28853,-0.79075,-1.07711,3.30224
-0.17957,1.06703,-0.30875,0.05369,0.14129,0.01879,-0.05708,-0.04984,0.26909,1.13309,1.59566,-0.17163,0.41790,0.81983,0.26592,0.28728,1.25213,-0.27278,3.17871
-0.17711,1.07097,-0.30844,0.07856,0.16978,0.01977,0.08148,-0.02289,0.34376,2.09452,2.06317,0.22547,0.41568,0.82069,0.27051,0.28371,9.03360,2.91131,4.52301
-0.17375,1.07553,-0.30796,0.11219,0.20223,0.02284,0.17532,-0.06946,0.40772,2.79072,2.71393,0.22906,0.41254,0.82107,0.27560,0.28231,6.36550,-2.57077,4.51462
-0.16932,1.08154,-0.30754,0.15438,0.24934,0.02427,0.30120,-0.12990,0.47066,3.24866,4.24118,-0.14794,0.40932,0.82086,0.28256,0.28072,8.74938,-4.42691,3.85600
-0.16421,1.08973,-0.30762,0.19792,0.31884,0.01790,0.43313,-0.17376,0.59402,3.08234,5.80694,-0.83719,0.40434,0.82134,0.29107,0.27785,9.95760,-3.61567,8.23735
-0.15865,1.10040,-0.30853,0.23919,0.41044,0.00079,0.53147,-0.14758,0.74196,2.87669,7.36256,-1.59881,0.39843,0.82305,0.29897,0.27289,7.97928,0.00219,10.00348
-0.15259,1.11387,-0.31049,0.27955,0.52353,-0.02840,0.47127,-0.07405,0.89744,2.90867,8.78834,-2.30808,0.39062,0.82705,0.30268,0.26793,-0.23628,4.62603,11.57385
-0.14640,1.12899,-0.31308,0.31293,0.63603,-0.06000,0.32713,0.02927,1.02648,2.64126,9.98506,-2.68938,0.38208,0.83252,0.30292,0.26299,-11.59912,6.01479,10.99600
-0.13960,1.14833,-0.31648,0.34799,0.78535,-0.09642,0.10537,0.09751,1.15286,2.46040,11.59305,-2.37228,0.37168,0.83919,0.30039,0.25960,-14.76712,5.97411,8.35041
-0.13294,1.17151,-0.32015,0.37368,0.95879,-0.12935,-0.04999,0.11791,1.36822,1.27233,13.50104,-2.51185,0.35767,0.84662,0.29988,0.25570,-14.94812,-0.27470,12.63210
-0.12753,1.20028,-0.32439,0.37658,1.18062,-0.16443,-0.03603,0.16899,1.75863,-0.60244,14.66741,-2.29704,0.33893,0.85527,0.30476,0.24649,-0.81006,3.42200,22.84707
-0.12379,1.23074,-0.32877,0.35458,1.38578,-0.19472,0.06779,0.23645,2.23002,-2.38860,14.94228,-2.26913,0.31649,0.86443,0.31312,0.23356,5.65710,4.12219,31.46305
-0.12147,1.26212,-0.33327,0.31674,1.55853,-0.21990,0.22235,0.32860,2.65491,-3.83414,14.13469,-2.13539,0.29306,0.87301,0.32337,0.21771,10.47392,8.32299,35.85857
-0.12173,1.29856,-0.33843,0.24959,1.76938,-0.24965,0.45609,0.50652,3.13655,-4.80361,12.33445,-1.67242,0.26695,0.88166,0.33639,0.19557,13.33361,12.63791,31.80062
-0.12304,1.33415,-0.34330,0.18003,1.92884,-0.26940,0.55707,0.61360,3.43153,-5.32452,10.49335,-0.78184,0.24240,0.88896,0.34624,0.17638,9.40217,12.66104,23.04781
-0.12599,1.37065,-0.34781,0.10051,2.06759,-0.27965,0.46456,0.55292,3.63580,-6.15860,9.19347,-0.16580,0.21560,0.89600,0.35204,0.16359,-2.92860,-2.42106,15.57711
-0.13185,1.40852,-0.35183,-0.00656,2.20069,-0.28114,0.32998,0.37132,3.84694,-7.29706,7.54915,0.02054,0.18527,0.90230,0.35718,0.15475,-6.44865,-14.97696,13.85600
-0.13895,1.44558,-0.35556,-0.11046,2.29396,-0.27737,0.33624,0.29702,3.99469,-7.78555,5.91969,0.17668,0.15698,0.90675,0.36437,0.14284,0.44493,-8.42485,11.31064
-0.14780,1.48243,-0.35905,-0.21860,2.36471,-0.27103,0.41634,0.34849,4.07679,-8.10318,4.22544,0.52967,0.13130,0.90992,0.37230,0.12726,4.51770,2.73311,7.31523
-0.15751,1.51837,-0.36218,-0.31592,2.40802,-0.26128,0.51465,0.43159,4.10567,-8.37631,3.04964,1.03532,0.10734,0.91186,0.38051,0.11041,5.87085,8.52714,3.38096
-0.17021,1.55439,-0.36466,-0.43508,2.44207,-0.24351,0.60741,0.48618,4.13396,-8.78307,1.79439,1.64412,0.08309,0.91269,0.38902,0.09360,6.00105,7.78784,1.36907
-0.18511,1.58964,-0.36650,-0.56182,2.45827,-0.22029,0.66324,0.47876,4.18996,-9.23639,0.54616,1.88781,0.05695,0.91269,0.39706,0.07806,4.12510,1.21318,3.08970
-0.20294,1.62386,-0.36755,-0.70771,2.45706,-0.19004,0.68058,0.44824,4.24453,-9.10047,-0.74325,2.04076,0.02998,0.91206,0.40404,0.06329,2.14714,-1.91891,3.79385
-0.22005,1.65695,-0.36849,-0.81422,2.44151,-0.16472,0.68773,0.44821,4.26691,-8.85124,-1.91638,2.15578,0.00394,0.91072,0.41021,0.04806,0.84794,-1.41684,2.72545
-0.23969,1.68899,-0.36860,-0.93219,2.40925,-0.13251,0.69237,0.48997,4.25118,-8.25772,-2.75952,2.49726,-0.02075,0.90866,0.41581,0.03177,-0.00919,2.53074,-0.43201
-0.26046,1.71940,-0.36791,-1.04477,2.36425,-0.09508,0.69142,0.48261,4.22739,-7.94014,-3.78989,3.02501,-0.04539,0.90579,0.42095,0.01699,-0.82962,1.60163,-1.86969
-0.28235,1.74803,-0.36636,-1.15322,2.30659,-0.05233,0.70049,0.39761,4.20025,-7.61384,-4.44955,3.32140,-0.07061,0.90188,0.42615,0.00490,1.74931,-3.99595,-1.84162
-0.30475,1.77618,-0.36448,-1.24371,2.24959,-0.01406,0.69851,0.26979,4.18506,-7.54701,-5.16759,3.29295,-0.09711,0.89720,0.43079,-0.00544,2.87646,-8.46087,-2.56437
-0.33021,1.80121,-0.36125,-1.35990,2.16052,0.03550,0.71385,0.15265,4.17578,-7.10908,-6.00274,2.95255,-0.12379,0.89149,0.43552,-0.01524,3.80573,-8.06693,-1.18382
-0.35639,1.82422,-0.35781,-1.46775,2.05874,0.08052,0.69777,0.09148,4.16795,-6.70749,-6.82521,2.72391,-0.14983,0.88557,0.43891,-0.02612,0.61487,-4.67298,-1.25725
-0.38051,1.84901,-0.35522,-1.52014,2.00307,0.10232,0.70632,0.10305,4.19346,-6.64547,-7.06080,2.66415,-0.17598,0.87839,0.44261,-0.03942,0.40200,-2.67433,0.07840
-0.40974,1.86721,-0.35018,-1.63323,1.86763,0.15382,0.74434,0.34011,4.31301,-6.12681,-8.09909,2.87712,-0.20157,0.86925,0.44723,-0.06126,-1.52265,12.32081,7.23490
-0.43797,1.88497,-0.34525,-1.71293,1.75017,0.19480,0.77437,0.50818,4.43034,-5.24354,-8.78432,3.17020,-0.22778,0.85884,0.45132,-0.08256,-2.14256,14.44196,9.42821
-0.46595,1.90181,-0.34005,-1.77063,1.64290,0.23048,0.80945,0.53461,4.50247,-4.19664,-9.30920,3.15919,-0.25485,0.84738,0.45495,-0.10011,0.59528,6.53474,7.38068
-0.49473,1.91405,-0.33370,-1.82773,1.49251,0.27480,0.88492,0.46958,4.48907,-2.85694,-9.79670,2.52330,-0.28094,0.83500,0.45933,-0.11340,6.00266,-3.73948,1.11443
-0.52282,1.92422,-0.32736,-1.86404,1.33809,0.31111,0.91766,0.49647,4.40034,-1.74384,-9.83744,1.97516,-0.30316,0.82292,0.46315,-0.12796,2.14830,3.27453,-5.91219
-0.55014,1.93359,-0.32143,-1.88282,1.20165,0.33452,0.91297,0.42598,4.30057,-0.71270,-9.92851,1.58377,-0.32568,0.81122,0.46515,-0.13958,-0.51332,-1.28796,-6.17278
-0.57691,1.94217,-0.31575,-1.88946,1.08420,0.34851,0.93941,0.25978,4.17942,-0.18864,-9.82200,0.96587,-0.34853,0.79930,0.46699,-0.14683,4.94930,-10.35650,-10.10047
-0.60342,1.94662,-0.30996,-1.88779,0.92995,0.36025,0.97145,0.06044,4.02778,0.57156,-9.71944,0.42940,-0.37084,0.78756,0.46838,-0.15113,4.67759,-11.25653,-10.84905
