posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.33423,1.18932,-0.53246,0.16600,-0.01349,-0.00560,0.15799,-0.31912,-0.08385,0.02863,0.74119,-0.33090,-0.25010,-0.91728,-0.11693,-0.28702,-0.56446,1.42616,-1.74415
-0.33206,1.18992,-0.53270,0.16420,-0.00318,-0.00924,0.15901,-0.28701,-0.06522,-0.18886,0.75534,-0.18694,-0.25028,-0.91683,-0.11829,-0.28774,1.25056,3.06503,0.51713
-0.33002,1.19070,-0.53302,0.16100,0.00792,-0.01311,0.11593,-0.27682,-0.03413,-0.25730,0.87674,-0.34187,-0.24942,-0.91655,-0.11852,-0.28927,-3.40176,0.32357,2.35180
-0.32807,1.19187,-0.53355,0.15643,0.02374,-0.01849,0.10843,-0.23801,0.01254,-0.32466,1.05374,-0.43314,-0.24825,-0.91664,-0.11955,-0.28958,-1.04133,2.06607,2.74554
-0.32614,1.19304,-0.53412,0.15271,0.03636,-0.02329,0.09401,-0.20169,0.04680,-0.26524,1.06895,-0.34306,-0.24714,-0.91679,-0.12025,-0.28975,-0.03418,3.45842,2.58331
-0.32421,1.19458,-0.53478,0.14980,0.05147,-0.02836,0.04277,-0.19704,0.09299,-0.11965,1.15100,-0.31854,-0.24493,-0.91703,-0.12010,-0.29092,-3.07444,1.10433,3.46071
-0.32225,1.19677,-0.53536,0.14883,0.07104,-0.03354,-0.01574,-0.20989,0.15979,-0.00359,1.25096,-0.37294,-0.24155,-0.91741,-0.11982,-0.29266,-4.27490,-0.80023,3.89800
-0.32019,1.19912,-0.53596,0.14956,0.08922,-0.03794,-0.06025,-0.20165,0.18920,0.08360,1.37894,-0.38514,-0.23901,-0.91776,-0.11923,-0.29389,-3.42530,0.11779,2.74383
-0.31805,1.20166,-0.53665,0.15085,0.10732,-0.04156,-0.05579,-0.17216,0.20868,0.09037,1.65590,-0.40527,-0.23705,-0.91815,-0.11965,-0.29410,-1.32060,1.27984,1.64750
-0.31594,1.20489,-0.53740,0.15123,0.13158,-0.04495,-0.01675,-0.12594,0.23374,-0.01656,1.84665,-0.18803,-0.23523,-0.91871,-0.12111,-0.29322,2.51479,3.58960,1.77355
-0.31392,1.20890,-0.53801,0.15028,0.16231,-0.04604,0.03223,-0.10824,0.29186,-0.04177,2.02521,0.06637,-0.23235,-0.91929,-0.12364,-0.29262,3.33835,2.00118,3.39758
-0.31192,1.21311,-0.53850,0.14925,0.19070,-0.04445,0.07289,-0.12180,0.35016,-0.11393,2.07072,0.14080,-0.22900,-0.91967,-0.12653,-0.29285,2.62697,-0.83368,4.04514
