posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.38327,0.90861,-0.31022,0.05459,0.13055,-0.16497,-0.13987,0.32735,0.22086,-0.05836,-0.35960,-0.10881,-0.55802,-0.76059,0.00361,-0.33181,-4.09585,-1.11150,-1.71683
-0.38259,0.91121,-0.31278,0.05382,0.14046,-0.16587,0.20871,0.23468,0.19088,0.01421,0.90089,0.03667,-0.56104,-0.76055,-0.00426,-0.32676,15.09963,-3.69537,-0.77854
-0.38118,0.91601,-0.31752,0.05256,0.15236,-0.16695,0.29175,0.20995,0.24859,-0.05908,0.99257,0.05528,-0.55941,-0.76391,-0.00892,-0.32160,9.77767,-2.17488,3.44895
-0.38069,0.91952,-0.32011,0.04977,0.16948,-0.16851,0.32031,0.19375,0.34708,-0.21709,1.07411,0.05195,-0.55645,-0.76704,-0.01248,-0.31915,3.00396,-1.58404,5.66493
-0.38020,0.92297,-0.32259,0.04747,0.18281,-0.16879,0.28689,0.19425,0.44734,-0.06864,0.75619,0.11821,-0.55226,-0.77073,-0.01450,-0.31744,-1.14973,-0.29297,7.37304
-0.37951,0.92617,-0.32484,0.04805,0.19128,-0.16653,0.29102,0.16766,0.50306,0.02366,0.48130,0.10652,-0.54902,-0.77362,-0.01751,-0.31589,-1.83791,-1.45214,5.04747
-0.37874,0.92926,-0.32700,0.04958,0.19612,-0.16303,0.38820,0.12742,0.51004,0.04348,0.14830,0.19361,-0.54781,-0.77550,-0.02295,-0.31302,5.94202,-2.53836,0.66596
-0.37802,0.93209,-0.32926,0.05000,0.19689,-0.16212,0.43510,0.10616,0.50660,-0.00631,0.00597,0.10119,-0.54651,-0.77732,-0.02730,-0.31042,5.80927,-1.37411,0.04169
-0.37735,0.93478,-0.33152,0.04974,0.19582,-0.16159,0.48189,0.09444,0.49769,-0.06580,-0.18473,0.11545,-0.54549,-0.77904,-0.03179,-0.30746,4.28657,-1.00513,0.01324
-0.37671,0.93727,-0.33383,0.04913,0.19171,-0.16118,0.50333,0.08760,0.48018,-0.06249,-0.30715,0.03959,-0.54454,-0.78059,-0.03563,-0.30477,1.09367,-0.32720,-1.23899
-0.37611,0.93960,-0.33602,0.04811,0.18645,-0.15959,0.51354,0.07043,0.46178,-0.03810,-0.50274,0.28101,-0.54364,-0.78191,-0.03946,-0.30252,1.83807,-0.56736,-1.54806
-0.37536,0.94166,-0.33810,0.04936,0.17890,-0.15678,0.48414,0.04725,0.43451,0.21927,-0.74311,0.29226,-0.54263,-0.78293,-0.04229,-0.30130,-1.98790,-1.32589,-1.36128
-0.37439,0.94337,-0.34010,0.05344,0.16819,-0.15281,0.47926,0.00896,0.39041,0.30060,-0.77634,0.26993,-0.54243,-0.78326,-0.04577,-0.30031,-0.90920,-2.57308,-3.06816
-0.37342,0.94483,-0.34207,0.05672,0.15600,-0.14963,0.46343,-0.02409,0.35212,0.19077,-0.79627,0.15639,-0.54220,-0.78350,-0.04897,-0.29959,-0.31582,-2.56877,-3.18394
-0.37245,0.94609,-0.34425,0.05946,0.14334,-0.14976,0.45715,-0.03071,0.31198,0.16268,-0.72452,-0.21146,-0.54224,-0.78380,-0.05185,-0.29823,-1.35846,-0.77968,-2.49124
-0.37149,0.94748,-0.34669,0.06141,0.13511,-0.15390,0.49964,-0.00633,0.28902,0.09897,-0.47784,-0.34984,-0.54257,-0.78449,-0.05555,-0.29515,2.82403,1.48794,-2.50877
-0.37071,0.94885,-0.34933,0.06030,0.12791,-0.16070,0.48922,0.04591,0.31848,-0.06658,-0.44630,-0.40556,-0.54123,-0.78644,-0.05797,-0.29194,-0.53964,3.20379,1.54111
-0.36986,0.95028,-0.35193,0.06043,0.12312,-0.16553,0.50509,0.07761,0.33234,0.02286,-0.33685,-0.47977,-0.54033,-0.78806,-0.06107,-0.28858,-0.60900,2.79653,1.64092
-0.36897,0.95161,-0.35467,0.06082,0.11798,-0.17145,0.55920,0.12014,0.33850,-0.02377,-0.25937,-0.35989,-0.53997,-0.78967,-0.06491,-0.28398,3.35568,2.62280,0.64419
-0.36815,0.95309,-0.35734,0.06054,0.11590,-0.17548,0.61619,0.14361,0.34371,-0.01793,-0.07410,-0.35288,-0.53970,-0.79112,-0.06933,-0.27937,4.37262,2.27631,1.01247
-0.36730,0.95463,-0.36006,0.06046,0.11490,-0.17904,0.70883,0.16506,0.35309,-0.00793,-0.10745,-0.19139,-0.53973,-0.79254,-0.07507,-0.27375,6.62530,1.47010,0.81693
-0.36643,0.95605,-0.36271,0.06085,0.11243,-0.18113,0.75005,0.18690,0.34668,0.01124,-0.33587,0.01931,-0.53983,-0.79378,-0.07972,-0.26859,5.51200,2.40616,-0.36650
-0.36557,0.95711,-0.36530,0.06094,0.10544,-0.18191,0.62800,0.21096,0.34239,0.10751,-0.51544,0.12629,-0.53846,-0.79549,-0.08002,-0.26618,-6.11480,1.31326,-0.22241
-0.36449,0.95802,-0.36777,0.06411,0.09781,-0.18081,0.47823,0.21507,0.34320,0.30445,-0.62844,0.14618,-0.53642,-0.79729,-0.07920,-0.26516,-11.04440,0.58215,0.54114
-0.36321,0.95868,-0.37014,0.06933,0.08812,-0.17856,0.33573,0.21502,0.32332,0.38986,-0.70327,0.10122,-0.53472,-0.79874,-0.07758,-0.26472,-11.24096,0.08163,-0.60847
-0.36191,0.95917,-0.37249,0.07399,0.07791,-0.17620,0.21227,0.21457,0.29924,0.26813,-0.79028,0.23652,-0.53317,-0.80004,-0.07566,-0.26445,-7.90020,0.00989,-1.77453
