posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.27929,1.08534,-0.44324,-0.01885,0.17756,-0.18615,2.35418,1.05998,0.50456,-1.23352,-8.78180,2.34701,-0.36968,-0.87611,-0.18865,-0.24533,-31.93319,-6.37433,-19.59110
-0.27559,1.08053,-0.44316,0.04326,0.06832,-0.14520,2.53989,0.76986,0.14098,6.95784,-5.60250,2.15468,-0.38257,-0.86809,-0.20621,-0.23987,7.72497,-11.09889,-19.31072
-0.26894,1.07621,-0.44302,0.13484,-0.01275,-0.11157,2.71759,0.24458,-0.49689,4.76188,-6.60938,2.66792,-0.40386,-0.85244,-0.22523,-0.24394,15.66201,-23.47166,-43.39048
-0.26234,1.07033,-0.44348,0.20619,-0.09991,-0.09425,2.58105,-0.02033,-1.50683,3.63494,-7.05040,0.79554,-0.43741,-0.83239,-0.23044,-0.25041,2.01181,-20.50558,-74.06174
-0.25802,1.06402,-0.44548,0.22673,-0.17371,-0.10386,1.72253,-0.13059,-2.02300,1.07201,-4.68536,-0.78533,-0.45774,-0.82175,-0.21513,-0.26254,-54.08333,13.10444,-68.77712
-0.25697,1.05791,-0.44822,0.19355,-0.22830,-0.12267,0.67422,-0.17821,-2.14544,-2.88527,-1.40993,-1.22715,-0.46647,-0.81780,-0.19180,-0.27718,-60.45734,6.78534,-7.20962
-0.25598,1.05554,-0.45097,0.16790,-0.21517,-0.13731,0.33781,-0.16233,-1.74050,-1.36444,3.16548,-2.00723,-0.46583,-0.81827,-0.18593,-0.28081,-53.48025,7.73659,17.30350
-0.25591,1.05642,-0.45385,0.13360,-0.15704,-0.15061,0.38298,0.03363,-1.19614,-3.30256,5.43589,-0.99033,-0.46269,-0.82190,-0.18852,-0.27361,-2.57982,6.78077,37.30334
-0.25711,1.05991,-0.45641,0.08827,-0.07232,-0.15699,0.35939,0.20743,-0.60916,-2.78429,6.65581,0.29097,-0.45492,-0.82837,-0.19080,-0.26541,8.47547,14.49842,40.97602
-0.25877,1.06657,-0.45874,0.04453,0.04335,-0.15830,-0.29230,0.16074,0.15485,-2.80102,7.09333,0.40551,-0.43222,-0.84134,-0.18071,-0.26958,-34.77501,1.86921,46.24596
