posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.25143,1.11986,-0.41282,0.10060,0.16083,-0.09386,0.39887,0.08703,0.26488,2.12947,3.58951,-0.95480,0.40497,0.85463,0.21173,0.24654,4.96019,-1.28690,4.81755
-0.24868,1.12461,-0.41470,0.12049,0.19773,-0.10266,0.50845,0.10687,0.32976,1.89129,3.96822,-1.09015,0.40335,0.85519,0.21778,0.24194,8.24052,0.71668,6.73547
-0.24498,1.13203,-0.41726,0.14936,0.26501,-0.11930,0.78360,0.21174,0.43970,1.77840,4.56577,-1.21533,0.40215,0.85578,0.22871,0.23154,17.06157,5.37552,6.82157
-0.24121,1.14025,-0.41999,0.17394,0.33148,-0.13548,0.90509,0.30248,0.55701,1.80433,4.92126,-0.75143,0.39935,0.85741,0.23684,0.22200,13.57407,8.98565,7.26770
-0.23723,1.15035,-0.42279,0.19690,0.41295,-0.14945,0.81449,0.26762,0.77339,1.35380,5.17487,-0.57578,0.39065,0.86119,0.24190,0.21733,-4.09087,-2.25114,13.23859
-0.23347,1.16022,-0.42533,0.21160,0.47398,-0.15640,0.68899,0.20847,0.92727,1.12020,5.04519,-0.45784,0.38171,0.86486,0.24562,0.21444,-9.05020,-5.49040,13.90997
-0.22958,1.17150,-0.42793,0.22477,0.54283,-0.16281,0.57169,0.14327,1.09295,0.68333,4.89293,-0.61379,0.37108,0.86902,0.24929,0.21203,-9.70109,-6.72884,11.23539
-0.22602,1.18339,-0.43074,0.23057,0.60671,-0.17115,0.51221,0.13880,1.24098,0.07095,4.32793,-0.74035,0.36057,0.87334,0.25336,0.20756,-5.04197,-2.42687,11.07962
-0.22292,1.19559,-0.43378,0.22847,0.66085,-0.18082,0.46124,0.16382,1.36937,-0.38530,3.41748,-0.64028,0.34989,0.87789,0.25703,0.20205,-2.73904,1.63955,9.35555
-0.22024,1.20781,-0.43699,0.22079,0.70551,-0.19144,0.33537,0.17125,1.48060,-0.58502,2.17485,-0.62566,0.33820,0.88300,0.25837,0.19791,-7.88477,-0.43963,7.96998
-0.21756,1.21893,-0.44010,0.21481,0.72508,-0.19816,0.26216,0.19431,1.51566,-0.56209,1.05505,-0.55123,0.32844,0.88726,0.25982,0.19335,-7.29041,0.12116,4.76049
-0.21485,1.22937,-0.44318,0.21040,0.73024,-0.20309,0.17758,0.21867,1.49140,-0.21125,-0.34100,-0.15844,0.32006,0.89114,0.25999,0.18930,-5.87758,1.80289,-0.25796
-0.21189,1.23827,-0.44599,0.21072,0.71235,-0.20338,0.05787,0.19848,1.39752,0.17729,-1.99890,0.18074,0.31327,0.89429,0.25861,0.18769,-6.65959,-1.23357,-4.89090
-0.20853,1.24570,-0.44853,0.21686,0.67591,-0.19927,-0.02548,0.16854,1.22982,0.50397,-3.18647,0.33561,0.30918,0.89626,0.25711,0.18715,-7.74010,-3.41348,-9.84628
