posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.19667,1.27277,-0.39951,-0.27956,-0.41680,-0.12416,1.06116,1.29160,-0.65117,1.68424,2.84422,0.61896,-0.27622,-0.89852,-0.25834,-0.22279,23.39522,17.05109,-3.48812
-0.19933,1.26985,-0.40135,-0.26128,-0.37541,-0.12584,0.85023,1.09715,-0.58986,1.36097,2.95860,0.43793,-0.27908,-0.89834,-0.25732,-0.22109,-8.03531,-7.25243,2.92428
-0.20207,1.26746,-0.40318,-0.24749,-0.33504,-0.12710,0.42742,0.70329,-0.48772,0.94362,2.86864,0.02278,-0.27598,-0.89916,-0.25094,-0.22888,-29.00871,-25.92632,8.36752
-0.20459,1.26579,-0.40510,-0.23308,-0.29187,-0.12950,0.09214,0.41316,-0.40934,1.00814,3.40214,-0.76839,-0.27317,-0.89998,-0.24429,-0.23608,-28.21270,-25.15983,6.45970
-0.20682,1.26490,-0.40753,-0.21790,-0.24641,-0.13858,-0.07889,0.36693,-0.34459,1.05253,3.22141,-1.08692,-0.27267,-0.90142,-0.23903,-0.23653,-14.12059,-6.39907,5.52662
-0.20869,1.26469,-0.41053,-0.20059,-0.20025,-0.15411,-0.14837,0.45241,-0.28661,1.24026,3.60948,-1.56325,-0.27361,-0.90331,-0.23477,-0.23249,-7.49528,3.57096,3.95661
-0.21061,1.26545,-0.41388,-0.18755,-0.14905,-0.17133,-0.05360,0.69740,-0.20487,0.66361,3.89686,-1.21555,-0.27619,-0.90561,-0.23383,-0.22118,4.88352,15.38487,4.56481
-0.21282,1.26718,-0.41710,-0.18099,-0.09457,-0.18311,0.00231,0.83504,-0.04538,0.58506,3.94838,-0.21036,-0.27520,-0.90841,-0.23362,-0.21090,7.38813,14.32774,9.49352
-0.21504,1.26965,-0.41980,-0.17572,-0.04053,-0.18533,-0.00959,0.79080,0.15364,0.38076,3.76985,0.12087,-0.27014,-0.91116,-0.23361,-0.20551,-0.09587,-1.49644,14.12999
-0.21721,1.27204,-0.42217,-0.17136,0.00109,-0.18215,0.04689,0.76253,0.31117,0.35685,3.18258,0.20096,-0.26556,-0.91337,-0.23559,-0.19931,2.28520,-4.32281,14.36667
-0.21892,1.27510,-0.42414,-0.16119,0.04382,-0.17405,0.28318,0.83737,0.41915,0.67573,2.14217,0.32422,-0.26370,-0.91441,-0.24252,-0.18840,12.18153,2.63443,7.92493
-0.22021,1.27738,-0.42595,-0.14732,0.06758,-0.16528,0.61371,1.04186,0.37331,1.00430,1.26069,0.58139,-0.26825,-0.91379,-0.25145,-0.17265,22.24759,13.30546,-1.78549
-0.22106,1.27946,-0.42750,-0.12944,0.08372,-0.15432,0.86722,1.21103,0.25307,1.15599,0.69723,1.21798,-0.27538,-0.91222,-0.25940,-0.15729,18.72593,14.92946,-8.85718
-0.22227,1.28116,-0.42884,-0.11990,0.09117,-0.14243,0.84108,1.12706,0.21684,0.91362,0.80307,1.19770,-0.27722,-0.91187,-0.26260,-0.15061,1.74792,-0.72378,-5.18224
-0.22357,1.28360,-0.42996,-0.11397,0.10787,-0.13023,0.83093,1.02960,0.24470,-0.13205,1.52856,0.60664,-0.27701,-0.91171,-0.26674,-0.14453,-2.77351,-9.88669,-0.06778
-0.22596,1.28649,-0.43107,-0.12514,0.12746,-0.12007,0.93349,1.09301,0.34296,-1.34622,1.39068,0.54093,-0.27621,-0.91185,-0.27347,-0.13210,6.18401,1.96767,5.40997
-0.22935,1.28961,-0.43218,-0.14834,0.14682,-0.11184,1.04441,1.24212,0.45961,-1.45104,1.16584,0.55270,-0.27513,-0.91231,-0.28030,-0.11584,8.27669,9.40100,7.91697
-0.23258,1.29259,-0.43327,-0.16473,0.16029,-0.10493,1.08339,1.30701,0.53223,-1.24727,0.87840,0.87146,-0.27393,-0.91261,-0.28587,-0.10193,4.74154,7.74317,6.30582
-0.23607,1.29531,-0.43395,-0.18122,0.16683,-0.09344,0.96640,1.22221,0.60396,-0.91236,-0.12905,1.31468,-0.27031,-0.91385,-0.28821,-0.09352,-2.93318,-2.23338,5.51298
-0.23937,1.29732,-0.43430,-0.19160,0.16221,-0.07897,0.62418,0.88716,0.68706,-0.06394,-0.47656,1.01893,-0.26238,-0.91681,-0.28542,-0.09569,-18.02130,-19.95930,6.10674
-0.24193,1.29931,-0.43476,-0.18964,0.15846,-0.06935,0.40824,0.62277,0.70752,0.08353,-0.09117,0.38542,-0.25610,-0.91880,-0.28399,-0.09785,-22.58240,-26.48390,3.54355
-0.24457,1.30147,-0.43506,-0.18920,0.15750,-0.05969,0.45993,0.61223,0.68159,-0.42803,0.08999,0.25349,-0.25398,-0.91888,-0.28756,-0.09199,-5.38032,-12.10519,-1.45440
-0.24753,1.30357,-0.43517,-0.19257,0.15555,-0.04930,0.70175,0.81070,0.62876,-0.25279,-0.00994,0.64214,-0.25578,-0.91717,-0.29556,-0.07763,14.54992,13.36915,-4.11238
-0.25062,1.30583,-0.43537,-0.19750,0.15644,-0.04220,0.83620,0.88005,0.66528,-0.28817,0.22880,0.79140,-0.25380,-0.91629,-0.30274,-0.06598,12.47633,9.62488,0.17097
-0.25358,1.30832,-0.43503,-0.19974,0.16069,-0.02885,0.98603,0.92392,0.71946,0.30166,0.20140,1.05357,-0.25092,-0.91494,-0.31146,-0.05396,10.61026,4.53616,3.53478
-0.25562,1.31093,-0.43446,-0.18793,0.16586,-0.01439,1.00760,0.80980,0.73271,1.01161,0.17102,0.81465,-0.24723,-0.91395,-0.31826,-0.04788,2.61337,-5.23234,0.62320
-0.25731,1.31355,-0.43414,-0.17371,0.17060,-0.00634,0.93354,0.66203,0.74929,1.14976,0.42272,0.51033,-0.24259,-0.91385,-0.32259,-0.04436,-4.62504,-10.64861,-0.21100
-0.25885,1.31629,-0.43397,-0.15995,0.17540,-0.00231,0.87425,0.55199,0.76983,1.16479,0.36459,0.15101,-0.23768,-0.91380,-0.32684,-0.04061,-4.27771,-11.16725,1.57307
-0.25990,1.31902,-0.43377,-0.14184,0.17901,0.00140,0.84277,0.49415,0.77232,1.39379,0.28402,0.36472,-0.23350,-0.91351,-0.33118,-0.03598,-3.67828,-4.91076,0.70866
-0.26024,1.32177,-0.43325,-0.11712,0.18250,0.00905,0.89713,0.46817,0.74774,1.67807,0.09051,0.35970,-0.23049,-0.91207,-0.33776,-0.03034,3.60234,-2.31211,-1.09957
-0.26020,1.32440,-0.43283,-0.09145,0.18333,0.01388,0.93848,0.47424,0.69301,1.86576,-0.02395,0.32547,-0.22878,-0.91036,-0.34399,-0.02422,2.59746,0.44537,-2.97825
-0.26021,1.32695,-0.43245,-0.07271,0.18304,0.01683,0.97727,0.51686,0.63534,1.78695,-0.06231,0.20685,-0.22803,-0.90839,-0.35007,-0.01703,4.08951,2.81080,-5.53112
-0.25949,1.32954,-0.43217,-0.04783,0.18353,0.01772,0.92844,0.51651,0.58242,1.41867,0.05940,0.15224,-0.22710,-0.90721,-0.35392,-0.01162,-2.01148,2.12128,-4.17606
-0.25900,1.33214,-0.43190,-0.03124,0.18430,0.01861,0.85072,0.45207,0.58409,1.21176,0.06373,0.04724,-0.22388,-0.90679,-0.35713,-0.00808,-5.59468,-4.64002,-0.09555
-0.25827,1.33474,-0.43171,-0.01460,0.18499,0.01790,0.75519,0.39090,0.58616,1.15207,-0.06429,-0.03542,-0.22051,-0.90675,-0.35938,-0.00511,-5.10816,-4.81480,-0.23549
-0.25712,1.33723,-0.43135,0.00523,0.18405,0.02007,0.65674,0.29356,0.55944,1.37938,0.04714,0.33424,-0.21742,-0.90675,-0.36126,-0.00412,-6.82543,-5.99888,-1.22113
-0.25595,1.33989,-0.43087,0.02101,0.18567,0.02372,0.58191,0.17591,0.53143,1.28446,0.13579,0.36271,-0.21411,-0.90660,-0.36360,-0.00440,-4.67134,-7.56482,-3.49010
-0.25479,1.34264,-0.43050,0.03317,0.18840,0.02486,0.47217,0.03704,0.51951,0.44556,0.31408,-0.19576,-0.20984,-0.90716,-0.36468,-0.00654,-8.31577,-13.00657,-1.22873
-0.25397,1.34560,-0.43043,0.03826,0.19360,0.02117,0.39930,0.02983,0.52044,0.17657,0.49179,-0.52857,-0.20655,-0.90762,-0.36542,-0.00512,-4.83256,-1.90408,-0.93074
-0.25344,1.34874,-0.43118,0.03846,0.20003,0.00583,0.20023,0.00127,0.56285,-0.12085,0.12976,-1.01029,-0.20160,-0.91006,-0.36210,-0.00480,-11.45961,-2.70287,2.89862
