posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.15581,1.35235,-0.39670,-0.02708,1.22309,-0.22064,0.33305,0.29148,2.04878,-1.50643,0.41342,-0.42882,0.25362,0.87071,0.27202,0.32177,-9.52248,-2.77694,-1.42717
-0.15702,1.36907,-0.39990,-0.04423,1.22550,-0.22270,0.31110,0.32126,2.02622,-1.48459,0.15383,-0.22892,0.24314,0.87461,0.27686,0.31510,-4.84742,0.25141,-1.33074
-0.15856,1.38582,-0.40292,-0.06081,1.22459,-0.22148,0.33737,0.36417,1.98835,-1.43629,-0.21317,0.21980,0.23389,0.87802,0.28256,0.30746,0.78225,4.05474,-2.26975
-0.16073,1.40203,-0.40550,-0.08395,1.21762,-0.21417,0.40701,0.43154,1.91793,-1.16186,-0.47475,0.54645,0.22668,0.88085,0.28893,0.29873,3.18333,4.17808,-3.82080
-0.16249,1.41830,-0.40799,-0.09550,1.21161,-0.20699,0.43627,0.45772,1.86418,-0.86048,-0.47750,0.73821,0.21882,0.88348,0.29476,0.29103,2.89819,4.20434,-4.08143
-0.16446,1.43478,-0.41031,-0.10535,1.20641,-0.19889,0.42351,0.45306,1.82403,-0.81994,-0.40111,0.77923,0.21023,0.88607,0.29973,0.28433,-0.24524,1.28658,-4.50087
-0.16682,1.45074,-0.41218,-0.12211,1.19840,-0.18588,0.37340,0.42589,1.79640,-1.02986,-0.52736,0.77773,0.20083,0.88871,0.30368,0.27865,-2.27319,-1.96998,-1.57903
-0.16911,1.46669,-0.41411,-0.13336,1.19087,-0.17628,0.33005,0.40142,1.78360,-0.88723,-0.69113,0.88020,0.19103,0.89129,0.30762,0.27292,-3.39645,-2.02746,-0.20106
-0.17140,1.48247,-0.41577,-0.14229,1.18164,-0.16499,0.30579,0.36704,1.76339,-0.72977,-0.84231,0.93334,0.18144,0.89343,0.31182,0.26763,-2.71988,-2.85289,-1.84784
-0.17367,1.49720,-0.41708,-0.15374,1.16298,-0.15094,0.31458,0.36669,1.72933,-0.90456,-1.48692,0.70870,0.17297,0.89530,0.31646,0.26147,0.20485,-1.00622,-1.96845
-0.17618,1.51100,-0.41835,-0.16645,1.13376,-0.13876,0.30890,0.38826,1.67301,-0.82194,-2.22731,0.89639,0.16550,0.89724,0.32029,0.25492,0.63284,2.84041,-2.85843
-0.17909,1.52477,-0.41964,-0.17563,1.10451,-0.12929,0.24563,0.33199,1.61946,-0.74138,-2.78777,0.95271,0.15691,0.89899,0.32271,0.25111,-3.63611,-2.79500,-4.26932
-0.18203,1.53648,-0.42043,-0.18569,1.05312,-0.11459,0.15179,0.22568,1.54214,-0.55042,-3.71821,0.95253,0.14831,0.90039,0.32383,0.24988,-5.94594,-7.85745,-4.54825
-0.18476,1.54767,-0.42112,-0.18999,1.00468,-0.10126,0.12819,0.18624,1.45966,-0.31040,-4.38774,1.05670,0.14135,0.90148,0.32598,0.24716,-3.59756,-5.48609,-6.60657
-0.18743,1.55646,-0.42114,-0.19158,0.92907,-0.08090,0.19023,0.22078,1.34098,0.00815,-5.01630,1.23375,0.13740,0.90200,0.32973,0.24249,2.06850,1.38690,-7.48727
-0.18986,1.56445,-0.42092,-0.18937,0.85748,-0.06106,0.31291,0.32978,1.24756,0.21001,-5.16906,1.39713,0.13493,0.90235,0.33527,0.23485,7.45175,7.65699,-7.19514
-0.19222,1.57199,-0.42061,-0.18693,0.79581,-0.04419,0.42061,0.41553,1.19550,0.20664,-5.16231,1.47492,0.13197,0.90254,0.34136,0.22689,9.11146,9.69698,-5.43898
-0.19471,1.57724,-0.41988,-0.18559,0.71156,-0.02494,0.45309,0.40199,1.18264,0.20714,-5.38500,1.24380,0.12668,0.90271,0.34653,0.22133,3.32530,0.96565,-1.40647
-0.19701,1.58271,-0.41944,-0.18181,0.64772,-0.01348,0.41655,0.34357,1.16331,0.44608,-5.42526,0.89770,0.12055,0.90313,0.34987,0.21778,-1.43249,-4.36972,-0.48487
-0.19900,1.58717,-0.41909,-0.17477,0.58433,-0.00604,0.34230,0.26379,1.13830,0.73353,-5.31933,0.45025,0.11395,0.90373,0.35179,0.21571,-4.76279,-6.47903,-2.51388
-0.20023,1.58948,-0.41899,-0.15827,0.50298,-0.00361,0.29131,0.29050,1.07617,1.20005,-4.89719,-0.46336,0.10972,0.90477,0.35314,0.21131,-4.42713,-2.46228,-2.80057
-0.20090,1.59206,-0.41937,-0.13735,0.44071,-0.00829,0.32018,0.55597,0.97529,1.52053,-4.05826,-0.60921,0.11066,0.90658,0.35517,0.19931,-0.41441,15.85641,-6.70437
-0.20108,1.59467,-0.41988,-0.11374,0.39146,-0.01384,0.34827,0.83697,0.82658,1.78658,-3.11112,-0.15366,0.11467,0.90843,0.35652,0.18577,0.69368,23.01122,-8.32975
-0.20116,1.59814,-0.42025,-0.09252,0.36343,-0.01662,0.30260,0.93415,0.64235,1.77426,-1.73551,0.13723,0.11881,0.90984,0.35581,0.17739,-2.35243,14.11036,-13.91878
-0.20090,1.60245,-0.42045,-0.07086,0.35308,-0.01681,0.13049,0.80042,0.42895,1.14693,0.36995,0.45034,0.12154,0.91126,0.35128,0.17732,-10.30585,-5.40796,-13.43333
-0.20126,1.60923,-0.42017,-0.06196,0.38032,-0.00960,-0.03828,0.53945,0.30505,0.00080,3.23364,0.57445,0.12061,0.91220,0.34690,0.18169,-11.62139,-17.11884,-9.57073
-0.20305,1.61839,-0.41943,-0.07547,0.43642,0.00265,-0.02045,0.48774,0.36284,-2.09873,5.34152,0.44980,0.11758,0.91291,0.34764,0.17867,-4.13931,-12.66302,0.93367
-0.20758,1.63084,-0.41747,-0.12682,0.53026,0.03087,0.36472,0.95534,0.59762,-4.28742,6.85801,2.31395,0.11717,0.91285,0.35866,0.15602,20.19165,27.96233,12.45373
-0.21318,1.64401,-0.41446,-0.18322,0.61540,0.06881,0.71753,1.18447,0.83713,-4.72091,7.68763,4.36014,0.11369,0.91105,0.37206,0.13649,31.08127,31.49496,17.80761
-0.22057,1.66063,-0.40924,-0.25314,0.73177,0.12999,1.04545,0.98757,1.08150,-4.94943,8.89656,5.27682,0.10405,0.90642,0.38891,0.12779,26.30010,-4.82978,16.95291
-0.22927,1.67975,-0.40264,-0.32812,0.86103,0.19852,1.38585,0.64722,1.31044,-5.90124,9.61620,4.55775,0.09127,0.89946,0.40888,0.12432,26.26979,-25.83261,12.58947
-0.24003,1.70095,-0.39558,-0.41762,0.99361,0.26004,1.81027,0.65479,1.57979,-7.42360,9.58126,3.47825,0.07985,0.89128,0.43251,0.11038,29.89941,-8.81953,15.06759
-0.25341,1.72373,-0.38835,-0.52705,1.12269,0.31162,2.24025,1.06413,1.92747,-8.64451,9.15962,3.34341,0.06999,0.88274,0.45744,0.08138,30.98490,25.67584,24.56591
-0.26955,1.74780,-0.38082,-0.65405,1.24419,0.35713,2.49317,1.40566,2.34430,-9.44820,8.19026,3.57799,0.05558,0.87439,0.47945,0.04994,20.95446,28.32569,32.30822
-0.28832,1.77268,-0.37274,-0.79312,1.35327,0.40137,2.55047,1.44627,2.75755,-10.18012,7.21663,3.49747,0.03483,0.86645,0.49742,0.02494,9.05786,5.11474,30.25846
-0.30981,1.79798,-0.36413,-0.94141,1.44468,0.44284,2.47773,1.25027,3.12734,-10.91637,5.68504,2.88826,0.00897,0.85890,0.51202,0.00658,2.58019,-16.40806,25.16150
-0.33384,1.82297,-0.35533,-1.09694,1.51421,0.47893,2.35075,1.04662,3.44950,-11.55698,4.13814,2.24556,-0.01865,0.85152,0.52388,-0.01065,-1.92680,-22.27141,21.08542
-0.36044,1.84727,-0.34643,-1.25938,1.56058,0.51039,2.20497,0.94739,3.77518,-11.94054,2.44560,2.09067,-0.04729,0.84395,0.53343,-0.03104,-5.41505,-14.08483,21.52350
-0.38973,1.87063,-0.33713,-1.42506,1.58240,0.53991,2.02642,0.86208,4.07738,-11.87483,0.61991,2.14813,-0.07732,0.83626,0.54034,-0.05220,-8.30871,-12.17896,21.66102
-0.43140,1.89025,-0.32494,-1.77202,1.53871,0.61204,1.72435,0.41294,4.54135,-11.40347,-3.73878,2.59398,-0.11790,0.82935,0.54201,-0.06705,-3.57974,-20.69908,12.14682
-0.49304,1.92784,-0.30503,-1.95004,1.45896,0.65160,1.69738,0.15130,4.75166,-11.01175,-6.21141,2.13916,-0.17897,0.80605,0.55534,-0.09926,4.29701,-18.17594,10.38992
-0.52884,1.94240,-0.29432,-2.07737,1.37324,0.67481,1.67260,0.03599,4.93668,-10.52379,-8.14023,1.46630,-0.21318,0.79230,0.55974,-0.11623,3.39350,-14.27336,12.61742
-0.56844,1.95156,-0.28356,-2.23492,1.22437,0.69404,1.60047,0.01107,5.22706,-9.42683,-10.63565,0.67361,-0.24958,0.77701,0.56127,-0.13758,-2.30278,-5.64741,17.21702
-0.60687,1.95941,-0.27334,-2.34024,1.08659,0.70074,1.50936,0.03956,5.45761,-8.26799,-12.51370,0.30380,-0.28460,0.76063,0.56098,-0.16044,-6.44410,-2.62601,18.75150
