posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.58853,1.37916,0.21212,1.28755,2.07937,-1.32620,-3.28654,3.40956,2.51435,-9.83846,-2.51548,-7.54692,-0.11394,0.48920,0.24315,0.82981,11.21915,4.52399,8.09112
0.59607,1.40444,0.18728,1.12445,2.02734,-1.42617,-2.98326,3.31865,2.68064,-10.72812,-4.08318,-5.20425,-0.12992,0.50763,0.25773,0.81179,19.37907,-0.58470,7.17461
0.60353,1.42906,0.16434,0.99578,1.97482,-1.47489,-2.67028,3.23093,2.77840,-10.99802,-4.86503,-3.21662,-0.14353,0.52453,0.27225,0.79382,26.18350,0.04071,4.32333
0.60650,1.45084,0.14177,0.82628,1.88921,-1.50674,-2.16589,3.06622,2.81641,-10.48406,-5.94449,-1.00673,-0.15034,0.53666,0.28926,0.77828,31.69265,-4.54147,-2.14617
0.60898,1.47159,0.12062,0.68326,1.80511,-1.50947,-1.66547,3.02895,2.85993,-9.98135,-6.11750,0.37033,-0.15407,0.54971,0.30816,0.76100,35.23550,-0.12261,-5.49468
0.60945,1.49121,0.10031,0.53966,1.72130,-1.49863,-1.16206,3.12852,3.03377,-10.31250,-5.85461,1.03070,-0.15589,0.56372,0.33260,0.73979,35.91854,13.42543,0.55837
0.60763,1.50985,0.08024,0.39434,1.63723,-1.48383,-0.72000,3.29096,3.30077,-10.25035,-6.09596,1.28121,-0.15779,0.57769,0.36113,0.71482,32.80117,18.85163,10.52832
0.60528,1.52793,0.06057,0.27464,1.56395,-1.46635,-0.39307,3.43562,3.47793,-9.94939,-6.09144,1.83955,-0.15940,0.59128,0.38839,0.68857,28.82129,20.78573,10.41504
0.59820,1.54266,0.04188,0.10573,1.45479,-1.43706,-0.06983,3.38983,3.54526,-9.44615,-6.07007,1.71486,-0.15976,0.60006,0.41421,0.66545,20.15427,4.82125,0.25975
0.59127,1.55654,0.02291,-0.03076,1.35637,-1.41766,0.01386,3.18063,3.47119,-7.99628,-5.79214,1.11663,-0.16418,0.60684,0.43312,0.64591,8.81573,-13.37794,-5.55048
0.58514,1.57090,0.00377,-0.12366,1.28662,-1.40631,-0.01148,3.09065,3.40837,-7.44181,-5.71127,0.93895,-0.16962,0.61565,0.45015,0.62415,1.22297,-8.41629,-6.23486
0.57768,1.58359,-0.01467,-0.21979,1.20667,-1.39161,-0.09484,2.93091,3.27270,-6.66628,-5.73796,1.40605,-0.17591,0.62350,0.46353,0.60452,-5.25979,-10.57870,-7.25847
0.56951,1.59476,-0.03189,-0.31173,1.12003,-1.36394,-0.15071,2.71712,3.01738,-5.22346,-5.21511,1.74081,-0.18039,0.63004,0.47350,0.58848,-2.99768,-15.68530,-16.45241
0.56161,1.60581,-0.04897,-0.37734,1.04802,-1.33724,-0.24250,2.60561,2.80432,-4.14705,-5.05138,1.82086,-0.18471,0.63809,0.48236,0.57101,-6.37870,-10.72220,-14.19370
