posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.31620,1.11927,0.20598,0.54102,1.22606,-0.22768,-2.32494,0.74022,1.07926,0.60420,1.34948,-3.76238,0.00667,0.02357,0.00568,0.99968,-5.32374,13.06698,12.17786
0.32424,1.13738,0.19992,0.54787,1.24273,-0.27872,-2.36157,0.90235,1.25591,0.29125,1.07647,-3.72147,-0.01078,0.03398,0.01769,0.99921,-3.31366,13.39141,12.50934
0.33221,1.15538,0.19301,0.55172,1.25455,-0.33337,-2.37251,1.01667,1.33737,-0.06686,0.51919,-3.45548,-0.02770,0.04394,0.02818,0.99825,-1.57761,9.48741,5.01675
0.34001,1.17296,0.18644,0.55080,1.25751,-0.37101,-2.35350,1.04729,1.34871,-0.32566,0.02667,-3.29393,-0.04371,0.05208,0.03718,0.99699,0.67547,4.02131,0.70854
0.34758,1.19030,0.17933,0.54630,1.25547,-0.40716,-2.31635,1.07267,1.39646,-0.50776,-0.55659,-3.13031,-0.05903,0.06026,0.04737,0.99531,2.17727,2.05364,1.64573
0.35457,1.20733,0.17089,0.53304,1.24809,-0.45698,-2.21777,1.19724,1.60574,-0.94693,-0.55105,-2.79219,-0.07240,0.07138,0.06268,0.99284,5.69152,9.56234,9.76057
0.36141,1.22422,0.16249,0.52091,1.23867,-0.49473,-2.13556,1.30720,1.78341,-0.81817,-0.79840,-2.55929,-0.08567,0.08272,0.07849,0.98978,5.42654,9.26368,11.28441
0.36826,1.24114,0.15425,0.51265,1.23240,-0.51879,-2.07304,1.45435,1.95874,-0.80884,-0.75463,-2.31855,-0.09882,0.09588,0.09571,0.98584,6.80262,12.86816,11.95515
0.37442,1.25759,0.14454,0.49455,1.21939,-0.56193,-1.91033,1.78548,2.18079,-1.12600,-0.38729,-2.04454,-0.10841,0.11492,0.11606,0.98060,8.75570,19.31680,7.54346
0.38056,1.27428,0.13533,0.48063,1.21310,-0.58667,-1.84823,1.88858,2.21021,-1.53785,-0.48709,-2.31597,-0.11978,0.12976,0.13192,0.97540,4.34580,15.15771,4.07382
0.38664,1.29091,0.12612,0.47009,1.20800,-0.60396,-1.81810,1.89623,2.17882,-1.55806,-0.63119,-2.28372,-0.13155,0.14263,0.14594,0.97008,3.86577,5.78314,-1.27755
0.39129,1.30657,0.11523,0.43500,1.19011,-0.64760,-1.66809,1.76421,2.03447,-1.98229,-0.81954,-1.89212,-0.13964,0.15155,0.15645,0.96595,6.59276,-5.47983,-6.50124
0.39632,1.32237,0.10531,0.41228,1.17992,-0.66703,-1.54243,1.60382,1.93535,-2.13361,-0.51338,-1.53895,-0.14770,0.15870,0.16721,0.96179,10.99345,-10.42159,-8.43463
0.40074,1.33817,0.09514,0.38414,1.17234,-0.68599,-1.42381,1.42937,1.87357,-1.98418,-0.82395,-1.59286,-0.15534,0.16405,0.17809,0.95773,7.60281,-13.25893,-6.34378
0.40453,1.35324,0.08394,0.35385,1.15244,-0.71703,-1.27131,1.19580,2.01789,-1.63526,-1.38530,-2.00427,-0.16239,0.16552,0.19426,0.95315,12.76802,-16.36361,10.48552
0.40805,1.36997,0.07285,0.32441,1.16757,-0.73962,-1.33714,1.51285,1.90588,-2.36835,1.27336,-1.37796,-0.17101,0.18234,0.20518,0.94626,-0.98149,23.66882,-13.99244
