posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.19986,0.72220,0.15041,0.04160,0.29756,-0.39578,-1.40026,0.82690,-2.78725,-2.93089,-2.70908,-1.15577,0.44356,-0.14502,-0.22720,0.85475,-0.52017,-13.49107,4.34222
0.19823,0.72519,0.14477,0.00441,0.27205,-0.40369,-1.47632,0.69417,-2.03502,-2.29952,-2.21332,-0.40721,0.43360,-0.14432,-0.22487,0.86058,-3.37885,-7.82364,49.75042
0.19649,0.72775,0.13936,-0.02599,0.24051,-0.40920,-1.43230,0.75458,-1.34230,-1.72344,-2.12153,-0.20171,0.42589,-0.13765,-0.22210,0.86622,4.60320,6.42034,45.50219
0.19493,0.72998,0.13441,-0.04669,0.21360,-0.40117,-1.30632,0.92376,-0.70029,-1.22700,-1.96574,1.22151,0.41986,-0.12643,-0.21865,0.87174,10.73595,11.35347,41.03419
0.19338,0.73221,0.12991,-0.05957,0.19565,-0.38561,-1.10398,1.17087,-0.31914,-1.02130,-0.47324,1.27390,0.41509,-0.11261,-0.21888,0.87585,16.05407,20.94692,42.72953
0.19167,0.73465,0.12614,-0.07085,0.18442,-0.36206,-0.75843,1.45075,-0.37542,-0.38695,-0.23080,1.99605,0.41329,-0.09945,-0.22940,0.87560,22.15183,20.23389,-0.21195
0.19054,0.73739,0.12342,-0.07030,0.18242,-0.32474,-0.35815,1.68795,-0.54008,0.62086,0.33828,2.99364,0.41424,-0.08635,-0.24374,0.87266,28.48182,16.48361,-14.23162
0.19057,0.74159,0.12219,-0.04954,0.20648,-0.27057,-0.30290,1.92326,-0.57693,2.73558,2.35678,4.37378,0.40902,-0.07241,-0.25584,0.87293,17.61386,12.86127,-13.73578
0.19298,0.74877,0.12205,0.00948,0.27391,-0.21204,-0.72121,2.24583,-0.12080,4.18678,4.65343,3.57076,0.39247,-0.05178,-0.25580,0.88196,-21.20555,20.99731,39.26554
0.19633,0.75580,0.12243,0.06829,0.32556,-0.15571,-0.90531,2.59133,-0.04421,5.39519,4.05299,5.15485,0.37709,-0.03115,-0.26401,0.88721,-19.07621,27.99912,6.50003
