posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.12692,0.68200,0.12334,0.01019,0.36623,0.60074,-1.56691,0.80549,0.00530,2.34093,1.84649,2.50159,0.51531,-0.04102,0.16912,0.83915,-9.57962,9.73016,26.86635
0.12865,0.68826,0.13297,0.03544,0.38484,0.62174,-1.59593,0.95392,0.05075,2.16489,2.27079,1.77221,0.50713,-0.02977,0.16542,0.84532,-4.72660,14.09889,10.24161
0.13143,0.69653,0.14354,0.07193,0.43277,0.65361,-1.69599,1.14237,0.14516,1.39128,2.66784,1.44128,0.49737,-0.01533,0.16183,0.85217,-4.08972,10.85254,3.37371
0.13307,0.70471,0.15367,0.08189,0.46874,0.67123,-1.80562,1.17811,0.25038,0.42042,3.31658,1.54695,0.48612,-0.00307,0.16103,0.85893,-7.42262,4.92472,9.56550
0.13426,0.71481,0.16424,0.08137,0.52881,0.69197,-1.94279,1.25948,0.16864,-0.95359,4.48435,1.23460,0.47342,0.00841,0.15559,0.86694,-7.48529,4.84726,-0.04048
0.13473,0.72571,0.17487,0.06936,0.58976,0.70953,-2.17485,1.31420,-0.14335,-0.98846,4.26018,1.20149,0.45714,0.01651,0.14397,0.87751,-18.04642,0.46982,-22.38772
0.13471,0.73731,0.18539,0.05191,0.64809,0.72062,-2.36510,1.31388,-0.36036,-1.41899,4.15103,0.25074,0.44010,0.02409,0.13329,0.88767,-16.95757,-0.91010,-14.37952
0.13400,0.74978,0.19558,0.02625,0.70824,0.72371,-2.53556,1.23640,-0.55312,-1.61391,3.25549,0.25582,0.42198,0.02948,0.12275,0.89777,-11.98000,-5.20566,-13.81876
0.13262,0.76225,0.20630,-0.00550,0.75294,0.73290,-2.69050,1.05509,-0.37575,-2.34450,2.81963,0.96097,0.40263,0.03622,0.12159,0.90653,-10.72065,-9.45889,7.89825
0.13025,0.77517,0.21768,-0.04726,0.79472,0.75159,-2.85716,0.78080,-0.00279,-3.05809,2.98474,1.49551,0.38119,0.04268,0.12806,0.91459,-11.44290,-13.55216,27.39152
0.12736,0.78867,0.22959,-0.08667,0.83616,0.77565,-3.02042,0.47189,0.50287,-2.91183,3.74158,2.45221,0.35791,0.04921,0.14147,0.92167,-9.22408,-16.50113,37.69542
0.12341,0.80481,0.24252,-0.13506,0.91526,0.81212,-3.44112,0.00345,1.48890,-2.83648,5.76548,1.95955,0.32479,0.05770,0.17261,0.92811,-22.03061,-18.52874,66.84666
0.11959,0.82208,0.25472,-0.16981,0.99524,0.82704,-3.62707,-0.33870,2.22257,-2.07264,5.76094,0.73701,0.29404,0.06520,0.20294,0.93172,-23.85873,-21.84308,61.63271
