posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.13111,0.62954,0.22147,-0.22052,0.42678,0.76160,-2.38353,-0.34769,-0.33117,-2.91971,0.76596,-2.43248,0.59936,0.09026,0.41865,0.67628,7.15423,-10.20286,-13.40938
0.12614,0.63617,0.23054,-0.25196,0.43865,0.73384,-2.34935,-0.41127,-0.38733,-2.17598,1.11847,-2.23600,0.58726,0.09152,0.41719,0.68753,3.95103,-6.89208,-6.55083
0.12103,0.64349,0.23937,-0.27686,0.45803,0.70556,-2.35136,-0.52327,-0.30087,-0.86122,1.54206,-1.82309,0.57336,0.09419,0.41905,0.69770,0.51506,-5.94851,2.42372
0.11659,0.65155,0.24821,-0.28382,0.48550,0.68383,-2.44029,-0.73206,0.06950,0.15050,1.58473,-1.08210,0.55533,0.10077,0.42855,0.70555,-4.73288,-11.28565,24.85077
0.11337,0.65976,0.25757,-0.26853,0.50946,0.67736,-2.58514,-0.86968,0.49988,2.18103,1.70222,-0.10364,0.53529,0.11099,0.43986,0.71251,-10.83953,-5.11998,25.77335
0.11111,0.66831,0.26748,-0.24055,0.53290,0.68150,-2.75359,-1.04537,1.14100,3.36369,2.42130,0.53345,0.51161,0.12570,0.45815,0.71593,-14.76779,-5.14352,43.56778
0.10998,0.67883,0.27750,-0.20024,0.58396,0.68594,-2.97166,-1.42591,2.39016,3.87671,4.69989,-0.05882,0.47898,0.14877,0.49463,0.70978,-19.71990,-11.78466,79.48392
0.10988,0.69147,0.28598,-0.15274,0.65979,0.66356,-2.69271,-1.90005,4.40561,3.28329,4.48904,-3.26112,0.44600,0.17809,0.55381,0.68019,-14.99890,-8.33484,124.76310
0.10848,0.70407,0.29263,-0.13845,0.71753,0.61425,-2.33282,-2.39943,5.98956,-0.55980,3.19964,-1.86022,0.41148,0.20078,0.61366,0.64327,36.94711,-4.53034,136.81980
0.10630,0.71681,0.29966,-0.14120,0.76261,0.58590,-2.57431,-2.43883,6.51009,-2.16593,3.92152,-2.88583,0.37264,0.22681,0.65168,0.62049,-13.55363,-13.53594,88.39642
0.10313,0.73240,0.30372,-0.15964,0.84536,0.51120,-2.97434,-2.00978,6.17842,-1.74210,3.23569,-3.60269,0.34054,0.25514,0.66900,0.60941,-14.54392,8.82072,-18.08887
0.10051,0.74692,0.30816,-0.16482,0.89257,0.45959,-3.38604,-1.15387,5.02371,-0.86744,2.76456,-4.12847,0.32132,0.28433,0.66393,0.61246,-44.03234,29.13659,-80.94504
0.09807,0.76069,0.31316,-0.16616,0.91428,0.43412,-3.48411,-0.71758,4.18522,-0.14855,2.69789,-3.19680,0.30349,0.30676,0.66110,0.61379,-31.79910,33.55459,-107.56100
0.09521,0.77680,0.31546,-0.17341,0.97020,0.36641,-3.78085,-0.02430,2.14990,-0.24870,2.76457,-3.98522,0.29894,0.32486,0.62775,0.64111,-16.17140,7.34440,-105.51620
0.09289,0.79213,0.31794,-0.16883,0.99961,0.31640,-4.05527,0.43001,0.82903,1.23666,1.42875,-3.24009,0.28960,0.34528,0.59884,0.66205,-25.82637,6.06209,-103.89850
0.09117,0.80641,0.32103,-0.15549,1.00314,0.29114,-4.13154,0.77015,0.18205,2.42809,0.13156,-2.26446,0.28022,0.36680,0.57570,0.67491,-16.82571,11.73767,-82.96074
0.08981,0.81871,0.32378,-0.14063,0.97215,0.26723,-3.63854,1.00507,0.13661,1.15616,-2.66910,-0.66519,0.27773,0.38319,0.56589,0.67513,27.19328,24.56797,-21.12811
