posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.26250,0.82496,0.26621,0.33465,0.46530,0.08947,-0.69946,2.14711,0.57542,-4.13743,-3.93263,1.79963,0.35676,0.13168,0.12516,0.91636,37.07739,-5.50779,4.44301
0.26318,0.82770,0.26791,0.27077,0.40763,0.09795,-0.36309,1.97040,0.02951,-5.31251,-2.47844,-1.03720,0.36369,0.13586,0.11190,0.91474,24.74196,-11.52401,-11.41531
0.26412,0.83087,0.26922,0.22518,0.36940,0.09853,-0.11226,1.86462,-0.96476,-3.42199,-2.72473,0.91852,0.37198,0.13415,0.08168,0.91486,8.62515,-11.28214,-88.34371
0.26432,0.83409,0.27236,0.17818,0.34075,0.12944,0.00820,1.79931,-1.74775,-2.38210,-1.58882,3.90849,0.37850,0.13243,0.04966,0.91473,4.48785,-5.73424,-72.73011
0.26328,0.83953,0.27821,0.12016,0.35826,0.19978,-0.23179,1.66712,-1.53865,-2.67423,2.21005,3.23036,0.37389,0.13856,0.03925,0.91622,-11.18533,-5.18489,8.18007
0.26324,0.84617,0.28225,0.09221,0.38884,0.22155,-0.26166,1.61239,-1.14263,-2.56616,3.96845,1.45468,0.37233,0.14811,0.03589,0.91550,-8.83935,-9.30726,33.43335
0.26185,0.85691,0.28634,0.04842,0.48069,0.23875,-1.16536,1.36425,-0.62944,-2.99094,6.67735,0.61946,0.34526,0.15645,0.03775,0.92460,-59.71050,-9.42346,44.47548
0.26019,0.86889,0.29042,0.01026,0.57227,0.25177,-1.78784,1.12344,-0.35661,-2.87904,6.67590,0.95452,0.32047,0.16160,0.03666,0.93265,-42.53172,-13.93823,26.41428
0.25803,0.88168,0.29468,-0.02731,0.65538,0.26458,-2.32717,0.89244,-0.26347,-2.71637,5.56095,0.79388,0.29391,0.16414,0.03258,0.94107,-41.68559,-14.39588,15.20168
0.25569,0.89452,0.29901,-0.05976,0.71871,0.27574,-2.70341,0.71029,-0.34824,-2.24111,3.79935,0.49635,0.26869,0.16467,0.02434,0.94873,-30.91680,-13.98370,0.83455
0.25316,0.90682,0.30325,-0.08755,0.75741,0.28270,-2.91508,0.54423,-0.62790,-2.13815,2.16890,0.32371,0.24629,0.16224,0.01076,0.95546,-18.86620,-12.70374,-11.37698
0.25025,0.91849,0.30771,-0.11566,0.77632,0.29213,-3.03138,0.32278,-1.20834,-1.81137,0.70068,0.65024,0.22654,0.15405,-0.01178,0.96167,-9.45255,-18.15023,-31.01502
0.24753,0.92943,0.31231,-0.13460,0.77854,0.30143,-3.08454,0.14137,-1.73832,-1.64180,-0.12942,0.78854,0.20799,0.14468,-0.03675,0.96667,-8.44008,-22.28664,-38.89622
0.24448,0.93988,0.31731,-0.15416,0.77170,0.31535,-3.06572,-0.12574,-2.35829,-1.07039,-0.88404,1.01158,0.19177,0.12983,-0.06686,0.97051,-3.53592,-26.19968,-42.24750
0.24162,0.94988,0.32269,-0.16572,0.75865,0.33269,-2.90742,-0.36954,-2.60054,0.45139,-1.42028,1.13588,0.17854,0.11561,-0.09012,0.97295,5.32510,-23.32465,-22.49788
0.23932,0.96013,0.32797,-0.16515,0.75305,0.34411,-2.70721,-0.36888,-2.17700,0.84860,-0.88776,0.95683,0.16524,0.11106,-0.09732,0.97514,13.76584,-4.45192,19.24656
0.23725,0.97070,0.33326,-0.16083,0.75390,0.35248,-2.44117,-0.22191,-1.26461,0.49024,0.19557,0.45853,0.15290,0.11469,-0.08806,0.97761,19.07697,16.46479,58.82087
0.23518,0.98174,0.33826,-0.15776,0.76289,0.35431,-2.24945,-0.07847,-0.32174,-0.05439,1.15010,-0.07646,0.13931,0.12050,-0.07160,0.98028,16.25802,20.54724,68.40470
0.23291,0.99349,0.34299,-0.15828,0.78055,0.35101,-2.15221,-0.01934,0.31944,-0.51814,2.01453,-0.50399,0.12461,0.12407,-0.05703,0.98276,8.66665,14.31388,52.58930
0.23046,1.00590,0.34710,-0.16169,0.80570,0.33787,-2.18719,-0.09880,0.57935,-0.46571,1.71083,-1.17094,0.10781,0.12245,-0.04885,0.98539,-1.53097,-1.60242,20.46962
0.22801,1.01821,0.35084,-0.16464,0.82380,0.32125,-2.22100,-0.22010,0.65593,0.00897,1.13248,-1.16885,0.09129,0.11830,-0.04413,0.98779,-3.00378,-8.64939,5.96593
0.22592,1.03072,0.35442,-0.15977,0.83960,0.30652,-2.22626,-0.23161,0.81401,0.94263,0.90623,-0.82971,0.07484,0.11668,-0.03689,0.98966,-0.49653,-2.77291,9.66730
0.22435,1.04329,0.35778,-0.14695,0.85240,0.29158,-2.19469,-0.06207,1.13843,1.11354,0.62743,-1.10973,0.05840,0.12078,-0.02440,0.99066,0.62073,12.29954,18.89367
0.22297,1.05572,0.36079,-0.13477,0.86106,0.27366,-2.16696,0.17451,1.49223,0.73568,0.62763,-1.33306,0.04153,0.12817,-0.00897,0.99084,0.95976,19.91809,24.46183
0.22168,1.06813,0.36353,-0.12309,0.86604,0.25598,-2.16918,0.33982,1.63028,0.60682,0.41772,-1.28383,0.02450,0.13475,0.00295,0.99057,-0.42615,16.76134,13.98196
0.22051,1.08022,0.36626,-0.11240,0.86456,0.24276,-2.16818,0.38810,1.54348,0.67582,-0.18909,-1.14873,0.00830,0.13864,0.00957,0.99026,-1.60969,6.37114,-2.04370
0.21969,1.09190,0.36884,-0.09813,0.85537,0.23010,-2.13532,0.29795,1.20024,0.78211,-0.70039,-0.65777,-0.00584,0.13847,0.00857,0.99031,1.53100,-7.08750,-19.52450
0.21882,1.10340,0.37161,-0.08729,0.84358,0.22384,-2.08423,0.18401,0.89537,0.78087,-1.11697,-0.38814,-0.01909,0.13702,0.00645,0.99036,3.19297,-10.82110,-21.97423
0.21792,1.11467,0.37447,-0.08038,0.83277,0.22051,-2.04007,0.12572,0.73150,0.80117,-1.35039,-0.24583,-0.03235,0.13638,0.00606,0.99011,4.41198,-10.87111,-17.71238
0.21741,1.12547,0.37723,-0.06815,0.81584,0.21636,-1.88014,0.13852,0.63971,0.90086,-0.87329,-0.25015,-0.04194,0.13741,0.00693,0.98960,9.70964,-0.91586,-6.23027
0.21698,1.13642,0.37972,-0.05725,0.80467,0.20862,-1.79447,0.23672,0.71969,0.98056,-0.92823,-0.62438,-0.05337,0.14102,0.01214,0.98849,5.58821,6.20964,2.97621
0.21681,1.14723,0.38202,-0.04440,0.79434,0.19976,-1.71461,0.40976,0.87500,1.04960,-0.68764,-0.47644,-0.06471,0.14735,0.02021,0.98676,5.87843,12.18284,9.45911
0.21688,1.15798,0.38445,-0.03149,0.78619,0.19472,-1.63172,0.55712,1.00092,0.65449,-0.41121,-0.23716,-0.07545,0.15416,0.02875,0.98474,5.10818,14.96825,9.67536
0.21694,1.16895,0.38726,-0.02123,0.78312,0.19811,-1.51123,0.51001,0.95871,0.23655,0.20764,0.17492,-0.08404,0.15660,0.03347,0.98351,7.31988,2.44160,-0.06678
0.21692,1.18049,0.39020,-0.01499,0.79180,0.20233,-1.38862,0.05406,0.68933,0.11075,1.25346,-0.16873,-0.09093,0.14771,0.03112,0.98435,10.44438,-25.32467,-13.52658
0.21705,1.19306,0.39255,-0.00839,0.81760,0.19438,-1.41159,-0.39332,0.51518,0.95287,2.37682,-0.94308,-0.10125,0.13582,0.02871,0.98513,1.98958,-36.97785,-13.42406
0.21748,1.20633,0.39400,0.00203,0.84847,0.17258,-1.49822,-0.68403,0.46726,1.13153,2.72818,-2.35742,-0.11386,0.12499,0.02835,0.98519,-3.85481,-25.55260,-2.98707
