posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.20210,1.08382,-0.08982,-0.04852,0.01675,0.06868,0.01869,-0.53123,-0.20969,0.00443,1.81148,2.48433,-0.79638,0.57816,-0.10464,0.14339,-5.83788,-11.39461,-11.80140
0.20062,1.08813,-0.08381,-0.05257,0.07504,0.13230,0.20279,-0.29062,0.06029,-0.28480,2.72963,2.82024,-0.79848,0.57455,-0.10111,0.14866,8.18205,11.81433,15.22016
0.19807,1.09484,-0.07479,-0.05721,0.11621,0.17303,0.42106,-0.04422,0.09620,0.01761,2.86834,2.96103,-0.79857,0.57408,-0.08965,0.15709,13.09870,17.64607,7.49746
0.19798,1.09792,-0.07201,-0.05808,0.15804,0.21114,0.68583,0.14066,0.00518,0.16709,2.73454,2.43713,-0.79593,0.57829,-0.07960,0.16041,19.47098,15.55190,-5.22704
0.19743,1.10281,-0.06669,-0.05403,0.19444,0.24376,0.91061,0.19775,-0.10288,0.41292,2.26718,2.18325,-0.79195,0.58269,-0.07043,0.16830,16.26343,7.94172,-7.96977
0.19704,1.10771,-0.06135,-0.04753,0.22424,0.27097,1.16947,0.10867,-0.15128,0.36150,1.92614,1.65908,-0.78781,0.58531,-0.06298,0.18109,17.35302,-3.47434,-5.56595
0.19628,1.11252,-0.05629,-0.04539,0.24460,0.28784,1.38296,-0.02833,-0.12777,0.07267,1.36169,0.96934,-0.78471,0.58544,-0.05633,0.19575,19.07332,-10.62321,-0.85190
0.19529,1.11719,-0.05133,-0.04679,0.25847,0.29976,1.56430,-0.17244,-0.05866,-0.16577,0.51031,0.35437,-0.78234,0.58366,-0.05003,0.21161,14.60709,-12.26374,3.34377
0.19416,1.12111,-0.04672,-0.05264,0.26061,0.30355,1.66562,-0.17996,-0.02431,-0.35608,-0.35369,-0.45709,-0.77973,0.58316,-0.04232,0.22395,8.05998,-2.76366,3.27530
0.19306,1.12438,-0.04263,-0.05797,0.25349,0.29786,1.62493,-0.15707,-0.05399,-0.40924,-0.96319,-0.96577,-0.77669,0.58438,-0.03686,0.23215,-0.32147,3.20867,-0.93179
0.19187,1.12696,-0.03910,-0.06355,0.23886,0.28616,1.53424,-0.15039,-0.07600,-0.56902,-1.51613,-1.29498,-0.77406,0.58540,-0.03298,0.23886,-6.52867,1.60033,-3.02236
0.19028,1.12811,-0.03679,-0.07341,0.20685,0.25900,1.36300,-0.21192,0.01388,-0.75162,-1.88268,-1.85888,-0.77420,0.58292,-0.03214,0.24453,-9.17573,-3.80104,3.64912
0.18859,1.12939,-0.03451,-0.08254,0.18315,0.23709,1.21479,-0.25609,0.12469,-0.82759,-1.96114,-1.90880,-0.77521,0.57933,-0.03105,0.24992,-11.85923,-4.94693,8.25269
