posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.22743,0.87876,0.14542,-0.02392,0.47980,0.21865,-1.19891,0.00159,0.67435,0.24501,1.29695,1.18765,0.38003,-0.09504,-0.17351,0.90357,-5.85347,5.94908,3.13530
0.22747,0.88605,0.14925,-0.01998,0.49519,0.23328,-1.27662,0.08056,0.67774,0.34144,1.43713,1.37255,0.37047,-0.09304,-0.16906,0.90858,-6.91917,5.40717,1.17739
0.22780,0.89398,0.15369,-0.01118,0.51701,0.25449,-1.35532,0.22036,0.61329,0.66968,1.52871,1.35185,0.35976,-0.08985,-0.16710,0.91355,-5.66354,7.55554,-3.35698
0.22843,0.90183,0.15797,-0.00132,0.53537,0.26900,-1.41345,0.35731,0.51945,0.82897,1.80069,1.23360,0.34877,-0.08629,-0.16666,0.91823,-5.02934,9.89548,-7.28000
0.22927,0.91015,0.16239,0.00935,0.55638,0.28167,-1.48625,0.50129,0.34031,0.76151,2.04101,1.03487,0.33637,-0.08287,-0.16955,0.92263,-6.35737,11.09896,-12.06705
0.23043,0.91930,0.16721,0.02255,0.58773,0.29818,-1.59871,0.66609,-0.05293,0.62114,1.63176,0.84063,0.32144,-0.08098,-0.17961,0.92621,-7.16763,7.19070,-23.02255
0.23140,0.92805,0.17179,0.02978,0.60542,0.30776,-1.66734,0.73904,-0.25380,0.60619,1.21178,0.80307,0.30751,-0.07930,-0.18643,0.92973,-6.49955,4.76479,-20.63626
0.23236,0.93684,0.17643,0.03569,0.61765,0.31502,-1.72109,0.80351,-0.34532,0.60012,1.05160,0.76555,0.29345,-0.07668,-0.19181,0.93339,-6.30719,4.98703,-13.47027
0.23375,0.94612,0.18142,0.04544,0.63904,0.32698,-1.81270,0.92019,-0.40790,0.46774,1.30388,0.63298,0.27758,-0.07232,-0.19746,0.93741,-4.73446,6.49815,-4.14488
0.23506,0.95534,0.18620,0.05188,0.65566,0.33355,-1.93587,1.01552,-0.34688,0.67156,0.07726,0.86936,0.26051,-0.06720,-0.20006,0.94212,-6.72965,4.86253,-3.40643
0.23614,0.96441,0.19102,0.05502,0.66062,0.33745,-1.98291,1.08980,-0.05021,0.43181,0.07308,0.29061,0.24510,-0.05914,-0.19531,0.94778,-9.54892,10.38236,13.69882
0.23747,0.97294,0.19595,0.05795,0.66317,0.34307,-2.04340,1.21430,0.59764,0.03662,-0.35273,0.21131,0.22934,-0.04547,-0.17884,0.95569,-0.67374,10.42653,30.45414
0.23895,0.98023,0.20058,0.05804,0.65457,0.34283,-2.06515,1.32206,1.22328,-0.18187,-0.96309,-0.08125,0.21421,-0.03101,-0.15959,0.96316,-0.61337,11.72854,39.25817
0.24018,0.98708,0.20525,0.05382,0.64010,0.34233,-2.00973,1.43679,1.84188,-0.72186,-0.72771,0.03539,0.20090,-0.01424,-0.13634,0.96997,5.97268,15.34803,46.41751
0.24069,0.99393,0.21010,0.04246,0.62326,0.34450,-1.91907,1.49635,2.08972,-1.32558,-0.57207,0.14380,0.18862,0.00024,-0.11901,0.97481,7.36536,10.59404,25.71212
0.24050,1.00038,0.21523,0.02083,0.60457,0.35011,-1.78208,1.41907,1.86297,-1.79897,-0.64296,0.01229,0.17840,0.00865,-0.11258,0.97746,8.08729,-2.74994,-10.09275
0.23971,1.00743,0.22011,-0.00316,0.59200,0.34975,-1.71366,1.20668,1.47070,-1.82380,-0.74714,-0.32545,0.16772,0.01125,-0.11145,0.97945,5.53217,-14.54217,-27.25296
0.23883,1.01375,0.22448,-0.02665,0.58024,0.34080,-1.69166,0.97891,1.12369,-1.67363,-0.69240,-0.95290,0.15643,0.01152,-0.11128,0.98133,1.31954,-20.44680,-22.13521
0.23772,1.02000,0.22854,-0.04883,0.56947,0.32825,-1.72350,0.76810,0.94422,-1.43201,-1.05029,-0.64177,0.14394,0.01102,-0.10881,0.98352,-2.04701,-17.70842,-17.63179
0.23624,1.02657,0.23260,-0.06915,0.55956,0.31835,-1.72309,0.68847,1.02727,-1.39303,-0.82603,-0.62928,0.13178,0.01406,-0.10056,0.98606,0.41047,-7.63132,3.61053
0.23468,1.03248,0.23648,-0.08820,0.54826,0.30692,-1.69316,0.67186,1.16194,-1.42571,-0.72883,-0.94222,0.12023,0.01883,-0.09043,0.98844,1.78514,-0.21620,10.03465
0.23288,1.03823,0.24002,-0.10726,0.53614,0.29150,-1.68210,0.66786,1.24811,-1.53083,-0.68732,-1.23255,0.10830,0.02371,-0.08070,0.99055,1.65270,0.61254,8.49413
0.23059,1.04447,0.24321,-0.12571,0.52501,0.27490,-1.65621,0.64615,1.24644,-1.21972,-0.61562,-1.18151,0.09692,0.02776,-0.07282,0.99224,2.03713,-1.30474,0.48268
0.22850,1.05038,0.24629,-0.13859,0.51742,0.25961,-1.65443,0.66107,1.29480,-0.64633,-0.41454,-0.93939,0.08493,0.03281,-0.06368,0.99381,1.46019,0.10013,1.30104
0.22661,1.05654,0.24932,-0.14428,0.51296,0.24706,-1.70489,0.74017,1.41335,-0.31428,-0.48872,-0.98782,0.07115,0.03997,-0.05239,0.99529,-2.64728,4.83162,6.82878
0.22459,1.06267,0.25186,-0.14888,0.50486,0.23021,-1.75322,0.90885,1.65882,-0.29038,-0.84807,-1.21152,0.05657,0.05081,-0.03680,0.99643,-5.67532,11.97754,14.01340
0.22228,1.06837,0.25398,-0.15637,0.49028,0.21028,-1.75230,1.16299,1.99137,-0.67932,-0.95490,-1.40448,0.04272,0.06566,-0.01717,0.99678,0.00940,18.28914,21.78266
