posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.05436,1.59083,-0.41052,-0.40388,0.14784,0.26627,0.50139,0.08704,0.84385,1.16208,-0.06150,0.33678,0.05457,-0.85915,-0.31092,-0.40276,3.54589,-4.62022,-8.54311
-0.05899,1.59272,-0.40688,-0.38667,0.14489,0.26659,0.48841,0.08162,0.75911,1.10593,-0.19219,-0.28324,0.05617,-0.85814,-0.31501,-0.40152,-0.59974,-1.43352,-5.27959
-0.06357,1.59473,-0.40367,-0.37224,0.14512,0.25933,0.41986,0.12083,0.68413,0.95611,0.39533,-0.81203,0.05778,-0.85813,-0.31764,-0.39921,-3.50926,1.28393,-6.29366
-0.06823,1.59703,-0.40068,-0.36311,0.15032,0.24982,0.37262,0.26791,0.65494,0.58244,0.48444,-1.02407,0.05900,-0.85939,-0.32079,-0.39378,-5.68096,7.64572,-3.30419
-0.07318,1.59960,-0.39770,-0.36165,0.15923,0.24334,0.43289,0.64096,0.69521,-0.26834,0.84153,0.00724,0.05832,-0.86257,-0.32725,-0.38142,1.27712,23.20460,2.12435
-0.07868,1.60236,-0.39429,-0.37013,0.16945,0.24658,0.48572,0.77966,0.79051,-0.89826,0.75934,0.86781,0.06029,-0.86384,-0.33448,-0.37184,5.29115,16.87232,6.36065
-0.08436,1.60514,-0.39069,-0.37907,0.17704,0.25135,0.47086,0.71735,0.86377,-0.94619,0.94351,0.81950,0.06454,-0.86369,-0.34013,-0.36633,1.05405,0.14642,7.33766
-0.09079,1.60893,-0.38643,-0.39910,0.20023,0.26600,0.56242,0.76575,1.02009,-1.66274,1.70551,0.72286,0.06936,-0.86318,-0.34941,-0.35780,2.99417,-2.72897,7.63496
-0.09794,1.61274,-0.38178,-0.42666,0.21826,0.28445,0.76457,1.02120,1.22766,-2.01458,1.18877,1.58647,0.07272,-0.86328,-0.36333,-0.34270,14.13840,19.27100,15.40904
-0.10503,1.61670,-0.37688,-0.44602,0.23426,0.30157,0.95043,1.16619,1.34296,-2.08339,2.01099,1.89006,0.07513,-0.86225,-0.37757,-0.32912,14.40666,15.22581,12.79129
-0.11408,1.62179,-0.37025,-0.49389,0.26497,0.34537,1.47918,1.74702,1.65398,-2.96234,1.27757,2.65819,0.07411,-0.86028,-0.40446,-0.30138,28.71125,33.48378,16.97359
-0.12309,1.62634,-0.36351,-0.53072,0.28059,0.38176,1.77246,1.91864,1.87119,-2.29705,1.06977,3.54977,0.07646,-0.85617,-0.42732,-0.28023,25.63130,28.54541,18.05906
-0.13151,1.63082,-0.35730,-0.54770,0.29047,0.39806,1.76681,1.62317,1.94215,-2.11982,1.11135,3.05784,0.08375,-0.85065,-0.44258,-0.27112,15.87777,-2.39713,11.19793
-0.14145,1.63621,-0.35085,-0.58639,0.31375,0.41651,1.49002,0.46798,1.99680,-2.06437,1.53754,-0.20219,0.10513,-0.83990,-0.44881,-0.28650,-8.07196,-66.45723,-4.17685
-0.15199,1.64183,-0.34479,-0.62949,0.33690,0.42635,1.44940,0.31846,2.22389,-3.48994,1.61625,0.20486,0.12012,-0.83289,-0.46208,-0.27991,-3.45778,-20.02778,9.18627
-0.16331,1.64711,-0.33820,-0.67453,0.34755,0.44010,1.53950,0.48304,2.51288,-3.85631,0.56641,1.48611,0.13337,-0.82582,-0.47984,-0.26455,5.11742,11.67143,25.02976
-0.17548,1.65220,-0.33172,-0.72350,0.35380,0.45567,1.60621,0.23978,2.71094,-3.13814,0.06074,1.76121,0.15065,-0.81521,-0.49620,-0.25791,7.79729,-3.16138,18.40082
-0.18767,1.65774,-0.32595,-0.76168,0.36674,0.45834,1.58873,-0.45175,2.74425,-1.88836,1.39945,-0.50328,0.17227,-0.80133,-0.50788,-0.26506,6.68955,-46.58485,-1.86048
-0.19918,1.66381,-0.32039,-0.77832,0.38419,0.44994,1.55028,-0.66518,2.75777,-1.11737,1.59398,-1.57703,0.18975,-0.78998,-0.51952,-0.26463,4.03322,-30.38065,-1.80890
-0.21054,1.67030,-0.31593,-0.78654,0.40590,0.43256,1.42532,-0.61118,2.80718,-0.27546,1.64489,-1.23432,0.20601,-0.78124,-0.52985,-0.25784,-7.30969,-0.68413,3.68410
-0.22154,1.67703,-0.31174,-0.78821,0.42624,0.41499,1.34141,-0.43553,2.86744,-0.02265,1.26395,-1.36784,0.22051,-0.77302,-0.54090,-0.24746,-8.65536,7.73671,3.18380
-0.23224,1.68378,-0.30724,-0.78375,0.44138,0.40197,1.26480,-0.18204,2.92600,0.64658,0.90163,-0.39993,0.23350,-0.76550,-0.55216,-0.23370,-10.04594,17.10386,7.35303
-0.24234,1.69042,-0.30254,-0.77053,0.45267,0.39737,1.26636,-0.08043,2.87386,1.29537,0.50928,0.23159,0.24488,-0.75664,-0.56342,-0.22379,-3.36143,11.06263,-0.14229
-0.25178,1.69709,-0.29752,-0.74824,0.46098,0.39863,1.29702,-0.02118,2.73005,1.86181,0.66926,0.20286,0.25396,-0.74751,-0.57443,-0.21624,1.88756,1.73475,-9.74321
-0.26054,1.70393,-0.29180,-0.71964,0.46934,0.40775,1.33142,0.20439,2.60310,2.25136,0.48554,0.90104,0.25957,-0.73935,-0.58654,-0.20483,-0.27617,15.67367,-8.37674
-0.26873,1.71057,-0.28583,-0.68749,0.47277,0.42171,1.37390,0.42672,2.48158,2.38311,0.07841,1.24542,0.26354,-0.73114,-0.59902,-0.19274,0.22491,17.30884,-7.46397
-0.27668,1.71695,-0.27933,-0.65957,0.47040,0.43952,1.40622,0.64644,2.42463,2.29321,-0.35018,2.03021,0.26725,-0.72263,-0.61187,-0.17886,-0.58972,18.17911,-5.24187
-0.28380,1.72262,-0.27146,-0.62419,0.45675,0.47504,1.57229,0.65530,2.31024,2.32592,-1.37922,3.01444,0.27101,-0.71095,-0.62612,-0.17051,6.73353,8.51552,-4.42459
-0.29036,1.72769,-0.26322,-0.58530,0.43643,0.51095,1.87168,0.31540,1.99725,2.65898,-1.26469,2.08483,0.27505,-0.69571,-0.64008,-0.17501,21.20266,-17.27311,-21.72392
-0.29672,1.73293,-0.25514,-0.55310,0.42324,0.53320,2.05131,0.14586,1.78664,2.85086,-0.82982,1.42103,0.27845,-0.68128,-0.65348,-0.17687,19.24416,-13.67597,-22.04765
-0.30173,1.73812,-0.24692,-0.50467,0.41259,0.55180,2.14331,0.05047,1.52939,3.32667,-0.49466,0.65486,0.27954,-0.66839,-0.66553,-0.17941,7.90139,-3.69824,-16.32671
-0.30625,1.74343,-0.23945,-0.45762,0.40694,0.55636,2.12165,0.03769,1.31984,3.45461,-0.23438,-0.04855,0.27985,-0.65753,-0.67591,-0.18022,0.28103,-0.37712,-16.64507
-0.31071,1.74883,-0.23211,-0.42324,0.40337,0.55518,2.05357,0.06766,1.20957,3.53113,-0.34290,-0.22640,0.28060,-0.64744,-0.68562,-0.17892,-4.80471,3.24177,-12.41157
-0.31304,1.75392,-0.22510,-0.36137,0.39571,0.54667,1.96043,0.07681,0.99033,3.38361,-0.39159,-0.61200,0.27908,-0.63916,-0.69364,-0.18015,-5.15373,1.55617,-12.03560
-0.31593,1.75909,-0.21810,-0.32307,0.39104,0.53834,1.88709,0.11036,0.88480,3.04766,-0.20895,-0.88838,0.27835,-0.63035,-0.70206,-0.17969,-4.98740,1.63445,-10.91923
-0.31787,1.76423,-0.21149,-0.27771,0.38684,0.52577,1.75151,0.22417,0.82733,2.79690,-0.21901,-0.69693,0.27673,-0.62336,-0.70975,-0.17634,-9.05868,7.84258,-1.65732
-0.31989,1.76932,-0.20471,-0.24449,0.38235,0.51648,1.67804,0.24362,0.74841,2.16538,-0.74205,-0.62553,0.27557,-0.61563,-0.71719,-0.17520,-6.71753,3.60135,-5.22812
-0.32214,1.77383,-0.19808,-0.22375,0.36901,0.50707,1.69576,0.14251,0.65285,1.46373,-1.53215,-0.46085,0.27564,-0.60604,-0.72472,-0.17756,-3.11711,-3.44784,-6.96390
-0.32442,1.77737,-0.19167,-0.20900,0.34284,0.49644,1.77798,0.04488,0.60283,0.58416,-1.83532,-1.18672,0.27616,-0.59443,-0.73331,-0.18067,8.63193,-10.55186,-9.80188
