posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.02760,1.32908,-0.42662,-0.68353,0.57532,-0.39024,-0.60834,1.19803,1.56859,2.15497,-3.88809,2.54346,0.02978,-0.90236,-0.11477,-0.41436,16.04682,0.32395,-24.58660
-0.03493,1.33392,-0.42965,-0.64507,0.52001,-0.34803,-0.26748,1.07196,1.14212,2.46753,-3.10555,2.89366,0.02567,-0.90382,-0.11905,-0.41021,20.17371,-6.02698,-29.25014
-0.04202,1.33877,-0.43245,-0.61134,0.47755,-0.31172,-0.04089,0.85852,0.85278,2.51315,-2.77608,2.34023,0.02336,-0.90394,-0.12300,-0.40892,17.09249,-13.47181,-22.64648
-0.04879,1.34366,-0.43541,-0.58087,0.44683,-0.28764,0.19402,0.78846,0.62054,2.65888,-2.32507,1.35669,0.01956,-0.90479,-0.12844,-0.40555,15.86386,-11.84580,-19.85923
-0.05490,1.34831,-0.43797,-0.54643,0.41957,-0.26235,0.64689,0.92346,0.32255,1.77359,-1.11230,1.30001,0.00863,-0.90677,-0.13945,-0.39780,24.53549,7.95845,-21.17049
-0.06163,1.35384,-0.44033,-0.53100,0.41412,-0.23956,1.22743,1.23643,0.14628,0.67539,0.37124,1.43981,-0.00436,-0.90972,-0.15702,-0.38437,36.90813,19.83408,-15.02675
-0.06894,1.36005,-0.44263,-0.52950,0.42136,-0.22185,1.63570,1.47304,0.10964,-0.09874,1.29959,2.22165,-0.01487,-0.91221,-0.17541,-0.36997,44.15889,28.79476,-11.06360
-0.07684,1.36696,-0.44407,-0.53840,0.43867,-0.19437,1.84556,1.36393,0.27127,-0.78309,1.66678,2.46556,-0.01830,-0.91163,-0.19374,-0.36202,22.04311,1.83645,5.25335
-0.08522,1.37459,-0.44607,-0.55376,0.46443,-0.18280,1.52904,0.79275,0.62293,-1.63734,2.80180,0.28221,-0.00769,-0.90821,-0.20184,-0.36655,-15.39563,-40.36149,19.77454
-0.09492,1.38326,-0.44886,-0.58752,0.50114,-0.18731,1.40289,0.66092,1.01247,-3.64538,3.22771,-2.45291,0.00393,-0.90707,-0.21395,-0.36254,-18.90598,-38.38080,27.64841
-0.10790,1.39352,-0.45279,-0.66910,0.55536,-0.20981,1.72306,1.42208,1.39464,-6.44892,3.53698,-1.12908,0.00863,-0.91207,-0.23775,-0.33397,13.33154,45.69427,25.65144
-0.12301,1.40545,-0.45659,-0.76771,0.62676,-0.22506,1.89567,1.98542,2.30566,-6.70705,6.80522,-0.24865,0.02979,-0.91508,-0.26603,-0.30162,26.27709,42.36436,52.26541
-0.13795,1.41737,-0.46057,-0.83778,0.67852,-0.23940,1.48855,1.85030,3.03551,-7.58666,4.16792,0.46283,0.06202,-0.91513,-0.27986,-0.28349,-2.76626,16.76814,80.86840
-0.15672,1.42936,-0.46631,-0.95275,0.71813,-0.27912,0.16882,0.49248,4.23834,-6.65425,0.80122,-3.64099,0.13170,-0.90699,-0.27053,-0.29469,-55.62693,-104.96870,80.86227
-0.17468,1.43911,-0.47462,-1.03045,0.71161,-0.35546,-0.81035,-0.05591,4.87240,-1.92831,-2.56884,-5.65968,0.18820,-0.90107,-0.25908,-0.29246,-44.28610,-50.11324,44.88506
-0.18934,1.44805,-0.48157,-1.03552,0.69502,-0.38895,-1.10318,-0.01686,4.82818,0.07156,-3.00471,-3.95852,0.22176,-0.89803,-0.25538,-0.28132,-41.44977,-16.72824,14.14181
-0.20264,1.45500,-0.48845,-1.01696,0.64905,-0.41161,-1.28703,0.00416,4.55455,1.17858,-2.41776,1.06132,0.24840,-0.89544,-0.24992,-0.27208,-14.01705,-5.23206,-15.40541
-0.21604,1.46245,-0.49157,-1.00436,0.62067,-0.36746,-0.92890,0.14988,4.34865,0.84060,-1.94956,4.53672,0.26962,-0.88997,-0.25884,-0.26127,14.90080,12.30984,-16.38398
-0.22837,1.46941,-0.49158,-0.97505,0.59064,-0.27966,-0.31277,0.22841,4.02412,3.09931,-2.00180,6.22373,0.28395,-0.88255,-0.27531,-0.25432,34.88730,16.39829,-18.15997
-0.23916,1.47656,-0.49119,-0.92696,0.57127,-0.20679,0.16354,0.28354,3.60293,4.90377,-1.90980,5.97694,0.29378,-0.87584,-0.29052,-0.24939,37.57150,9.84521,-29.61217
