posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.17465,1.27549,-0.32960,-0.17525,0.06627,-0.07851,0.46962,-0.00580,0.02280,-0.50344,-0.26189,-1.16190,0.02538,-0.96480,-0.01150,-0.26150,6.45260,12.36405,-12.99573
-0.17752,1.27617,-0.33168,-0.18168,0.06234,-0.09294,0.49885,0.11853,-0.08425,-0.58500,-0.25898,-1.19729,0.02069,-0.96599,-0.01483,-0.25733,3.79863,11.02892,-9.60134
-0.18129,1.27660,-0.33546,-0.20284,0.05473,-0.13317,0.41600,0.25382,-0.14624,-0.69560,-0.14676,-1.34307,0.01736,-0.96747,-0.01532,-0.25193,-4.53446,1.92153,1.26885
-0.18767,1.27800,-0.34054,-0.21399,0.05255,-0.15347,0.32128,0.28926,-0.09892,-0.88235,-0.11832,-1.58921,0.01626,-0.96861,-0.01776,-0.24740,-6.82899,1.18420,3.07735
-0.19163,1.27863,-0.34435,-0.22937,0.05043,-0.17911,0.22702,0.36813,-0.03968,-1.01444,-0.12568,-1.74025,0.01773,-0.96975,-0.01725,-0.24284,-5.57995,5.06158,3.58092
-0.19554,1.27920,-0.34816,-0.24092,0.04819,-0.19947,0.13969,0.42708,0.02217,-0.89530,-0.19375,-1.68036,0.01977,-0.97084,-0.01646,-0.23835,-6.92784,5.79197,4.76287
-0.19957,1.27962,-0.35252,-0.25110,0.04409,-0.22290,0.02475,0.46394,0.09078,-0.59503,-0.46895,-1.63286,0.02294,-0.97183,-0.01427,-0.23411,-7.95761,2.98282,6.42255
-0.20330,1.27986,-0.35710,-0.25495,0.03886,-0.24420,-0.04955,0.50424,0.08953,-0.10421,-0.35811,-1.48620,0.02410,-0.97291,-0.01218,-0.22958,-6.12176,2.23143,1.62573
-0.20675,1.28029,-0.36170,-0.25390,0.03752,-0.26127,-0.06293,0.54132,0.03127,0.10514,0.03396,-1.02839,0.02291,-0.97405,-0.01114,-0.22490,-2.40712,3.11162,-3.61518
-0.21013,1.28108,-0.36607,-0.25190,0.04154,-0.27176,-0.01565,0.55948,-0.03770,0.12945,0.54877,-0.55202,0.02046,-0.97506,-0.01186,-0.22066,2.26646,1.59804,-5.36751
-0.21355,1.28236,-0.37023,-0.25136,0.05171,-0.27720,0.08429,0.55564,-0.08288,-0.12231,0.89944,-0.29265,0.01784,-0.97587,-0.01472,-0.21711,5.45348,-0.42171,-3.92412
-0.21724,1.28400,-0.37424,-0.25436,0.06489,-0.27918,0.19918,0.56010,-0.11522,-0.23901,1.04805,-0.06982,0.01507,-0.97669,-0.01883,-0.21328,7.98349,0.37763,-2.97703
-0.22096,1.28598,-0.37817,-0.25715,0.08047,-0.27975,0.33538,0.56820,-0.16213,-0.18354,1.10158,-0.04166,0.01128,-0.97747,-0.02428,-0.20936,8.81950,-0.16942,-2.60235
-0.22454,1.28810,-0.38198,-0.25801,0.09476,-0.27865,0.46592,0.58861,-0.21918,-0.00639,1.21367,0.14811,0.00660,-0.97828,-0.03040,-0.20493,10.59282,2.25809,-5.06966
-0.22803,1.29058,-0.38584,-0.25711,0.11105,-0.27826,0.62377,0.62313,-0.31586,0.05629,1.14197,-0.22362,-0.00028,-0.97907,-0.03804,-0.19994,10.59283,0.95241,-5.87738
-0.23157,1.29342,-0.39004,-0.25690,0.12937,-0.28279,0.68205,0.63219,-0.33196,0.04105,1.68896,-0.06911,-0.00465,-0.97974,-0.04381,-0.19538,7.81149,4.48941,-6.49932
-0.23545,1.29667,-0.39453,-0.26168,0.14994,-0.29017,0.58375,0.45905,-0.14268,-0.52375,1.73345,-0.56043,-0.00058,-0.97932,-0.04596,-0.19700,-5.53141,-11.07891,11.21811
-0.23991,1.30101,-0.39935,-0.27385,0.18235,-0.30081,0.52616,0.40053,0.00846,-1.08170,2.25160,-0.97374,0.00334,-0.97940,-0.04877,-0.19594,-5.38917,-7.35932,11.61504
-0.24476,1.30658,-0.40421,-0.28941,0.22709,-0.31040,0.62657,0.57702,-0.03978,-1.08722,3.17947,-0.76871,0.00015,-0.98071,-0.05537,-0.18747,4.38972,8.57499,-0.39039
-0.24980,1.31329,-0.40880,-0.30515,0.27999,-0.31395,0.81438,0.84019,-0.15828,-1.33786,4.34404,0.06635,-0.00673,-0.98241,-0.06500,-0.17495,11.98088,18.92772,-8.67306
-0.25526,1.32106,-0.41284,-0.32334,0.33683,-0.30879,0.99729,1.00187,-0.18662,-1.62065,5.44179,0.96700,-0.01167,-0.98348,-0.07629,-0.16372,15.08851,17.62043,-5.78980
-0.26183,1.33186,-0.41579,-0.35360,0.42589,-0.28887,1.22527,0.99492,-0.03085,-1.88977,6.10064,1.77255,-0.01097,-0.98335,-0.09152,-0.15660,14.97511,1.92052,6.93527
-0.26838,1.34279,-0.41843,-0.37765,0.49885,-0.26882,1.40297,0.92462,0.11573,-2.18984,6.16352,1.66249,-0.00915,-0.98260,-0.10668,-0.15177,14.78094,-8.36807,11.95404
-0.27831,1.36084,-0.41925,-0.45440,0.67788,-0.22178,1.84745,1.04038,0.43395,-3.17284,5.76128,1.21837,-0.00345,-0.98115,-0.13162,-0.14143,13.82973,3.25996,11.58865
-0.29391,1.38488,-0.42402,-0.49831,0.75441,-0.20094,2.06017,1.29594,0.54920,-3.02734,5.25815,1.52810,-0.00123,-0.97927,-0.16519,-0.11724,16.42612,17.14495,8.91647
-0.30339,1.40007,-0.42537,-0.53541,0.82298,-0.17942,2.17749,1.43513,0.67686,-2.27149,4.57090,2.02165,0.00245,-0.97753,-0.18423,-0.10238,10.94524,13.27243,9.55268
-0.31267,1.41544,-0.42604,-0.56280,0.88062,-0.15211,2.23962,1.38864,0.81653,-1.59856,3.77043,2.32439,0.00824,-0.97490,-0.20228,-0.09262,5.87118,-1.80145,9.59333
-0.32169,1.43091,-0.42609,-0.58105,0.92831,-0.12144,2.28212,1.24927,0.93841,-1.14660,3.05765,2.30535,0.01493,-0.97157,-0.22000,-0.08623,5.04273,-9.63644,7.09271
-0.33074,1.44612,-0.42595,-0.59516,0.96114,-0.09464,2.30793,1.13798,1.04625,-1.33464,2.47475,2.22385,0.02213,-0.96786,-0.23747,-0.07975,4.09700,-11.84917,6.34934
-0.34039,1.46123,-0.42521,-0.61535,0.98926,-0.06255,2.34888,1.09247,1.15511,-1.66226,1.58160,2.15676,0.02989,-0.96368,-0.25551,-0.07170,3.30795,-7.78645,7.29510
-0.35050,1.47617,-0.42362,-0.63878,1.01076,-0.02296,2.43256,1.27131,1.16818,-1.14588,0.75489,1.98051,0.03361,-0.95922,-0.27483,-0.05693,4.98161,8.61747,2.57192
-0.36002,1.49073,-0.42234,-0.64768,1.01807,0.00153,2.44311,1.44909,1.10718,-0.41730,0.35981,2.15350,0.03471,-0.95488,-0.29204,-0.04130,0.63453,16.61119,-1.64622
-0.36906,1.50475,-0.42057,-0.64775,1.02012,0.03022,2.39352,1.51170,1.03677,0.51194,0.02726,2.41815,0.03570,-0.95058,-0.30713,-0.02831,-3.59356,9.71204,-3.49317
-0.37659,1.51785,-0.41683,-0.62275,1.00876,0.09037,2.15286,1.26377,0.86772,1.24340,-0.79694,2.23415,0.03625,-0.94767,-0.31619,-0.02502,-9.28226,-8.65008,-6.96418
-0.39278,1.54498,-0.41234,-0.60545,0.99634,0.12067,2.01423,1.13343,0.78573,1.25134,-0.93133,2.15164,0.04017,-0.93926,-0.34067,-0.01056,-10.29700,-10.64346,-6.56712
-0.39998,1.55780,-0.40860,-0.58763,0.98351,0.15251,1.88834,1.06010,0.71662,1.23021,-0.78723,2.41926,0.04112,-0.93585,-0.34995,-0.00486,-9.09615,-5.81660,-5.19202
-0.40704,1.57062,-0.40336,-0.57046,0.97183,0.19978,1.85663,1.09334,0.65965,0.86389,-0.60223,3.41819,0.04103,-0.93149,-0.36144,0.00371,-4.27602,0.64177,-3.15059
