posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.52290,1.12909,-0.06100,-0.40252,0.88045,-0.81825,-0.26210,0.74119,1.34817,-1.55767,-2.70980,0.11619,-0.29654,-0.61492,-0.11046,-0.72232,-0.50398,0.56554,-11.36918
0.51623,1.13947,-0.07233,-0.41991,0.85035,-0.81862,-0.38254,0.71585,1.22068,-1.27143,-2.27351,-0.05787,-0.28961,-0.62029,-0.10998,-0.72061,-10.22767,-2.20049,-11.86330
0.50909,1.14909,-0.08375,-0.44133,0.81484,-0.82108,-0.50541,0.69021,1.13419,-0.86577,-1.75248,-0.54846,-0.28180,-0.62565,-0.10916,-0.71919,-8.05905,-2.65820,-5.62166
0.50235,1.15924,-0.09550,-0.45133,0.79497,-0.82773,-0.45592,0.72325,1.17661,-0.45807,-1.75673,-0.91310,-0.27520,-0.63253,-0.11267,-0.71517,-0.26350,0.43054,0.68054
0.49562,1.16863,-0.10769,-0.45833,0.76766,-0.84103,-0.21421,0.85938,1.29746,-0.25962,-1.73328,-1.08018,-0.27148,-0.64168,-0.12056,-0.70712,13.22047,8.81483,5.81706
0.48247,1.18827,-0.13183,-0.46367,0.74474,-0.85291,0.03937,1.00293,1.39995,-0.54168,-1.50971,-0.66866,-0.26380,-0.65874,-0.13475,-0.69160,19.28364,13.08535,7.61918
0.47539,1.19706,-0.14442,-0.47216,0.72231,-0.86345,0.13641,1.08049,1.38769,-0.81684,-1.11815,-0.29950,-0.26149,-0.66747,-0.14102,-0.68281,8.60690,7.12232,0.52076
0.46802,1.20604,-0.15686,-0.48350,0.70778,-0.87081,0.02562,1.06551,1.28610,-0.74510,-0.61083,-0.45530,-0.25631,-0.67421,-0.14165,-0.67800,-7.26832,-1.14834,-6.29927
0.46052,1.21552,-0.16934,-0.49456,0.70304,-0.87681,-0.01341,1.06004,1.27389,-0.60127,-0.08536,-0.58368,-0.25075,-0.68139,-0.14478,-0.67221,-5.19280,-1.10483,-2.65992
0.45284,1.22534,-0.18201,-0.50551,0.70360,-0.88408,0.02783,1.10649,1.34697,-0.71766,0.05813,-0.67066,-0.24521,-0.68999,-0.15094,-0.66408,2.15734,2.43564,4.49169
0.44509,1.23511,-0.19477,-0.51508,0.70357,-0.89158,0.11807,1.18968,1.43125,-0.62172,-0.15178,-0.55401,-0.24051,-0.69939,-0.15852,-0.65413,5.59982,5.87211,5.91717
0.43726,1.24459,-0.20756,-0.52433,0.69913,-0.89800,0.28567,1.31842,1.50094,-0.52204,-0.32124,-0.28245,-0.23802,-0.70946,-0.16764,-0.64180,9.03959,8.45141,3.56217
0.42924,1.25404,-0.21999,-0.53407,0.69465,-0.89783,0.43115,1.41166,1.54307,-0.96179,-0.31234,0.32734,-0.23600,-0.71895,-0.17687,-0.62939,11.56876,8.72444,2.91190
0.42081,1.26341,-0.23205,-0.54827,0.68984,-0.89215,0.43814,1.41318,1.50100,-1.27406,-0.27480,0.78600,-0.23302,-0.72678,-0.18280,-0.61973,3.87929,2.50853,-1.08387
0.41189,1.27273,-0.24376,-0.56754,0.68535,-0.88190,0.26100,1.32784,1.38418,-1.23304,-0.16413,0.74217,-0.22770,-0.73315,-0.18364,-0.61394,-10.28225,-5.77037,-6.76898
0.40273,1.28230,-0.25536,-0.58593,0.68520,-0.87201,0.09325,1.26836,1.32434,-1.30761,0.19780,0.67212,-0.22115,-0.73995,-0.18432,-0.60794,-12.05806,-5.68430,-5.15489
0.39335,1.29209,-0.26696,-0.60400,0.68879,-0.86435,-0.03468,1.23201,1.32270,-1.49927,0.40955,0.51666,-0.21362,-0.74714,-0.18578,-0.60136,-11.26124,-5.04610,-0.52142
0.38301,1.30217,-0.27818,-0.63323,0.69580,-0.85223,-0.10808,1.22620,1.40612,-1.53609,0.26367,0.71459,-0.20474,-0.75505,-0.18923,-0.59345,-4.03776,-0.69789,4.91043
0.37278,1.31206,-0.28916,-0.65471,0.69817,-0.83884,-0.07327,1.23287,1.47863,-1.50284,-0.03148,1.00767,-0.19756,-0.76256,-0.19475,-0.58441,1.86347,1.16494,5.02169
0.36256,1.32166,-0.29996,-0.67124,0.69546,-0.82559,-0.00497,1.23063,1.52089,-1.28319,-0.50243,1.09166,-0.19135,-0.76947,-0.20102,-0.57524,4.68888,0.00254,4.41927
0.35217,1.33064,-0.31019,-0.68701,0.68324,-0.80589,0.10890,1.25112,1.50866,-0.78522,-1.04484,1.32379,-0.18737,-0.77600,-0.20768,-0.56532,6.80309,1.64703,-0.74932
0.34202,1.33925,-0.32006,-0.69506,0.66756,-0.78527,0.17023,1.23724,1.44402,-0.56042,-1.19938,1.68121,-0.18399,-0.78175,-0.21295,-0.55648,5.96531,1.56957,-3.90419
