posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.15373,1.30881,-0.49798,-1.13066,0.39334,-0.55953,0.96525,1.62440,0.27612,-0.12506,-0.97843,2.08135,-0.32311,-0.86353,-0.18420,-0.34057,4.29676,3.15789,-7.87409
0.13813,1.31404,-0.50415,-1.12599,0.38752,-0.53549,0.98307,1.64273,0.25395,1.06340,-0.04456,2.05342,-0.32672,-0.86653,-0.18702,-0.32772,3.83411,0.96530,-6.72701
0.12310,1.31958,-0.50959,-1.11341,0.38778,-0.50539,0.98683,1.66143,0.29187,0.47515,-0.04355,1.67569,-0.32861,-0.87002,-0.19012,-0.31455,-0.91436,-0.54659,4.52132
0.10802,1.32537,-0.51446,-1.10345,0.39130,-0.47212,1.01937,1.70462,0.29470,0.60188,0.38362,2.00269,-0.33170,-0.87314,-0.19342,-0.30033,3.75684,3.07719,-1.15341
0.09295,1.33120,-0.51955,-1.09667,0.39588,-0.44885,0.95876,1.69444,0.30554,0.73579,0.32991,2.15707,-0.33344,-0.87630,-0.19504,-0.28789,-3.07273,0.65399,2.09337
0.07822,1.33707,-0.52428,-1.08686,0.40167,-0.42355,0.83558,1.62974,0.32664,0.85668,0.64239,2.29753,-0.33379,-0.87942,-0.19531,-0.27759,-8.29775,-4.17061,1.64050
0.06373,1.34342,-0.52800,-1.07511,0.41399,-0.38845,0.66050,1.50753,0.39122,0.72152,0.97533,2.00759,-0.33180,-0.88278,-0.19465,-0.26966,-10.36869,-8.20159,4.09463
0.04917,1.34995,-0.53203,-1.06759,0.42662,-0.36659,0.54469,1.44972,0.46363,0.55820,1.17429,1.50165,-0.32952,-0.88646,-0.19422,-0.26054,-9.86388,-6.95493,5.59136
0.03470,1.35691,-0.53592,-1.06062,0.44328,-0.34795,0.46700,1.45667,0.56129,0.52018,1.24999,1.00654,-0.32640,-0.89079,-0.19383,-0.24977,-6.31765,-2.02242,7.55678
0.02032,1.36422,-0.53948,-1.05284,0.46022,-0.33104,0.45582,1.49235,0.65664,0.51454,1.14833,1.17508,-0.32327,-0.89513,-0.19450,-0.23751,-1.43223,2.75226,7.00779
0.00615,1.37156,-0.54275,-1.04325,0.47374,-0.31328,0.43534,1.49163,0.73101,0.89267,0.77980,1.26680,-0.31978,-0.89921,-0.19511,-0.22604,-0.76088,-0.01834,6.75254
-0.00749,1.37878,-0.54581,-1.02800,0.48336,-0.29338,0.48403,1.49550,0.74643,1.14189,0.60138,1.47390,-0.31781,-0.90243,-0.19698,-0.21407,1.65578,0.09393,2.42722
-0.02078,1.38600,-0.54837,-1.01061,0.49137,-0.26889,0.60515,1.50474,0.71422,1.27190,0.58035,1.88172,-0.31764,-0.90461,-0.20063,-0.20135,6.76095,0.99387,-2.81490
-0.03391,1.39331,-0.55045,-0.99505,0.49884,-0.24228,0.73939,1.50908,0.66752,1.32198,0.69586,2.53970,-0.31831,-0.90612,-0.20532,-0.18835,10.60167,1.64232,-4.26881
