posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.32545,1.05172,-0.40511,0.24219,1.33485,-0.61219,0.00268,1.28008,2.88321,-6.28413,-2.95940,2.18865,-0.35533,-0.71263,-0.15180,-0.58554,-8.50190,-2.84520,-13.76215
0.32441,1.06821,-0.41194,0.16918,1.29610,-0.58509,-0.02894,1.25863,2.71999,-5.98864,-3.69923,2.24005,-0.34509,-0.72286,-0.15699,-0.57769,-5.11502,-2.88389,-12.79526
0.32081,1.08205,-0.41725,0.06970,1.22156,-0.53852,-0.04280,1.18153,2.40036,-5.27553,-4.54040,2.87520,-0.33882,-0.72994,-0.15971,-0.57173,-1.29643,-3.63114,-17.31993
0.31768,1.09575,-0.42225,-0.00125,1.16082,-0.49656,0.04526,1.09689,2.15246,-5.10340,-4.24552,2.85414,-0.33407,-0.73611,-0.16463,-0.56519,2.00584,-5.88388,-19.95322
0.31336,1.10880,-0.42670,-0.07547,1.10372,-0.45511,0.18770,0.99164,1.96375,-5.30340,-4.07117,2.84600,-0.33045,-0.74117,-0.17159,-0.55859,10.40639,-5.81345,-14.73079
0.30823,1.12110,-0.43071,-0.14535,1.04906,-0.41544,0.38480,0.92461,1.82066,-4.61548,-3.76315,2.83476,-0.32828,-0.74591,-0.18025,-0.55079,12.69931,-3.94749,-12.33674
0.30210,1.13279,-0.43384,-0.21647,0.99514,-0.36972,0.51903,0.87335,1.69555,-4.39736,-3.02869,3.06637,-0.32610,-0.75049,-0.18846,-0.54306,10.87956,-1.40871,-7.94752
0.29610,1.14485,-0.43711,-0.26820,0.96248,-0.33737,0.54305,0.82109,1.63448,-4.10728,-2.47452,2.45961,-0.32177,-0.75540,-0.19557,-0.53628,1.33023,-4.17191,-7.50767
0.28911,1.15649,-0.43975,-0.32331,0.93108,-0.30294,0.71155,0.81331,1.63977,-3.62025,-2.08625,2.20169,-0.31882,-0.76032,-0.20636,-0.52695,9.13440,-0.65757,-0.97296
0.28180,1.16804,-0.44206,-0.37026,0.90545,-0.27158,0.99628,0.84847,1.65169,-3.09275,-1.61793,1.88112,-0.31829,-0.76484,-0.22024,-0.51497,18.19621,3.45976,-0.04347
0.27424,1.17957,-0.44427,-0.41039,0.88583,-0.24552,1.31019,0.93734,1.66643,-2.68134,-1.32538,1.95799,-0.31936,-0.76945,-0.23574,-0.50039,23.34561,8.57939,1.31168
0.26687,1.19109,-0.44628,-0.43720,0.87184,-0.22226,1.45776,0.95492,1.60685,-2.00939,-0.97232,2.35615,-0.32024,-0.77293,-0.24866,-0.48806,16.52775,6.44219,-2.61154
0.25900,1.20272,-0.44738,-0.46568,0.86291,-0.18958,1.54695,0.88604,1.47253,-1.67248,-0.14725,2.06387,-0.32217,-0.77431,-0.26045,-0.47835,5.89143,-2.43735,-8.40719
