posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.04810,1.38900,-0.58308,-0.59862,0.22044,-0.11125,1.83981,0.99315,-0.02030,1.70272,-0.81614,0.49432,-0.23059,-0.89777,-0.25378,-0.27646,-17.16689,-7.19167,9.80319
-0.05506,1.39133,-0.58460,-0.57536,0.20786,-0.11222,1.34289,0.80008,0.10181,2.41699,-0.80274,-0.27145,-0.22732,-0.89930,-0.25308,-0.27483,-34.81385,-11.13904,10.85902
-0.06059,1.39343,-0.58657,-0.53348,0.19449,-0.12067,0.86984,0.74906,0.16165,1.59785,-0.81484,-1.18333,-0.22454,-0.90209,-0.24879,-0.27187,-31.83313,-7.44146,5.62374
-0.06712,1.39549,-0.58855,-0.51864,0.18334,-0.12708,0.88540,0.97023,0.13490,0.76771,-0.54858,-1.23395,-0.22862,-0.90363,-0.25209,-0.26005,-6.02831,11.57297,0.57455
-0.07337,1.39801,-0.59063,-0.50255,0.18357,-0.13358,1.34846,1.58507,0.16433,0.72570,0.30382,-0.10273,-0.23776,-0.90512,-0.26392,-0.23362,27.05681,37.14859,2.11477
-0.08661,1.40340,-0.59446,-0.49239,0.18816,-0.13568,1.63122,1.92251,0.23726,0.78636,0.11693,0.24866,-0.24873,-0.90568,-0.28252,-0.19508,24.04081,28.25254,4.23878
-0.09276,1.40582,-0.59671,-0.48266,0.18540,-0.14140,1.56381,1.99499,0.29400,0.72517,-0.51731,-0.12805,-0.25156,-0.90689,-0.28787,-0.17721,1.10150,6.93027,6.53507
-0.09854,1.40806,-0.59905,-0.46888,0.18063,-0.14700,1.46257,1.99270,0.22866,1.23471,-0.02125,-0.52884,-0.25671,-0.90713,-0.29104,-0.16280,-12.12220,-2.60918,-2.72287
-0.10343,1.41046,-0.60137,-0.44537,0.17935,-0.15093,1.22903,2.07168,0.14736,1.36897,-0.42348,0.15310,-0.26248,-0.90872,-0.28923,-0.14721,-8.32123,6.66763,-3.36485
-0.10817,1.41273,-0.60386,-0.42387,0.17648,-0.15654,0.69290,1.83223,0.14936,2.77738,-0.21529,0.24439,-0.26153,-0.91262,-0.27991,-0.14278,-33.76097,-6.98060,4.28983
-0.11140,1.41451,-0.60640,-0.38335,0.16559,-0.16143,-0.25742,1.09629,0.22600,2.45121,-0.95494,-0.67560,-0.25058,-0.91894,-0.26041,-0.15791,-51.06894,-42.28661,13.70763
-0.11431,1.41615,-0.60937,-0.34549,0.15587,-0.17196,-0.43209,0.96276,-0.00240,1.41865,-0.01543,-2.44828,-0.25481,-0.92010,-0.25172,-0.15851,-29.86998,-29.72956,-8.74534
-0.11779,1.41843,-0.61262,-0.32547,0.15853,-0.18451,0.05238,1.47568,-0.33332,1.02439,1.15450,-2.21700,-0.27220,-0.91761,-0.25492,-0.13752,17.70016,25.86015,-24.61259
-0.12111,1.42192,-0.61586,-0.30699,0.17970,-0.19434,0.76047,2.21406,-0.69112,1.44405,0.86918,2.14449,-0.29709,-0.91159,-0.26457,-0.10368,53.55614,56.26622,-27.54501
-0.12517,1.42597,-0.61789,-0.30374,0.20577,-0.18271,0.60632,1.82597,-0.61011,0.52553,3.42146,1.89876,-0.30031,-0.91113,-0.26365,-0.10072,-10.08595,-15.11850,-1.58227
