posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.08278,1.31262,-0.54487,-0.64671,0.14431,-0.22031,0.04424,0.93675,0.61649,1.44155,-0.44963,1.23642,-0.17827,-0.92708,-0.09405,-0.31607,-3.39985,-6.28423,-1.51018
0.07490,1.31431,-0.54712,-0.62880,0.13921,-0.20442,-0.00211,0.89105,0.61113,1.14826,-0.33263,1.05484,-0.17461,-0.92953,-0.09349,-0.31104,-3.23597,-3.71684,-1.22027
0.06711,1.31589,-0.54940,-0.61421,0.13369,-0.19205,-0.04761,0.86838,0.61900,0.95105,-0.47600,0.67094,-0.17051,-0.93213,-0.09267,-0.30574,-4.14176,-2.94685,1.05846
0.05937,1.31738,-0.55173,-0.60163,0.12784,-0.18438,-0.04795,0.90211,0.59138,1.02240,-0.53546,0.54381,-0.16776,-0.93488,-0.09219,-0.29894,-1.08433,1.27730,-0.97209
0.05200,1.31870,-0.55380,-0.58574,0.12025,-0.17498,-0.02166,0.96411,0.55237,0.91216,-0.53359,0.59363,-0.16585,-0.93772,-0.09206,-0.29103,1.09137,3.99843,-2.43529
0.04475,1.31991,-0.55581,-0.57130,0.11236,-0.16634,0.00180,1.01737,0.50706,1.11522,-0.64915,0.72960,-0.16437,-0.94046,-0.09188,-0.28297,1.68776,3.79797,-2.77635
0.03771,1.32100,-0.55762,-0.55636,0.10454,-0.15681,0.00516,1.02369,0.46026,1.31290,-0.59553,1.04035,-0.16303,-0.94284,-0.09137,-0.27589,0.66753,2.68477,-4.21052
0.03108,1.32200,-0.55900,-0.53950,0.09747,-0.14173,0.01179,0.97210,0.44459,1.10945,-0.40755,1.23741,-0.16107,-0.94479,-0.09143,-0.27030,0.59427,-2.44800,-2.42235
0.02459,1.32301,-0.56015,-0.52406,0.09230,-0.12587,0.00595,0.89722,0.44598,1.09569,-0.39895,1.12003,-0.15850,-0.94652,-0.09148,-0.26574,-0.64893,-5.45113,0.51383
0.01847,1.32385,-0.56104,-0.50538,0.08525,-0.10998,-0.01713,0.82253,0.42291,1.19508,-0.46003,0.96626,-0.15640,-0.94802,-0.09093,-0.26177,-0.25511,-4.31091,-1.28849
0.01235,1.32481,-0.56203,-0.49087,0.08177,-0.10005,-0.13174,0.72236,0.45536,0.85473,0.00204,0.71282,-0.15208,-0.94966,-0.08831,-0.25927,-6.91978,-6.42657,0.57062
0.00612,1.32592,-0.56299,-0.48157,0.08154,-0.09182,-0.23114,0.64808,0.52248,0.61581,0.03082,0.36100,-0.14642,-0.95149,-0.08564,-0.25669,-8.28854,-7.05697,5.91518
0.00001,1.32703,-0.56398,-0.47211,0.08131,-0.08631,-0.26770,0.64690,0.54198,0.67612,-0.15043,0.26537,-0.14205,-0.95346,-0.08353,-0.25249,-3.34661,-1.48923,2.75488
-0.00577,1.32808,-0.56496,-0.45994,0.08005,-0.08180,-0.28743,0.66185,0.51686,0.89811,-0.07415,0.36165,-0.13891,-0.95533,-0.08124,-0.24788,-2.04242,1.32591,-0.84792
-0.01130,1.32918,-0.56576,-0.44640,0.07981,-0.07507,-0.25474,0.66644,0.47499,0.95261,0.00498,0.54222,-0.13674,-0.95691,-0.08011,-0.24331,0.60625,0.20768,-2.67255
-0.01662,1.33031,-0.56629,-0.43191,0.08024,-0.06564,-0.16297,0.68243,0.39963,1.06737,-0.03992,0.68854,-0.13631,-0.95823,-0.08046,-0.23822,5.27984,0.80944,-5.15283
-0.02164,1.33137,-0.56666,-0.41591,0.07934,-0.05534,-0.09129,0.67428,0.30458,1.17201,-0.12389,0.93876,-0.13693,-0.95922,-0.08074,-0.23373,6.55225,0.97408,-7.32917
-0.02659,1.33242,-0.56692,-0.40285,0.07849,-0.04593,-0.09081,0.61862,0.25832,1.07726,0.04955,0.88340,-0.13632,-0.96008,-0.07990,-0.23083,1.38389,-3.46277,-5.11863
