posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.32621,1.23601,-0.46629,-0.36155,0.28689,-0.44334,0.48593,0.74164,0.43080,0.68923,-1.17431,1.56680,-0.25041,-0.78267,-0.19047,-0.53707,8.05833,1.37977,-6.10902
0.32159,1.23936,-0.47162,-0.35418,0.27621,-0.43033,0.44442,0.69400,0.35106,0.69384,-0.95553,1.41219,-0.25178,-0.78444,-0.19154,-0.53346,0.55150,-2.81852,-7.41617
0.31752,1.24227,-0.47657,-0.33983,0.26102,-0.41452,0.26332,0.58995,0.22703,0.98096,-0.63951,0.35389,-0.25177,-0.78544,-0.18854,-0.53305,-12.16414,-7.31305,-7.49330
0.31348,1.24547,-0.48197,-0.32869,0.25440,-0.40918,0.30324,0.63986,0.21265,0.82415,-0.27293,-0.04320,-0.25348,-0.78810,-0.19000,-0.52778,-0.82478,1.59892,-3.05789
0.30932,1.24884,-0.48751,-0.32207,0.25206,-0.40705,0.40501,0.70960,0.23369,0.62102,-0.18264,0.14066,-0.25581,-0.79108,-0.19350,-0.52087,7.86631,6.47888,1.53088
0.30529,1.25231,-0.49277,-0.31493,0.25189,-0.40092,0.64146,0.81295,0.30952,0.28868,0.28075,0.43569,-0.25955,-0.79428,-0.20132,-0.51110,13.38381,6.57985,3.33883
0.30092,1.25618,-0.49772,-0.31492,0.25835,-0.39120,0.82803,0.85973,0.42265,-0.20087,0.65258,1.06895,-0.26183,-0.79721,-0.21036,-0.50164,16.54458,5.66379,7.52613
0.29639,1.26035,-0.50224,-0.31741,0.26815,-0.37638,0.82212,0.80425,0.51147,-0.06327,0.52379,1.23219,-0.26119,-0.79962,-0.21664,-0.49544,2.90314,-2.37218,6.37237
0.29227,1.26429,-0.50665,-0.31227,0.27191,-0.36320,0.69918,0.71865,0.49954,0.60628,-0.05287,0.79005,-0.26027,-0.80151,-0.21918,-0.49174,-8.45871,-7.57648,1.25181
0.28876,1.26789,-0.51098,-0.29771,0.26886,-0.35197,0.62573,0.69342,0.39863,1.24679,-0.38739,0.66306,-0.26203,-0.80317,-0.22048,-0.48749,-6.99617,-2.62641,-5.73237
0.28578,1.27141,-0.51506,-0.27805,0.26546,-0.33916,0.67205,0.72287,0.26632,1.40176,-0.00064,0.85287,-0.26690,-0.80443,-0.22290,-0.48164,0.23401,1.94365,-9.36354
0.28286,1.27548,-0.51879,-0.26200,0.27222,-0.32339,0.76172,0.74129,0.18316,0.93811,1.09347,1.30254,-0.27219,-0.80533,-0.22690,-0.47527,6.79016,2.85830,-7.90291
0.27964,1.28031,-0.52232,-0.25516,0.29037,-0.30886,0.81253,0.71704,0.18210,0.40488,2.07889,1.15423,-0.27549,-0.80618,-0.23172,-0.46956,4.71332,-0.85462,-2.83990
0.27606,1.28680,-0.52562,-0.25597,0.33187,-0.29330,0.90363,0.71849,0.27047,-0.32530,3.20501,0.73419,-0.27747,-0.80758,-0.23887,-0.46236,4.66057,-0.83453,4.58448
0.27205,1.29379,-0.52912,-0.26406,0.37230,-0.28348,0.99931,0.74992,0.40506,-0.82002,3.62233,0.84111,-0.27838,-0.80966,-0.24739,-0.45360,8.90445,2.35762,9.18261
0.26762,1.30202,-0.53240,-0.27700,0.42305,-0.27229,1.01444,0.76350,0.55965,-1.00657,3.64623,0.98628,-0.27708,-0.81236,-0.25536,-0.44508,4.19771,1.37687,11.15515
0.26283,1.31112,-0.53549,-0.29313,0.47749,-0.26096,0.90793,0.74396,0.68327,-1.06127,3.16065,0.65214,-0.27377,-0.81547,-0.26073,-0.43827,-5.30003,-2.43914,8.64921
