posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
-0.01065,1.35601,-0.50375,0.27821,-0.81591,-0.29163,-0.54547,-0.02796,-2.62997,-3.90166,0.54777,0.52870,0.21662,-0.90025,0.08384,-0.36823,8.05950,15.29910,0.28572
-0.00954,1.34524,-0.50744,0.22966,-0.80584,-0.28354,-0.41847,0.21490,-2.60671,-4.18079,1.14953,0.81450,0.20109,-0.90637,0.08869,-0.36081,13.13400,19.12082,0.39162
-0.01003,1.33543,-0.51078,0.16535,-0.78137,-0.27190,-0.27198,0.42274,-2.48606,-3.95932,2.09763,0.84924,0.18769,-0.91202,0.09101,-0.35314,11.83642,13.27400,5.82732
-0.01096,1.32662,-0.51399,0.10694,-0.74415,-0.25922,-0.12458,0.52836,-2.30448,-3.46068,2.59056,1.01944,0.17613,-0.91649,0.09212,-0.34719,9.61107,6.10906,11.35970
-0.01158,1.31810,-0.51703,0.06890,-0.71141,-0.24756,0.00969,0.58304,-2.20644,-3.01879,2.74324,0.98439,0.16334,-0.92075,0.09315,-0.34185,11.29721,3.12072,9.81269
-0.01307,1.31085,-0.51972,0.02478,-0.66370,-0.23347,0.25141,0.70757,-2.16075,-2.58564,2.99698,0.62611,0.14864,-0.92600,0.09042,-0.33503,15.01372,4.49614,3.59623
-0.01513,1.29580,-0.52557,-0.01610,-0.61326,-0.22345,0.56339,0.93346,-2.22207,-2.60754,3.06262,0.45546,0.11547,-0.93706,0.08534,-0.31827,21.03074,10.22668,-3.34391
-0.01780,1.29020,-0.52836,-0.05295,-0.56909,-0.21833,0.80241,1.15051,-2.30228,-2.72438,3.35264,0.31775,0.09552,-0.94416,0.07806,-0.30554,20.95857,13.76918,-7.96006
-0.02073,1.28487,-0.53135,-0.08552,-0.53100,-0.21713,0.90772,1.25442,-2.26064,-2.75270,3.49077,0.22524,0.07960,-0.94955,0.07253,-0.29454,13.85661,10.13374,-1.35751
-0.02488,1.28100,-0.53457,-0.12930,-0.47906,-0.21961,0.91918,1.28359,-2.08186,-2.77385,3.46422,-0.22790,0.06898,-0.95355,0.06792,-0.28527,3.60540,0.89219,10.28574
-0.02952,1.27796,-0.53792,-0.17250,-0.42399,-0.22366,0.83494,1.22639,-1.84050,-2.63544,3.77364,-0.04589,0.06211,-0.95622,0.06566,-0.27833,-4.21046,-2.47706,14.14493
-0.03438,1.27595,-0.54104,-0.21094,-0.36258,-0.22367,0.75496,1.06204,-1.51864,-2.22473,4.04070,0.16151,0.05892,-0.95749,0.06302,-0.27525,-5.01772,-9.89917,19.56851
-0.03887,1.27405,-0.54407,-0.23539,-0.31323,-0.22232,0.75131,0.95774,-1.30240,-1.95094,4.05576,-0.16654,0.05423,-0.95908,0.05887,-0.27160,-2.66424,-12.35092,20.09560
-0.04406,1.27409,-0.54714,-0.26536,-0.24446,-0.22193,0.88763,1.00175,-1.18080,-1.92519,4.21268,-0.10346,0.04713,-0.96194,0.05059,-0.26437,7.86819,-0.16390,9.10664
-0.04947,1.27448,-0.55015,-0.29277,-0.18407,-0.22038,1.07871,1.09734,-1.09924,-2.01270,4.38567,0.19468,0.03881,-0.96529,0.03975,-0.25522,14.18357,5.96014,3.64713
-0.05505,1.27514,-0.55309,-0.31641,-0.13377,-0.21817,1.20191,1.11362,-0.98440,-1.92509,4.27737,0.43179,0.03221,-0.96784,0.02927,-0.24775,13.27437,2.99636,7.14629
-0.06135,1.27783,-0.55562,-0.34606,-0.06174,-0.21028,1.32160,1.02958,-0.76038,-1.27692,3.90266,0.67197,0.02937,-0.96932,0.01719,-0.24344,7.51112,-5.87311,11.92791
-0.06692,1.28018,-0.55801,-0.35826,-0.00927,-0.20180,1.37317,0.89959,-0.62374,-0.57713,3.59320,0.68338,0.02558,-0.97022,0.00689,-0.24077,5.37800,-9.24864,9.69518
-0.07213,1.28300,-0.56030,-0.36170,0.03887,-0.19343,1.39189,0.73482,-0.55052,-0.07836,3.22383,0.54978,0.02101,-0.97056,-0.00241,-0.23994,1.06410,-13.22284,6.18778
-0.07711,1.28661,-0.56237,-0.36058,0.08942,-0.18281,1.51329,0.65606,-0.63431,-0.11517,2.71715,0.42698,0.01166,-0.97119,-0.01370,-0.23765,4.31394,-7.36155,-3.75659
-0.08226,1.29013,-0.56429,-0.36274,0.12771,-0.17215,1.82701,0.80521,-0.90741,-0.28032,2.37764,0.32327,-0.00525,-0.97290,-0.02999,-0.22921,18.08114,6.53020,-16.17642
-0.08742,1.29398,-0.56627,-0.36458,0.16229,-0.16524,2.28690,1.16938,-1.35318,-0.07452,2.20574,0.04529,-0.03061,-0.97516,-0.05110,-0.21333,30.99377,23.77735,-28.10235
-0.09237,1.29801,-0.56843,-0.36227,0.19206,-0.16315,2.68941,1.56704,-1.79644,0.42188,2.07267,0.53948,-0.05945,-0.97657,-0.07301,-0.19353,32.87083,33.65036,-31.69108
-0.09705,1.30213,-0.57045,-0.35621,0.21640,-0.15894,2.93377,1.73182,-2.04251,0.60983,1.93170,0.64500,-0.08506,-0.97595,-0.09358,-0.17759,19.91423,17.39562,-20.81365
-0.10175,1.30653,-0.57231,-0.35204,0.23970,-0.15295,3.05897,1.74930,-2.12925,0.19430,1.76625,0.82382,-0.10708,-0.97398,-0.11302,-0.16468,11.25416,3.92316,-9.98601
-0.10680,1.31131,-0.57386,-0.35446,0.26461,-0.14276,3.03620,1.53397,-1.98259,-0.10551,1.78040,0.81821,-0.12190,-0.97113,-0.13058,-0.15807,-0.90217,-11.86747,3.63244
-0.11203,1.31592,-0.57566,-0.35946,0.28029,-0.13935,2.90657,1.28919,-1.78387,-0.60198,0.96870,0.03978,-0.13309,-0.96820,-0.14560,-0.15387,-7.80168,-22.16539,13.84796
-0.11762,1.32049,-0.57804,-0.36938,0.29167,-0.14675,2.65805,1.10645,-1.58706,-0.86055,0.60310,-1.12292,-0.14196,-0.96587,-0.15644,-0.14989,-17.68531,-16.71770,13.42344
