posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.04125,1.41676,-0.61886,-1.28003,0.93137,-0.18065,2.41739,2.23369,0.30569,0.32966,-1.48700,4.87831,0.38335,0.86679,0.26691,0.17458,-5.19962,4.17890,-7.98388
0.02341,1.42898,-0.61614,-1.27692,0.91023,-0.11070,1.98050,2.07351,0.31499,0.55380,-1.30806,4.10052,0.38393,0.86897,0.26564,0.16410,-28.40410,-11.05147,3.26429
0.00600,1.44120,-0.61381,-1.26774,0.89483,-0.06058,1.81752,2.02091,0.29599,0.83806,-1.30029,3.50946,0.38705,0.86942,0.26828,0.14941,-21.07805,-9.24127,2.08896
-0.01059,1.45242,-0.61027,-1.24976,0.86998,-0.00110,1.84463,2.11083,0.19286,1.20658,-1.89126,3.36674,0.39457,0.86775,0.27298,0.12964,0.59184,5.09775,-4.47943
-0.02666,1.46281,-0.60707,-1.22863,0.84187,0.04520,1.89038,2.21527,0.03857,1.72676,-2.06953,3.17074,0.40436,0.86466,0.27738,0.10915,1.28687,9.32663,-9.79954
-0.04223,1.47298,-0.60335,-1.20354,0.81564,0.08938,1.92481,2.31859,-0.10163,1.94329,-1.57268,3.18793,0.41469,0.86090,0.28126,0.08813,0.27125,9.10951,-10.07000
-0.05766,1.48336,-0.59935,-1.18321,0.80022,0.12951,1.96616,2.38565,-0.15940,1.61573,-1.01453,3.55162,0.42331,0.85709,0.28589,0.06687,2.03319,7.77550,-6.78673
-0.07301,1.49392,-0.59392,-1.16639,0.78926,0.17921,1.89935,2.37491,-0.09887,1.35738,-0.66972,3.74288,0.42780,0.85508,0.28902,0.04781,-0.60282,0.81020,1.42546
-0.08807,1.50470,-0.58733,-1.14728,0.78275,0.23577,1.60344,2.21698,0.10574,1.43731,-0.41393,3.60627,0.42573,0.85711,0.28792,0.03476,-15.05772,-9.54979,13.26972
-0.10296,1.51536,-0.58111,-1.13075,0.77807,0.27768,1.37313,2.05990,0.26739,1.33673,-0.43027,3.43555,0.42325,0.85900,0.28716,0.02279,-19.04171,-15.85989,16.71406
-0.11721,1.52588,-0.57348,-1.10901,0.77228,0.32988,1.33824,1.99811,0.33753,1.65116,0.34526,3.34945,0.42322,0.85859,0.28921,0.00775,-10.50761,-8.40803,6.03056
-0.13091,1.53688,-0.56520,-1.08268,0.77416,0.38046,1.52647,2.06804,0.47195,2.09480,0.00061,3.52778,0.42227,0.85664,0.29603,-0.01483,16.82252,3.93346,6.58965
-0.14384,1.54754,-0.55615,-1.05077,0.77149,0.43356,1.48876,1.99379,0.62679,2.10512,-0.63251,3.50404,0.41836,0.85696,0.29931,-0.03161,1.40892,-3.43404,9.74490
-0.15673,1.55771,-0.54720,-1.02557,0.76319,0.47384,1.40354,1.88303,0.70169,2.15630,-0.77435,3.23138,0.41517,0.85714,0.30147,-0.04544,-6.47555,-11.09308,8.24813
-0.16870,1.56748,-0.53728,-0.99152,0.74995,0.51866,1.30418,1.77061,0.74215,2.60210,-0.86012,3.01687,0.41219,0.85729,0.30298,-0.05798,-5.66822,-9.29065,4.32535
-0.17970,1.57677,-0.52756,-0.95030,0.73291,0.55434,1.07417,1.57048,0.80597,2.97064,-1.65780,2.28513,0.40735,0.85944,0.30186,-0.06557,-6.24015,-12.29121,2.68392
-0.19004,1.58584,-0.51724,-0.90767,0.71666,0.59282,1.10314,1.55454,0.75834,2.56579,-0.96411,2.69886,0.40650,0.85782,0.30441,-0.07904,-7.79380,-4.48737,-1.01338
-0.20041,1.59479,-0.50639,-0.87511,0.70240,0.63084,1.27738,1.61348,0.67976,2.69801,-1.10715,3.19996,0.40729,0.85351,0.31041,-0.09639,11.57225,4.66030,-6.44688
-0.20914,1.60303,-0.49391,-0.82353,0.68000,0.68540,1.55942,1.70058,0.53639,3.09694,-1.29840,2.88225,0.41025,0.84607,0.31998,-0.11609,14.83375,6.34692,-8.26231
-0.21773,1.61115,-0.48197,-0.77957,0.66042,0.72291,1.75568,1.78455,0.38313,3.21241,-1.42893,2.62105,0.41416,0.83806,0.32840,-0.13519,12.83458,7.07946,-11.43032
-0.22537,1.61898,-0.46965,-0.73056,0.64077,0.75865,1.97547,1.90944,0.19122,3.84444,-1.42048,2.54114,0.42015,0.82768,0.33780,-0.15594,12.97696,10.58327,-13.34356
-0.23238,1.62665,-0.45708,-0.68297,0.62178,0.78840,2.11839,1.96209,0.03050,4.25624,-1.87781,2.53502,0.42584,0.81707,0.34703,-0.17498,13.19709,10.17268,-14.61362
-0.23751,1.63339,-0.44372,-0.61781,0.59314,0.82378,2.18121,1.88396,-0.14466,4.22165,-1.86948,2.03265,0.43167,0.80659,0.35669,-0.18934,3.62902,-1.96582,-12.47931
-0.24252,1.64002,-0.43076,-0.56385,0.56897,0.84648,2.19187,1.77228,-0.26677,3.62785,-1.69717,1.26986,0.43638,0.79690,0.36580,-0.20178,-0.31475,-6.95648,-10.55111
-0.24764,1.64621,-0.41873,-0.51698,0.54589,0.85662,2.19281,1.73474,-0.37598,3.20281,-1.57728,0.36316,0.44179,0.78652,0.37397,-0.21531,-1.05215,-3.37788,-7.99478
-0.25247,1.65218,-0.40756,-0.47474,0.52454,0.85295,2.16708,1.80265,-0.47386,2.89309,-1.36238,-0.61867,0.44850,0.77536,0.38000,-0.23080,-1.92727,3.00289,-7.11761
-0.25664,1.65824,-0.39697,-0.43370,0.50808,0.83881,2.17469,1.98670,-0.58181,2.87459,-0.97330,-1.20821,0.45703,0.76210,0.38475,-0.24958,-1.36616,12.31000,-5.19188
-0.26091,1.66419,-0.38641,-0.40025,0.49513,0.82436,2.22314,2.20370,-0.66797,2.90030,-0.96804,-1.15972,0.46589,0.74700,0.38931,-0.27087,2.87561,18.04793,-5.55549
-0.26418,1.66962,-0.37600,-0.35686,0.47813,0.81177,2.28965,2.40303,-0.70435,3.16307,-1.17804,-0.37611,0.47375,0.73108,0.39362,-0.29351,5.47453,15.97517,-2.42370
-0.26678,1.67498,-0.36485,-0.31724,0.46134,0.81135,2.28542,2.34450,-0.63242,3.35047,-1.27869,0.30380,0.47673,0.71903,0.39896,-0.31072,1.48250,0.06339,2.78589
-0.26865,1.68024,-0.35307,-0.28012,0.44681,0.81826,2.23451,2.11397,-0.48210,3.48192,-1.29133,0.80139,0.47536,0.71069,0.40519,-0.32368,-2.17188,-14.91327,7.93602
-0.26905,1.68455,-0.34084,-0.22912,0.42220,0.83071,2.09434,1.59366,-0.22121,3.42971,-1.78407,0.56097,0.46711,0.70938,0.41312,-0.32853,-6.60865,-33.77914,12.71567
