posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.00115,1.24716,-0.50103,-0.15256,0.30393,0.00248,1.40683,0.31336,-0.60999,-2.57083,3.12439,-1.16979,0.04689,0.93015,-0.00396,0.36415,13.44656,0.57366,-7.24349
-0.00387,1.25433,-0.50271,-0.19589,0.34904,-0.01955,1.49306,0.34601,-0.60038,-3.60072,3.55235,-1.83501,0.05519,0.93109,0.00628,0.36054,6.05930,0.23393,-0.76317
-0.01032,1.26242,-0.50490,-0.25230,0.39860,-0.04448,1.58793,0.43502,-0.62264,-4.64946,3.23622,-1.48377,0.06457,0.93259,0.01700,0.35472,7.86204,6.46645,2.70503
-0.01826,1.27156,-0.50731,-0.31862,0.45362,-0.06758,1.82631,0.65994,-0.56002,-4.47882,4.79435,-2.02813,0.07364,0.93555,0.03328,0.34382,8.30151,10.17593,-5.72668
-0.02693,1.28182,-0.50977,-0.38159,0.51263,-0.08779,2.08730,0.85419,-0.52965,-4.57798,3.91379,-1.27737,0.08391,0.93814,0.05189,0.33191,21.88426,12.43297,7.70411
-0.03608,1.29261,-0.51235,-0.43913,0.56825,-0.10524,2.35602,1.08282,-0.60294,-3.90344,3.96905,-1.10296,0.09804,0.94060,0.07104,0.31720,20.32183,16.08463,-2.80124
-0.04512,1.30372,-0.51495,-0.48241,0.61594,-0.11961,2.50797,1.22776,-0.66260,-3.53629,4.11691,-0.91039,0.11156,0.94214,0.08828,0.30352,16.95139,14.77549,-5.43551
-0.05531,1.31594,-0.51787,-0.53301,0.66969,-0.13560,2.53779,1.29106,-0.65884,-3.75932,3.90759,-0.93919,0.12227,0.94305,0.10322,0.29164,4.39358,6.03328,-0.47400
-0.06742,1.32953,-0.52132,-0.60328,0.73758,-0.15254,2.57865,1.41834,-0.61886,-4.08638,3.79394,-0.87899,0.13198,0.94428,0.11873,0.27717,1.02301,5.06827,3.64264
-0.07898,1.34262,-0.52413,-0.65124,0.78298,-0.15870,2.72058,1.59504,-0.63198,-4.07122,3.72701,-0.41415,0.14437,0.94497,0.13685,0.25974,9.08302,11.63018,1.84396
-0.09166,1.35687,-0.52642,-0.70497,0.83396,-0.15819,2.97702,1.86743,-0.68859,-3.70919,3.50938,0.24505,0.15993,0.94501,0.15845,0.23720,17.77267,18.38926,-2.02036
-0.10510,1.37179,-0.52820,-0.75960,0.88501,-0.14977,3.20286,2.14297,-0.75411,-3.19117,3.09761,1.03959,0.17648,0.94409,0.18017,0.21233,17.10625,19.45870,-3.43864
-0.11809,1.38629,-0.52971,-0.79627,0.91905,-0.13964,3.25503,2.25950,-0.74345,-2.93418,2.77139,1.10106,0.18935,0.94244,0.19862,0.19106,8.27975,11.06632,0.62335
-0.13172,1.40127,-0.53080,-0.83502,0.95498,-0.12479,3.26616,2.41215,-0.72048,-2.68185,2.53092,1.25804,0.20160,0.94058,0.21570,0.16773,1.80378,9.31902,3.52520
-0.14547,1.41615,-0.53152,-0.86942,0.98671,-0.10478,3.23179,2.53304,-0.66846,-2.40210,2.15542,1.85919,0.21231,0.93837,0.23142,0.14435,0.34815,9.50376,5.55582
-0.15976,1.43132,-0.53126,-0.90365,1.01555,-0.07260,3.18096,2.61100,-0.59950,-2.06807,1.67788,2.28246,0.22178,0.93558,0.24650,0.12142,-3.54447,3.44673,6.38611
-0.17384,1.44611,-0.53018,-0.92846,1.03405,-0.03675,3.21703,2.73493,-0.59230,-1.70189,1.07806,2.77016,0.23338,0.93121,0.26288,0.09634,2.45582,6.96893,2.62963
-0.18786,1.46043,-0.52836,-0.94608,1.04304,0.00545,3.30952,2.88962,-0.65604,-1.06187,0.46758,3.17413,0.24768,0.92486,0.28016,0.06922,5.29529,10.94704,-1.29566
-0.20159,1.47464,-0.52527,-0.95540,1.04653,0.05791,3.48078,3.16907,-0.78746,-0.37428,0.11112,3.41364,0.26554,0.91600,0.29842,0.03720,10.23319,17.30534,-6.36219
-0.21495,1.48860,-0.52214,-0.95719,1.04594,0.09850,3.51474,3.31512,-0.83993,0.25164,-0.03121,3.95517,0.28070,0.90694,0.31404,0.00768,8.26664,19.59052,-4.84894
