posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.27104,1.22326,-0.40429,-0.01312,0.01729,-0.05218,0.17916,0.30655,-0.13677,-0.44730,0.91083,0.33053,0.07024,0.87262,-0.04544,0.48118,0.73097,-0.55469,1.39367
0.27043,1.22449,-0.40476,-0.02086,0.03489,-0.04685,0.24166,0.30274,-0.11331,-0.52017,1.26772,0.29703,0.07185,0.87370,-0.04302,0.47920,3.66936,-0.44570,2.05041
0.26977,1.22618,-0.40524,-0.02791,0.05650,-0.04273,0.33416,0.30228,-0.11735,-0.57719,1.89708,0.23303,0.07467,0.87482,-0.03980,0.47701,5.85936,0.22045,-0.49740
0.26881,1.22874,-0.40577,-0.03847,0.08807,-0.04068,0.44436,0.31127,-0.10141,-1.01056,2.62260,0.06326,0.07756,0.87611,-0.03533,0.47451,7.36441,0.52736,0.52606
0.26742,1.23192,-0.40635,-0.05312,0.12138,-0.04033,0.54533,0.30516,-0.06334,-1.42376,3.02073,0.04079,0.08003,0.87728,-0.02994,0.47231,8.43654,0.21522,2.52867
0.26530,1.23669,-0.40698,-0.07693,0.17444,-0.04005,0.75050,0.25657,-0.00049,-1.55970,3.64251,-0.11344,0.08344,0.87795,-0.02072,0.47097,10.93266,-2.95821,3.59781
0.26312,1.24190,-0.40762,-0.09610,0.22190,-0.04051,1.05830,0.23962,0.01797,-1.70428,4.03412,-0.34991,0.08972,0.87878,-0.00802,0.46865,19.81803,-3.20303,2.10087
0.26007,1.24914,-0.40846,-0.12528,0.29223,-0.04458,1.70855,0.32987,-0.03830,-1.97190,4.51412,-0.62593,0.10346,0.88055,0.01420,0.46230,37.82568,4.18365,-2.83842
0.25643,1.25738,-0.40964,-0.15894,0.36561,-0.05313,2.43639,0.47970,-0.38474,-1.92849,5.69625,-1.72801,0.12758,0.88167,0.03778,0.45271,46.55186,8.23233,-20.73891
0.25242,1.26585,-0.41100,-0.18976,0.42370,-0.06288,3.06063,0.64755,-0.17564,-3.18471,5.50115,-1.14186,0.14056,0.88375,0.06983,0.44085,55.65866,16.83050,2.47984
0.24675,1.27714,-0.41361,-0.24119,0.51488,-0.09094,3.50775,0.91442,-0.11468,-3.65300,5.82416,-1.60953,0.15588,0.88633,0.09916,0.42461,29.76633,20.66021,5.56207
0.24015,1.28874,-0.41660,-0.29727,0.59156,-0.11885,3.75197,1.03287,0.00288,-4.32496,5.53290,-2.11947,0.16779,0.88717,0.12690,0.41070,19.52148,7.24607,7.52351
0.23332,1.30014,-0.41971,-0.34197,0.64448,-0.14172,3.86624,1.13668,0.11040,-4.55908,5.31927,-2.31905,0.17811,0.88766,0.15292,0.39617,15.28029,5.95298,11.01231
0.22407,1.31404,-0.42408,-0.41481,0.72492,-0.17938,3.97370,1.31314,0.27360,-4.60551,4.87804,-2.24041,0.18653,0.88872,0.18001,0.37813,8.43720,8.90061,12.14197
0.21446,1.32799,-0.42858,-0.47831,0.78941,-0.21154,3.96805,1.43788,0.40367,-4.59611,4.44671,-2.17035,0.19364,0.88922,0.20449,0.36052,2.54502,6.81933,11.45149
0.20343,1.34289,-0.43374,-0.55151,0.85536,-0.24747,3.85487,1.50147,0.57423,-4.81496,3.79860,-1.86741,0.19745,0.88963,0.22677,0.34372,-7.70551,5.09872,11.56989
0.19242,1.35724,-0.43891,-0.60711,0.89674,-0.27574,3.58300,1.59853,0.62810,-4.29290,3.82658,-2.49730,0.20139,0.89074,0.24305,0.32703,-8.82345,-5.33033,7.55421
0.18040,1.37250,-0.44469,-0.66606,0.94317,-0.30639,3.32953,1.69605,0.73364,-4.34593,2.89156,-2.11602,0.20298,0.89244,0.25825,0.30929,-21.21847,5.16868,13.93685
0.16751,1.38782,-0.45046,-0.72590,0.97988,-0.32979,3.21597,1.87499,0.78553,-4.42053,2.29938,-1.56507,0.20688,0.89379,0.27444,0.28814,-10.82113,9.03639,7.69369
0.15375,1.40317,-0.45597,-0.78607,1.00755,-0.34436,3.19094,2.09517,0.81502,-4.32517,1.69339,-0.76247,0.21219,0.89458,0.29148,0.26409,-3.02353,14.24183,6.29468
0.13931,1.41842,-0.46106,-0.84371,1.02748,-0.34877,3.20130,2.30793,0.84187,-4.00236,1.11858,0.15968,0.21793,0.89462,0.30883,0.23831,1.41476,16.17006,4.92239
0.12393,1.43351,-0.46568,-0.90412,1.04025,-0.34457,3.04743,2.37322,0.87166,-3.60396,0.38705,0.74432,0.22124,0.89466,0.32242,0.21604,-7.50455,5.25377,4.64227
0.10861,1.44807,-0.46990,-0.95115,1.04212,-0.33451,2.83524,2.36288,0.85727,-3.30100,-0.13200,0.89193,0.22424,0.89443,0.33339,0.19638,-15.37039,-2.25333,1.87089
0.09290,1.46235,-0.47358,-0.99375,1.03906,-0.31747,2.70032,2.40942,0.81786,-3.00244,-0.25566,1.35505,0.22860,0.89360,0.34425,0.17524,-12.01429,1.49919,-1.03932
0.07701,1.47644,-0.47678,-1.02850,1.03331,-0.29678,2.64416,2.48321,0.79694,-2.87578,-0.64032,1.95838,0.23332,0.89198,0.35593,0.15248,-6.03769,5.82628,-0.08650
0.06037,1.48987,-0.47896,-1.07075,1.02038,-0.26147,2.54901,2.55525,0.77143,-2.51770,-0.97035,2.59992,0.23806,0.89032,0.36585,0.12965,-5.48957,5.42929,-0.20668
0.04368,1.50305,-0.48066,-1.10375,1.00553,-0.22614,2.38402,2.52151,0.77443,-2.24708,-1.20592,2.78130,0.24078,0.88890,0.37399,0.10960,-9.75028,-0.87135,1.02644
0.02662,1.51594,-0.48168,-1.13339,0.98795,-0.18896,2.15102,2.45450,0.77414,-2.08648,-1.39536,2.74979,0.24251,0.88817,0.37944,0.09145,-16.28661,-6.86114,2.56377
0.00958,1.52849,-0.48234,-1.15540,0.96978,-0.15457,1.98171,2.43165,0.76992,-1.78015,-1.65626,2.99608,0.24464,0.88709,0.38466,0.07250,-14.52723,-3.67584,1.41459
-0.00779,1.54035,-0.48191,-1.17745,0.94503,-0.11055,1.80236,2.38761,0.75802,-1.45058,-1.81175,3.43728,0.24651,0.88617,0.38850,0.05472,-13.21451,-2.71792,0.58450
-0.02551,1.55167,-0.48002,-1.19999,0.91583,-0.05267,1.61946,2.29170,0.76933,-1.40724,-1.85214,3.91425,0.24704,0.88550,0.39161,0.03867,-12.02357,-5.90070,1.62658
-0.04327,1.56299,-0.47789,-1.21753,0.89209,-0.00538,1.50670,2.18851,0.81130,-1.46294,-2.07734,3.97154,0.24637,0.88441,0.39574,0.02285,-8.58966,-9.64942,2.98322
-0.06131,1.57357,-0.47464,-1.23531,0.86225,0.04852,1.43426,2.14387,0.85308,-1.17206,-2.11753,3.60549,0.24572,0.88303,0.39981,0.00595,-6.23760,-6.69118,4.06656
-0.07908,1.58355,-0.47032,-1.24438,0.82828,0.10749,1.42991,2.25065,0.84275,-0.24177,-2.18716,3.59812,0.24784,0.88047,0.40389,-0.01474,-0.97947,5.20087,1.25921
-0.09633,1.59348,-0.46607,-1.24275,0.80077,0.15086,1.44163,2.33690,0.80530,0.47768,-2.55676,3.67001,0.25081,0.87705,0.40819,-0.03539,1.20724,8.94575,-1.77737
-0.11291,1.60224,-0.46043,-1.23047,0.75998,0.20653,1.35253,2.32568,0.69679,1.11688,-2.69836,3.55742,0.25491,0.87402,0.41033,-0.05228,-5.55086,0.79907,-5.53351
-0.12909,1.61058,-0.45460,-1.21490,0.72249,0.25463,1.24633,2.25836,0.60889,1.15674,-2.74135,3.44118,0.25838,0.87125,0.41188,-0.06717,-8.22250,-4.06831,-6.23606
-0.14507,1.61835,-0.44814,-1.19980,0.68436,0.30137,1.12685,2.17047,0.56442,1.07081,-2.70070,3.30013,0.26078,0.86897,0.41268,-0.08107,-8.52271,-6.57234,-3.05508
-0.16090,1.62593,-0.44141,-1.18606,0.65229,0.34146,1.07826,2.14482,0.53388,1.13884,-2.56284,3.25400,0.26349,0.86590,0.41413,-0.09639,-6.63889,-4.27946,-1.84353
-0.17598,1.63238,-0.43354,-1.16296,0.60998,0.39312,1.08842,2.20814,0.47304,1.64569,-2.65840,3.11085,0.26800,0.86146,0.41607,-0.11379,-0.42471,2.74892,-2.51351
-0.19041,1.63859,-0.42570,-1.13452,0.57325,0.43483,1.12774,2.30694,0.38440,2.29066,-2.61714,2.93185,0.27406,0.85579,0.41837,-0.13222,1.87297,7.51981,-5.56443
-0.20415,1.64433,-0.41749,-1.10097,0.53700,0.47285,1.11909,2.36343,0.29639,2.55117,-2.71056,2.72935,0.28044,0.85018,0.41974,-0.14956,-0.62230,6.14648,-6.44839
-0.21739,1.64957,-0.40881,-1.06656,0.49974,0.50897,1.05085,2.34577,0.24055,2.58924,-2.74845,2.72157,0.28586,0.84543,0.41993,-0.16490,-4.63686,-0.20667,-3.61271
-0.22988,1.65392,-0.39926,-1.02693,0.45553,0.55267,0.98657,2.27435,0.20680,2.56252,-2.87557,2.86638,0.29033,0.84095,0.42020,-0.17873,-4.27108,-3.94956,-1.99628
-0.24231,1.65823,-0.38969,-0.99547,0.42116,0.58544,0.94053,2.18226,0.17671,2.85077,-2.89950,2.72516,0.29435,0.83640,0.42084,-0.19154,-3.78825,-6.74026,-1.60158
-0.25492,1.66148,-0.38110,-0.95747,0.38349,0.61845,0.90069,2.07092,0.10635,3.24484,-2.61549,2.50779,0.29906,0.83165,0.42187,-0.20236,-4.08552,-7.02447,-4.73244
-0.26673,1.66411,-0.37225,-0.91163,0.34377,0.65049,0.87035,1.96595,0.00963,3.07315,-2.39632,1.96197,0.30451,0.82652,0.42328,-0.21207,-2.39108,-8.12782,-5.88075
-0.27743,1.66701,-0.36227,-0.87033,0.31290,0.67426,0.91776,2.04613,-0.10049,2.58518,-1.89309,1.48134,0.31231,0.81900,0.42501,-0.22599,-0.52367,1.25431,-7.51505
-0.28779,1.67030,-0.35147,-0.83921,0.29111,0.69293,1.04024,2.30127,-0.15843,2.27979,-1.65171,1.26121,0.32129,0.80882,0.42677,-0.24587,7.39358,16.63815,-6.78145
-0.29766,1.67330,-0.34038,-0.80761,0.26962,0.71099,1.18215,2.63170,-0.16087,2.42386,-1.61262,1.15491,0.33043,0.79672,0.42789,-0.27009,11.44757,25.34986,-1.53735
-0.30669,1.67583,-0.32904,-0.76896,0.24496,0.72966,1.20758,2.75260,-0.07348,2.51927,-1.47707,0.92273,0.33616,0.78703,0.42746,-0.29131,3.28606,8.84111,4.59869
