posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.28412,1.17576,-0.37289,-0.06106,0.08690,-0.07287,-0.21716,0.22765,0.20094,-0.50393,1.41284,-0.39265,0.13457,0.81940,-0.07942,0.55151,4.28576,2.91471,1.20223
0.28271,1.17828,-0.37415,-0.06937,0.10696,-0.07697,-0.20958,0.22296,0.23865,-0.68949,1.58125,-0.13988,0.13162,0.82046,-0.07919,0.55068,1.93795,0.58309,1.96271
0.28130,1.18084,-0.37532,-0.07584,0.12291,-0.07870,-0.22462,0.19419,0.27287,-0.67008,1.71793,-0.12914,0.12820,0.82100,-0.07930,0.55067,-0.16222,-1.76894,3.23955
0.27937,1.18465,-0.37677,-0.08867,0.15428,-0.08456,-0.27388,0.12704,0.35256,-0.77725,1.70989,-0.60615,0.12272,0.82081,-0.07931,0.55220,-3.80504,-4.03147,4.94762
0.27746,1.18815,-0.37839,-0.09845,0.17464,-0.09193,-0.18818,0.14632,0.37331,-0.77077,1.46507,-1.00461,0.12048,0.82210,-0.07705,0.55109,1.97488,-1.12814,3.35514
0.27559,1.19173,-0.38021,-0.10543,0.19109,-0.10016,-0.00324,0.20455,0.34613,-0.64258,1.52870,-1.12750,0.12167,0.82437,-0.07238,0.54806,12.23789,4.08411,-0.45948
0.27328,1.19648,-0.38275,-0.11698,0.22190,-0.11738,0.48777,0.33320,0.25698,-0.66531,1.74548,-1.10783,0.13105,0.82867,-0.05959,0.54090,26.82838,7.64119,-4.76371
0.27093,1.20136,-0.38539,-0.12663,0.24937,-0.13275,0.84896,0.42865,0.18694,-0.75797,2.36676,-1.00940,0.13968,0.83248,-0.04774,0.53402,27.78333,8.74877,-6.33958
0.26847,1.20637,-0.38804,-0.13615,0.27211,-0.14473,0.99078,0.45057,0.18831,-1.09764,2.58971,-1.02681,0.14422,0.83516,-0.03850,0.52937,21.66591,5.52263,-3.08147
0.26490,1.21314,-0.39181,-0.16022,0.31617,-0.17036,1.17827,0.49282,0.21931,-1.50823,2.41519,-1.69088,0.14912,0.83832,-0.02677,0.52371,8.53519,1.23307,2.20197
0.26097,1.21998,-0.39585,-0.18553,0.35378,-0.19529,1.44986,0.59889,0.20418,-1.61201,2.17055,-1.70104,0.15699,0.84246,-0.01287,0.51522,15.26866,6.56464,-0.11532
0.25702,1.22702,-0.39997,-0.20634,0.38672,-0.21654,1.83990,0.73807,0.11852,-1.45117,2.46041,-1.73717,0.16973,0.84686,0.00416,0.50398,23.64087,9.83538,-5.29007
0.25292,1.23469,-0.40415,-0.22499,0.42306,-0.23424,2.39898,0.89132,0.03918,-1.71525,3.33104,-2.02426,0.18704,0.85120,0.02784,0.48960,36.56266,12.87404,-6.86280
0.24762,1.24428,-0.40897,-0.25721,0.47987,-0.25692,3.50690,1.23346,-0.08905,-3.28430,3.67079,-2.13230,0.21711,0.85636,0.06835,0.46352,69.91141,20.48265,-5.86351
0.23997,1.25588,-0.41380,-0.31875,0.55627,-0.27505,4.93388,1.60412,-0.03431,-3.51382,5.89228,-0.41337,0.25112,0.85885,0.12555,0.42843,92.96955,31.25142,-5.05805
0.23243,1.26838,-0.41795,-0.36648,0.63196,-0.27956,5.61755,1.83716,0.21903,-3.21897,5.39750,1.20390,0.27057,0.85982,0.17357,0.39671,62.73885,19.66655,18.51339
0.22533,1.28017,-0.42155,-0.39625,0.67775,-0.27475,5.63065,1.70422,0.36171,-3.28069,4.47322,1.78346,0.28274,0.85672,0.20799,0.37792,30.51677,-5.63295,12.14923
0.21646,1.29363,-0.42526,-0.44539,0.73785,-0.27281,5.02611,1.26239,0.58523,-3.07865,3.62411,0.11105,0.28164,0.85326,0.22898,0.37443,-27.19446,-30.02527,5.18113
0.20742,1.30639,-0.43050,-0.48826,0.77850,-0.29463,3.98381,0.78360,0.67784,-3.18676,2.65910,-2.60792,0.27434,0.85175,0.23371,0.38031,-65.31124,-44.89703,4.65146
0.19848,1.32022,-0.43794,-0.52042,0.82601,-0.34331,3.13881,0.77391,0.71815,-1.79803,3.90842,-5.09799,0.26921,0.85534,0.23404,0.37568,-70.97301,-18.09410,2.44220
0.18976,1.33498,-0.44609,-0.54238,0.87502,-0.39153,2.89324,1.07619,0.75124,-2.06446,4.04251,-4.58491,0.27146,0.85982,0.24375,0.35723,-33.85154,15.14981,10.61040
0.17999,1.35108,-0.45503,-0.57750,0.93761,-0.44140,2.79386,1.49070,0.76870,-2.46943,3.80284,-1.98785,0.27641,0.86522,0.25436,0.33211,-6.36662,29.49532,7.90210
0.16980,1.36732,-0.46247,-0.61101,0.98868,-0.45887,2.57878,1.55616,0.77340,-2.45293,3.57607,-0.00470,0.27845,0.86780,0.26339,0.31625,-12.60501,9.22194,3.54228
0.15940,1.38355,-0.46869,-0.64030,1.02836,-0.45533,2.32164,1.41803,0.77423,-2.51829,3.16636,0.87878,0.27814,0.86872,0.27138,0.30712,-20.83243,-8.13558,1.70991
0.14834,1.40035,-0.47373,-0.67579,1.07402,-0.43419,2.16942,1.26369,0.72778,-2.18475,2.76251,1.29678,0.27941,0.86812,0.28055,0.29932,-13.26649,-11.85811,-2.90514
