posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.32295,1.14201,-0.41588,0.07985,0.01585,0.12838,-0.28405,-0.17356,0.03196,-0.67022,1.78972,-0.05038,0.00967,0.77304,-0.18103,0.60791,15.86449,-0.49996,1.54001
0.32352,1.14355,-0.41438,0.07090,0.03717,0.12523,-0.14418,-0.17768,0.05021,-0.83292,1.91813,-0.40539,0.01091,0.77272,-0.17839,0.60907,11.54399,-1.01094,2.12074
0.32373,1.14588,-0.41326,0.05815,0.06668,0.11795,0.06184,-0.15898,0.07007,-1.00151,2.27104,-0.64001,0.01385,0.77343,-0.17310,0.60964,13.30971,0.86303,1.40146
0.32361,1.14891,-0.41234,0.04328,0.10006,0.10910,0.33780,-0.14556,0.08067,-1.18731,2.38907,-0.67082,0.01925,0.77472,-0.16494,0.61011,18.05558,1.52706,1.49264
0.32327,1.15260,-0.41150,0.02859,0.13559,0.10049,0.72386,-0.16264,0.05910,-1.02399,2.52826,-0.69747,0.02906,0.77623,-0.15295,0.61092,25.13726,-0.60780,-0.44570
0.32295,1.15687,-0.41117,0.01645,0.17429,0.08777,1.15235,-0.19573,0.01825,-0.87520,3.08606,-1.19205,0.04221,0.77772,-0.13812,0.61179,32.18116,-1.65326,-2.97375
0.32242,1.16196,-0.41209,0.00371,0.21667,0.05904,1.39495,-0.23482,0.00627,-1.10764,3.42471,-2.76370,0.05290,0.77822,-0.12537,0.61308,21.61010,-3.27239,-1.83607
0.32068,1.16853,-0.41522,-0.02402,0.27101,0.00154,1.57389,-0.14351,0.01827,-2.17106,3.70435,-4.32038,0.06194,0.78096,-0.11285,0.61117,10.56029,4.23450,0.65255
0.31769,1.17638,-0.41999,-0.06590,0.33471,-0.07044,1.81913,0.03286,0.08141,-2.98959,4.21883,-4.68162,0.07107,0.78598,-0.09683,0.60647,14.62325,10.78622,4.90349
0.31477,1.18385,-0.42405,-0.09643,0.37753,-0.11579,1.99821,0.12669,0.12799,-3.22378,4.30543,-4.48281,0.08026,0.78981,-0.08101,0.60266,16.44855,10.01182,5.98780
0.31034,1.19409,-0.43020,-0.14327,0.45275,-0.18135,2.39352,0.24125,0.19360,-2.93536,4.94678,-3.82834,0.09367,0.79483,-0.05783,0.59677,24.55504,7.48025,6.04365
0.30626,1.20433,-0.43594,-0.17597,0.51324,-0.22720,2.59748,0.24289,0.22379,-2.90788,5.59798,-3.58819,0.10582,0.79722,-0.03779,0.59314,23.73640,2.84208,2.27924
0.30110,1.21660,-0.44319,-0.21732,0.58977,-0.28439,2.47329,0.11157,0.27898,-3.43674,6.14692,-4.01632,0.11175,0.79627,-0.02441,0.59403,-2.24401,-7.40327,2.08088
0.29375,1.23175,-0.45206,-0.28258,0.69333,-0.35608,2.32621,0.04953,0.42513,-4.49731,7.25768,-5.11748,0.11370,0.79608,-0.01070,0.59431,-13.51418,-10.22943,3.71902
