posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.39065,1.03882,-0.34970,-0.11893,0.86314,-0.40830,1.11038,0.31096,1.77870,-2.81915,2.83072,-4.15824,0.18551,0.76939,-0.09004,0.60458,0.83320,-15.22332,2.93766
0.38605,1.05435,-0.35910,-0.16131,0.91486,-0.46199,1.70111,0.42902,2.01524,-2.85934,3.52027,-4.21047,0.18572,0.77929,-0.05796,0.59570,29.87577,11.16781,12.42686
0.38110,1.07043,-0.36892,-0.19665,0.95847,-0.50786,2.41271,0.56629,2.15113,-3.16083,3.27456,-3.75183,0.19195,0.78943,-0.02027,0.58271,56.57175,15.36320,17.37963
0.37436,1.08767,-0.38061,-0.24853,1.00765,-0.57060,3.10104,0.74551,2.20878,-3.48719,3.11645,-3.52540,0.20164,0.79936,0.01946,0.56567,48.76171,18.95441,4.83438
0.36719,1.10432,-0.39279,-0.29910,1.04097,-0.63043,3.12594,0.84636,2.19795,-3.93494,2.32396,-3.86693,0.20220,0.80665,0.04442,0.55359,10.84857,10.21388,2.83733
0.35952,1.12085,-0.40551,-0.34605,1.06359,-0.68482,2.88276,0.88764,2.13325,-4.00601,1.76017,-4.38949,0.19904,0.81244,0.06113,0.54459,-16.16788,1.97838,-2.79653
0.34980,1.13805,-0.42016,-0.41157,1.08961,-0.75653,2.56741,0.94574,2.02696,-4.04607,1.38123,-4.53153,0.19488,0.81831,0.07303,0.53577,-23.74518,0.83908,-4.99137
0.33996,1.15509,-0.43464,-0.46895,1.11244,-0.81316,2.63941,1.09115,1.94037,-4.05065,1.38230,-4.33378,0.19687,0.82513,0.09306,0.52128,-5.10696,7.74139,-4.57774
0.32937,1.17221,-0.44954,-0.52780,1.13566,-0.86402,3.05270,1.35866,1.86228,-4.25700,1.55322,-3.68489,0.20574,0.83292,0.12156,0.49914,22.48685,21.46010,-3.80194
0.31728,1.18971,-0.46506,-0.59771,1.16039,-0.91471,3.52313,1.75380,1.74046,-4.56137,1.50303,-2.61508,0.21868,0.84149,0.15151,0.47024,27.94678,29.44674,-4.34395
0.30450,1.20740,-0.48003,-0.66262,1.17888,-0.94678,3.68716,2.03495,1.59592,-4.87854,1.35341,-1.33002,0.22902,0.84864,0.17517,0.44348,14.03185,26.89848,-5.15400
0.29098,1.22565,-0.49418,-0.72146,1.19543,-0.96077,3.63186,2.17261,1.47026,-4.99708,1.39575,-0.25691,0.23633,0.85432,0.19391,0.42034,-2.62757,17.35280,-6.81820
0.27575,1.24451,-0.50732,-0.79167,1.21673,-0.95854,3.45590,2.21316,1.34658,-5.03708,1.52911,1.08462,0.24190,0.85890,0.20882,0.40022,-12.98085,6.02651,-6.18232
0.25957,1.26340,-0.51902,-0.86384,1.23958,-0.93462,3.30881,2.16272,1.27185,-5.28823,1.62681,2.33279,0.24628,0.86190,0.22447,0.38222,-13.58921,-2.45857,-4.41582
0.24296,1.28204,-0.52961,-0.92881,1.25782,-0.89975,3.26738,2.10635,1.24695,-5.51116,1.34882,3.32233,0.25057,0.86372,0.24277,0.36368,-5.96091,-4.51239,-3.22946
0.22460,1.30064,-0.53836,-1.00506,1.27216,-0.84678,3.27744,2.03450,1.21080,-5.32437,0.64773,4.03331,0.25563,0.86407,0.26208,0.34548,-0.35273,-4.94116,-3.18458
0.20516,1.31876,-0.54548,-1.08191,1.27607,-0.77963,3.34230,2.04931,1.12707,-4.37902,-0.30383,4.08020,0.26329,0.86373,0.28159,0.32458,3.18670,0.49048,-4.94577
0.18640,1.33608,-0.55261,-1.13506,1.26782,-0.72618,3.34470,2.15284,0.98491,-3.39587,-0.80357,3.63824,0.27290,0.86365,0.29770,0.30167,1.95828,9.27315,-7.08850
0.16782,1.35302,-0.55928,-1.17517,1.25658,-0.67723,3.11404,2.17331,0.80364,-2.49962,-0.95408,3.86126,0.28112,0.86414,0.30665,0.28321,-12.40238,7.59259,-8.83991
0.14906,1.36996,-0.56509,-1.20964,1.24804,-0.62441,2.99731,2.25151,0.62927,-2.51283,-0.30970,3.52429,0.29138,0.86379,0.31621,0.26263,-19.86963,3.28339,-11.79416
0.12981,1.38693,-0.56958,-1.24499,1.24229,-0.56346,3.14424,2.44884,0.50468,-2.57755,-0.40798,4.60720,0.30483,0.86133,0.33147,0.23518,6.76045,15.38085,-7.07706
0.10965,1.40362,-0.57203,-1.28758,1.23426,-0.48428,3.29860,2.59787,0.41333,-2.65583,-0.43817,5.45050,0.31801,0.85735,0.34764,0.20730,9.34255,13.74405,-5.82173
0.08914,1.42029,-0.57403,-1.32600,1.22795,-0.41324,3.22711,2.58117,0.40983,-2.50957,-0.42307,5.40497,0.32590,0.85435,0.36035,0.18447,2.63532,2.16930,-1.05192
