posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.26622,1.03860,-0.30819,0.00250,0.17722,-0.04897,-0.03315,-0.04971,0.35885,-0.00581,0.15562,1.38340,0.14211,0.77547,-0.23397,0.56896,6.77535,-4.12233,-1.46683
0.26638,1.04122,-0.30760,0.00272,0.18073,-0.02946,0.11671,-0.12749,0.33535,-0.01717,0.29507,1.34350,0.14429,0.77516,-0.22877,0.57094,10.14042,-5.49429,-1.94830
0.26655,1.04409,-0.30694,0.00224,0.18798,-0.01256,0.35308,-0.20158,0.30640,-0.16609,0.63264,0.97095,0.14907,0.77543,-0.22062,0.57255,14.82194,-5.32725,-1.72292
0.26647,1.04737,-0.30648,-0.00128,0.19929,-0.00242,0.62348,-0.22618,0.29561,-0.41777,1.16025,0.67382,0.15495,0.77701,-0.21005,0.57282,21.74756,-2.56188,-1.37217
0.26597,1.05135,-0.30611,-0.00973,0.21821,0.00412,0.92501,-0.23284,0.31359,-0.75203,1.61111,0.25712,0.16177,0.77950,-0.19650,0.57236,22.39688,-0.53314,1.26862
0.26497,1.05608,-0.30636,-0.02514,0.24607,0.00101,1.16172,-0.19750,0.36685,-1.22888,2.11195,-0.43869,0.16712,0.78274,-0.18254,0.57102,17.45682,1.41205,3.22128
0.26364,1.06098,-0.30715,-0.04133,0.26961,-0.00952,1.15290,-0.15878,0.42084,-1.47305,2.28390,-1.03103,0.16811,0.78483,-0.17383,0.57058,4.69172,3.02636,4.75048
0.26150,1.06707,-0.30922,-0.06530,0.30489,-0.03651,0.97809,-0.08017,0.48732,-1.66662,2.40069,-2.15024,0.16476,0.78689,-0.16952,0.57001,-10.61490,3.96572,4.90518
0.25900,1.07364,-0.31237,-0.09085,0.34116,-0.07347,1.01857,0.03718,0.50617,-2.00066,2.38688,-3.73550,0.16535,0.79082,-0.16152,0.56672,-7.41938,5.70121,3.31707
0.25564,1.08118,-0.31703,-0.12342,0.38358,-0.12501,1.73351,0.26743,0.31459,-2.97731,2.52448,-4.70885,0.18355,0.79997,-0.13962,0.55395,35.32352,17.52559,-1.40536
0.25104,1.09020,-0.32321,-0.16711,0.43919,-0.18849,2.96807,0.67765,0.24062,-2.48096,4.52813,-5.20569,0.21127,0.81543,-0.09891,0.52977,87.43390,33.43774,-10.93522
0.24653,1.10157,-0.33122,-0.20178,0.51943,-0.26566,3.37014,1.21599,0.31298,-2.58223,6.87573,-2.27468,0.22330,0.83177,-0.07203,0.50310,51.65642,49.57108,8.86191
0.24175,1.11311,-0.33809,-0.23265,0.58462,-0.31139,2.42644,1.05224,0.56945,-3.29253,6.50320,-2.60751,0.20969,0.83461,-0.07345,0.50404,-47.36034,-5.87976,18.51739
0.23540,1.12662,-0.34616,-0.28072,0.66590,-0.36442,1.25094,0.74662,0.97940,-3.54682,5.36881,-5.01290,0.18260,0.83392,-0.08265,0.51420,-95.17407,-34.31215,32.56675
0.22782,1.14217,-0.35614,-0.33864,0.76279,-0.43492,1.27256,0.72075,1.29663,-3.81113,5.10173,-5.90951,0.17196,0.83956,-0.06691,0.51097,-15.11187,-10.19679,22.37244
0.22000,1.15735,-0.36602,-0.38603,0.83166,-0.49011,2.06078,0.92393,1.41963,-4.10051,5.17981,-5.09407,0.17816,0.84999,-0.03266,0.49468,50.56702,15.91405,11.84586
0.21141,1.17317,-0.37654,-0.43435,0.89445,-0.54267,2.92811,1.17017,1.49632,-4.23411,5.11464,-4.00210,0.18897,0.86063,0.00851,0.47280,73.73179,27.82354,5.87137
0.20098,1.19045,-0.38832,-0.50032,0.96629,-0.60251,3.76026,1.38848,1.59358,-4.27477,4.30233,-2.92090,0.20062,0.86950,0.05440,0.44807,55.23872,20.96792,5.65344
0.19030,1.20728,-0.39963,-0.55586,1.01694,-0.64419,4.07908,1.43765,1.65931,-4.04876,3.49271,-2.21262,0.20646,0.87463,0.09056,0.42919,32.07470,9.30360,4.04094
0.17884,1.22376,-0.41137,-0.61742,1.06043,-0.68568,4.08811,1.39977,1.70012,-4.06638,2.41282,-2.69821,0.20831,0.87786,0.11947,0.41436,0.08290,-4.40709,2.48483
0.16699,1.24003,-0.42316,-0.67201,1.09095,-0.71852,4.23304,1.50478,1.64772,-4.02423,1.91638,-2.47746,0.21442,0.88109,0.14986,0.39402,6.69205,5.44625,-0.89682
0.15471,1.25641,-0.43483,-0.71779,1.11289,-0.74322,4.37712,1.67179,1.55140,-3.83459,1.78538,-1.87835,0.22251,0.88378,0.17947,0.37043,10.28113,15.48045,-4.25946
0.14141,1.27260,-0.44648,-0.77549,1.13961,-0.76306,4.57497,1.91555,1.41019,-3.75606,1.76829,-0.72854,0.23373,0.88558,0.20966,0.34229,9.92767,18.71355,-4.93532
0.12814,1.28890,-0.45746,-0.81919,1.15817,-0.76722,4.65749,2.05294,1.33137,-3.82206,1.54904,0.19756,0.24249,0.88576,0.23826,0.31600,8.71003,16.48022,-3.62261
0.11361,1.30536,-0.46777,-0.87121,1.17564,-0.76156,4.63930,2.14123,1.24954,-3.81582,1.21739,0.85618,0.25041,0.88491,0.26386,0.29088,-2.05769,8.49770,-3.35776
0.09894,1.32093,-0.47743,-0.91915,1.18690,-0.74630,4.47725,2.15600,1.17794,-3.33188,0.70677,1.78560,0.25636,0.88362,0.28539,0.26842,-6.01471,5.73080,-2.95411
0.08430,1.33634,-0.48705,-0.95546,1.18995,-0.73154,4.05451,2.02187,1.13022,-3.21322,0.04649,1.46995,0.25756,0.88319,0.29904,0.25341,-27.15894,-9.55764,-2.20317
0.06841,1.35193,-0.49599,-0.99914,1.18897,-0.71197,3.38747,1.82325,1.05107,-2.61923,-0.11712,1.27492,0.25580,0.88484,0.30283,0.24477,-40.77445,-13.86946,-2.80621
0.05272,1.36762,-0.50484,-1.02823,1.18471,-0.69623,2.94966,1.71779,0.99391,-2.48679,-0.44036,1.07899,0.25530,0.88591,0.30913,0.23331,-40.33199,-14.31236,-1.83594
0.03672,1.38274,-0.51303,-1.05691,1.17498,-0.67358,2.66120,1.76580,0.87998,-1.93408,-0.66460,1.47594,0.25864,0.88683,0.31507,0.21764,-27.17892,-0.90058,-3.54170
0.02063,1.39787,-0.51978,-1.07899,1.16279,-0.63606,2.61530,1.94601,0.70939,-1.13518,-0.69957,2.58352,0.26747,0.88573,0.32465,0.19631,-6.85600,12.19090,-6.80478
0.00472,1.41300,-0.52532,-1.09381,1.15168,-0.58674,2.66553,2.19210,0.54329,-0.93251,-0.66742,3.50422,0.27869,0.88337,0.33570,0.17115,1.25019,17.10607,-7.87597
-0.01119,1.42822,-0.53050,-1.10531,1.14309,-0.54269,2.64712,2.32889,0.45716,-0.91164,-0.71488,4.12991,0.28737,0.88089,0.34581,0.14788,0.60713,15.83983,-6.29226
-0.02753,1.44325,-0.53409,-1.12017,1.13295,-0.48701,2.41693,2.31247,0.41120,-1.01612,-0.74765,4.51381,0.29251,0.88005,0.35068,0.13028,-12.36067,3.77312,-1.66469
-0.04442,1.45776,-0.53519,-1.14125,1.11865,-0.40486,2.05745,2.14851,0.41415,-1.21044,-0.78047,4.72378,0.29373,0.88075,0.35202,0.11865,-21.05385,-10.51229,2.11887
-0.06111,1.47229,-0.53621,-1.15483,1.10543,-0.33597,1.91087,2.07569,0.40961,-0.86293,-0.89386,4.81515,0.29665,0.87966,0.35693,0.10391,-12.27534,-7.08781,0.67650
-0.07776,1.48674,-0.53681,-1.16292,1.09264,-0.27577,1.90367,2.11461,0.40125,-0.70287,-1.02204,4.85512,0.30123,0.87726,0.36388,0.08522,-5.69906,-1.13118,-0.18872
-0.09430,1.50087,-0.53627,-1.16814,1.07870,-0.21309,2.04713,2.28242,0.35791,-0.53407,-0.97829,5.05388,0.30899,0.87254,0.37343,0.06120,5.55866,9.23891,-1.56215
-0.11086,1.51431,-0.53322,-1.17320,1.05762,-0.12683,2.32976,2.59069,0.33197,-0.08022,-1.47696,5.46475,0.31885,0.86516,0.38592,0.02981,18.83616,21.33027,-1.03731
-0.12736,1.52779,-0.53055,-1.17438,1.03916,-0.06449,2.36492,2.68476,0.35445,0.24275,-1.86436,5.38697,0.32471,0.85968,0.39433,0.00439,11.56719,14.67410,0.93355
-0.14338,1.54094,-0.52640,-1.16914,1.02048,0.00524,2.23771,2.64420,0.42375,0.72221,-1.25264,5.02800,0.32702,0.85639,0.39923,-0.01631,-7.26074,-1.66350,4.26557
-0.15870,1.55349,-0.52175,-1.15570,0.99734,0.06872,1.78988,2.24038,0.55844,2.89228,-3.51923,4.95521,0.32191,0.85859,0.39832,-0.02323,-13.95677,-11.74347,8.45236
-0.17248,1.56464,-0.51635,-1.12062,0.95432,0.12641,0.75573,1.36424,0.57419,1.61740,-2.38384,2.79235,0.31157,0.86956,0.38311,-0.00412,-70.65889,-69.63420,5.86058
