posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.28029,1.16331,-0.46970,-0.11580,0.38988,-0.25036,2.01799,0.47645,-0.29466,-1.42361,4.63656,-1.15875,0.03189,0.84339,-0.13245,0.51975,27.33075,3.57461,-4.14553
0.27761,1.17244,-0.47447,-0.13571,0.45309,-0.27012,2.09572,0.36735,-0.23860,-1.67062,4.98466,-1.33931,0.04096,0.84542,-0.11878,0.51912,10.20747,-6.31536,1.82571
0.27427,1.18281,-0.47968,-0.16150,0.52148,-0.29259,2.21274,0.27014,-0.26034,-1.78903,5.17074,-2.49543,0.05247,0.84702,-0.10481,0.51848,2.19575,-12.72113,-2.24171
0.26984,1.19538,-0.48585,-0.19983,0.61203,-0.32667,2.69853,0.47111,-0.21343,-2.60072,5.72290,-2.29693,0.06715,0.85377,-0.07972,0.51012,31.64199,11.47615,10.84615
0.26541,1.20815,-0.49192,-0.22896,0.68443,-0.35105,3.08793,0.62904,-0.24218,-2.49716,6.40696,-1.72922,0.08394,0.85972,-0.05525,0.50078,33.06957,14.01119,-3.58847
0.26002,1.22307,-0.49808,-0.26619,0.77398,-0.37091,3.46644,0.72617,-0.22729,-2.92059,6.71721,-1.00579,0.10110,0.86460,-0.02798,0.49140,27.76155,7.76157,0.93467
0.25382,1.23960,-0.50383,-0.30943,0.87023,-0.37975,3.83613,0.79083,-0.17040,-3.43477,7.17408,-0.16509,0.11819,0.86840,0.00206,0.48157,26.54230,4.20447,3.06504
0.24657,1.25759,-0.50923,-0.35981,0.96791,-0.38079,4.10789,0.81298,-0.07054,-3.75751,7.09084,0.03046,0.13358,0.87081,0.03278,0.47199,24.19433,0.04385,5.61441
0.23842,1.27670,-0.51478,-0.41254,1.06108,-0.38420,4.20497,0.86675,0.02112,-3.96568,6.50880,-0.26074,0.14660,0.87292,0.06056,0.46135,9.37339,0.41629,7.20188
0.22935,1.29660,-0.52038,-0.46935,1.14746,-0.38687,4.27913,0.98547,0.07381,-4.28297,6.06621,-0.21598,0.15986,0.87520,0.08764,0.44810,4.82349,5.67617,5.74026
0.21910,1.31743,-0.52583,-0.53205,1.22867,-0.38620,4.38701,1.19586,0.13009,-4.67984,5.64911,0.25693,0.17334,0.87805,0.11577,0.43079,8.17530,12.63945,6.87359
0.20786,1.33892,-0.53077,-0.59636,1.30191,-0.37787,4.48431,1.39664,0.22266,-4.65170,4.81708,0.99230,0.18556,0.88042,0.14458,0.41174,7.92432,12.56625,10.26007
0.19595,1.36058,-0.53503,-0.65855,1.36255,-0.35963,4.57728,1.58967,0.26921,-4.56593,3.94517,1.67798,0.19862,0.88189,0.17306,0.39099,6.51311,12.21889,7.22498
0.18368,1.38212,-0.53873,-0.71081,1.40586,-0.33685,4.65505,1.73655,0.30242,-4.36788,3.39674,2.25852,0.21167,0.88204,0.20143,0.36963,7.63867,11.84423,5.95912
0.16919,1.40477,-0.54059,-0.78725,1.45734,-0.28933,4.66136,1.86992,0.35795,-4.32698,2.34348,3.27086,0.22316,0.88168,0.22838,0.34741,1.55374,7.04742,5.13155
0.15483,1.42646,-0.54201,-0.84573,1.48284,-0.24435,4.53856,1.86711,0.42307,-4.13109,1.44941,3.49911,0.23199,0.88006,0.25251,0.32852,-6.08037,0.03839,4.84164
0.14018,1.44777,-0.54303,-0.89438,1.49563,-0.20393,4.41659,1.87010,0.48095,-4.11104,0.72742,3.30310,0.24003,0.87791,0.27558,0.30938,-10.67069,-3.75953,5.74492
0.12448,1.46871,-0.54293,-0.94874,1.49933,-0.15501,4.35710,1.93536,0.55113,-3.74285,-0.17712,3.61200,0.24786,0.87539,0.29913,0.28772,-4.21549,2.62036,6.66975
0.10826,1.48877,-0.54184,-1.00202,1.48969,-0.09843,4.25781,1.95443,0.61839,-3.15316,-1.06167,3.66623,0.25448,0.87225,0.32127,0.26686,-5.63977,1.27722,5.46340
0.09225,1.50806,-0.54059,-1.03901,1.46819,-0.05168,4.10703,2.02274,0.63345,-2.20716,-1.82143,3.03970,0.26155,0.86911,0.34069,0.24530,-4.15514,-3.59516,3.15380
0.07648,1.52678,-0.53868,-1.06133,1.43951,-0.00784,3.91770,2.16588,0.61593,-1.41083,-2.62374,3.26809,0.26928,0.86668,0.35667,0.22167,-16.18304,12.97339,5.34486
0.06090,1.54427,-0.53609,-1.07535,1.39709,0.03702,3.73212,2.22809,0.53004,-0.65277,-3.51717,3.28504,0.27812,0.86305,0.37110,0.20021,-13.96903,5.01008,-1.28057
