posX, posY, posZ, velX, velY, velZ, angVelX, angVelY, angVelZ, accX, accY, accZ, rotX, rotY, rotZ, rotW, angAccX, angAccY, angAccZ
0.35446,1.22442,-0.43539,-0.58329,0.93133,-0.63054,2.71052,0.87674,1.30814,-3.09289,0.22688,-2.68924,0.31841,0.74128,0.20112,0.55558,7.87510,18.98794,-5.92812
0.34304,1.23851,-0.44691,-0.62654,0.93810,-0.66955,2.56402,1.02484,1.12291,-3.24376,0.75041,-2.26415,0.32583,0.74584,0.20947,0.54192,-6.12042,14.31523,-9.67349
0.33078,1.25316,-0.45856,-0.67373,0.95282,-0.70363,2.32130,1.12590,0.95256,-3.48738,1.28062,-2.37741,0.33120,0.75044,0.21415,0.53036,-21.56424,7.85508,-10.25185
0.31749,1.26869,-0.47028,-0.73042,0.98351,-0.73171,2.42036,1.32284,0.99003,-3.61456,2.23247,-1.85988,0.33822,0.75643,0.22783,0.51138,-0.63378,12.18793,1.99852
0.30326,1.28481,-0.48177,-0.78909,1.01500,-0.75062,2.65353,1.48912,1.08453,-4.54422,2.17042,-1.01244,0.34637,0.76144,0.24658,0.48932,19.02989,12.40586,7.92586
0.28807,1.30111,-0.49310,-0.85054,1.04476,-0.76361,2.72375,1.60715,1.13291,-4.34211,2.04597,-0.34776,0.35284,0.76625,0.26206,0.46872,9.22402,9.55744,5.76901
0.27217,1.31784,-0.50441,-0.91318,1.07865,-0.77378,2.47826,1.67893,1.09564,-3.77619,2.25850,-0.43793,0.35594,0.77202,0.26904,0.45267,-12.66880,3.32421,-0.29136
0.25656,1.33471,-0.51568,-0.95705,1.10631,-0.78048,2.25923,1.79363,1.09213,-3.56954,2.37748,-0.58147,0.35826,0.77894,0.27492,0.43510,-21.07349,5.04406,2.12287
0.23999,1.35234,-0.52666,-1.00589,1.13967,-0.78166,2.13309,1.97672,1.14389,-3.45815,2.44710,0.13416,0.36047,0.78711,0.28142,0.41392,-12.46701,11.48978,5.80320
0.22280,1.37011,-0.53675,-1.05581,1.17086,-0.76999,2.15374,2.15175,1.20655,-3.80078,2.05788,1.20563,0.36404,0.79429,0.29067,0.38999,-1.72280,12.01240,7.31296
0.20473,1.38798,-0.54567,-1.10721,1.19591,-0.74216,2.32553,2.28291,1.24653,-3.72290,1.58994,2.46356,0.36989,0.79909,0.30361,0.36396,9.56170,10.66961,3.90594
0.18606,1.40572,-0.55338,-1.15725,1.21395,-0.70249,2.51987,2.36881,1.24413,-3.56264,1.02991,3.10589,0.37699,0.80187,0.31756,0.33769,14.09597,8.02493,-0.71157
0.16721,1.42296,-0.56036,-1.20195,1.22525,-0.65947,2.61141,2.46352,1.19241,-3.09101,0.69892,3.33013,0.38444,0.80436,0.32867,0.31176,8.17888,7.13024,-3.03923
0.14805,1.44029,-0.56657,-1.24087,1.23393,-0.61277,2.57039,2.56855,1.11792,-2.70025,0.58652,3.77282,0.39138,0.80744,0.33586,0.28647,-1.61913,8.46284,-3.96269
0.12863,1.45778,-0.57142,-1.27460,1.24196,-0.55665,2.45413,2.60734,1.05141,-2.22227,0.59129,4.51500,0.39690,0.81038,0.34110,0.26345,-9.15360,4.37251,-2.26148
0.10956,1.47517,-0.57593,-1.29531,1.24673,-0.50907,2.39169,2.61547,1.00587,-2.01619,0.57369,4.98408,0.40217,0.81231,0.34721,0.24052,-9.35325,0.88070,-2.80095
0.08963,1.49270,-0.57684,-1.32478,1.25415,-0.41924,2.59001,2.65718,0.97023,-1.75990,0.81657,5.70084,0.41009,0.81082,0.35915,0.21308,5.75287,2.78703,-3.56299
0.06959,1.51045,-0.57666,-1.34904,1.26114,-0.33160,2.90787,2.72172,0.97311,-1.66442,0.39118,6.66970,0.41850,0.80694,0.37506,0.18176,22.98978,7.18948,-3.21921
0.04944,1.52795,-0.57397,-1.37067,1.26485,-0.22392,3.10156,2.72794,0.96522,-1.03663,0.02690,7.17534,0.42563,0.80241,0.38955,0.15240,15.32740,3.04429,-3.77387
0.02970,1.54528,-0.57157,-1.38144,1.26399,-0.14231,3.03953,2.64648,0.96877,-0.68019,-0.34445,7.07496,0.42936,0.79983,0.39930,0.12838,1.03229,-3.78643,-0.64318
